ts,numsurveys,numrespondents,mipds_101,mipds_102,mipds_103,mipds_105,mipds_109,mipds_110,mipds_203,mipds_204,mipds_207,mipds_308,mipds_309,mipds_401,mipds_404,mipds_503,mipds_509,mipds_601,mipds_602,mipds_603,mipds_605,mipds_610,mipds_804,mipds_901,mipds_1001,mipds_1011,mipds_1012,mipde_101,mipde_102,mipde_103,mipde_105,mipde_108,mipde_109,mipde_110,mipde_501,mipde_502,mipde_504,mipdfp_506,mipdfp_601,mipdfp_602,mipdfp_603,mipdfp_604,mipdfp_605,mipdfp_606,mipdfp_608,mipdfp_610,mipdfp_701,mipdfp_702,mipdsp_201,mipdsp_202,mipdsp_203,mipdsp_204,mipdsp_205,mipdsp_207,mipdsp_208,mipdsp_210,mipdsp_211,mipdsp_212,mipdsp_217,mipd_1,mipd_2,mipd_3,mipd_4,mipd_5,mipd_6,mipd_7,mipd_8,mipd_9,mipd_10,mipd_11,mipd_12,mipd_13,mipd_14,mipd_15,cap_1,cap_2,cap_3,cap_4,cap_5,cap_6,cap_7,cap_8,cap_9,cap_10,cap_12,cap_13,cap_14,cap_15,cap_16,cap_17,cap_18,cap_19,cap_20,cap_21,cap_22,cap_23,cap_24
1963q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5579999,0,23.149001,0,9.844333,45.335999,0,0,0,0,.77466667,0,6.9053332,0,5.4329999,10.869667,23.149001,0,.484,0,0,0,0,0,0,.77466667,0,0,0,21.977666,3.9406665,0,26.465999,0,0,6.9053332,0,5.4329999
1963q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0200001,0,36.302001,0,8.5836665,32.537,0,0,0,0,.54933333,0,6.6696666,0,6.3389999,12.463333,36.302001,0,.366,0,0,0,0,0,0,.54933333,0,0,0,15.988333,3.2203333,0,18.102999,0,0,6.6696666,0,6.3389999
1963q3,1,1550,.604,5.02,1.208,0,2.076,.574,0,0,0,32.97,16.485,0,0,0,0,9.74,2.5,0,4.999,0,0,0,0,0,0,.604,5.02,1.208,0,0,2.076,.574,2.076,0,2.5,0,9.74,2.5,0,0,4.999,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4820004,0,49.455002,0,7.323,19.738001,0,0,0,0,.324,0,6.434,0,7.2449999,14.057,49.455002,0,.248,0,0,0,0,0,0,.324,0,0,0,9.9989996,2.5,0,9.7399998,0,0,6.434,0,7.2449999
1963q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3655,1.6985,42.401001,0,3.777,24.2445,0,0,0,5.6034999,.79500002,0,6.4935,0,3.6224999,13.653,42.401001,.154,.124,0,.52149999,0,0,0,0,.79500002,.83099997,.192,0,9.2809997,1.3655,0,14.964,5.6034999,0,6.4935,0,3.6224999
1964q1,1,1575,0,7.36,4.047,0,1.349,.493,1.043,.308,1.507,23.564,11.782,0,0,0,0,7.694,.221,.367,7.975,10.365,0,0,0,0,0,0,7.36,4.047,0,0,1.349,.493,0,0,0,0,7.694,.221,.367,0,7.975,0,2.106,10.388,0,0,.192,0,1.043,.308,.154,1.507,0,0,.192,0,0,13.249,3.3970001,35.347,0,.23100001,28.750999,0,0,0,11.207,1.266,0,6.553,0,0,13.249,35.347,.308,0,0,1.043,0,0,0,0,1.266,1.6619999,.384,0,8.5629997,.23100001,0,20.188,11.207,0,6.553,0,0
1964q2,2,3158,0,6.365,2.244,0,.748,.157,.634,.392,2.005,29.061,14.53,0,0,0,0,4.162,.519,.308,5.475,9.873,0,0,0,0,0,0,6.365,2.244,0,0,.748,.157,0,0,0,0,4.162,.519,.308,0,5.475,2.737,1.093,9.873,0,0,.05,0,.634,.392,.196,2.005,0,0,.05,0,0,9.5139999,3.3269999,43.591,0,.108,24.167999,0,0,0,7.5180001,1.124,0,8.3450003,0,2.303,9.5139999,43.591,.39199999,0,0,.634,0,0,0,0,1.124,2.201,.1,0,9.04,.108,0,15.128,7.5180001,0,8.3450003,0,2.303
1964q3,3,4851,.037,3.769,1.378,.448,1.317,.297,.751,1.914,1.615,24.288,10.268,.742,0,0,.092,7.174,.422,1.308,4.654,10.797,0,.45,.016,.187,.219,.037,3.769,1.378,.448,.014,1.317,.297,.214,.107,.514,.252,7.174,.422,1.308,0,4.654,3.197,1.606,10.797,.065,.454,.673,.487,.751,1.914,.766,1.615,0,0,.128,0,.649,7.4650002,6.9829998,34.865002,2.227,1.799,29.158001,.51899999,.092,.92400002,4.974,.456,0,3.8670001,3.335,3.335,7.9530001,34.905998,1.914,.722,.053,.75099999,.049,0,.092,.40200001,2.645,3.7279999,.18799999,.081,9.8330002,.15000001,.454,19.642,4.974,.043,4.7509999,3.335,3.335
1964q4,1,1570,1,4.277,2.999,0,1,.033,.859,1.342,2.243,14.501,7.25,.642,0,0,0,12.686,.876,6.619,6.619,8.362,0,2.325,0,3.894,0,1,4.277,2.999,0,0,1,.033,0,0,.724,0,12.686,.876,6.619,0,6.619,3.309,.989,8.362,0,0,.002,0,.859,1.342,.671,2.243,0,0,.016,0,0,10.032,5.1329999,21.927999,1.173,1.749,39.460999,0,0,3.1010001,6.5310001,1.306,0,1.367,0,8.2220001,10.032,21.927999,1.342,.94700003,.27700001,.85900003,0,0,0,0,2.2019999,2.914,.018,.72399998,17.423,.078,0,22.037001,6.5310001,0,4.4679999,0,8.2220001
1965q1,2,3107,.303,2.304,1.649,0,.55,.28,.723,.582,1.163,30.607,0,.832,0,0,0,8.262,.148,3.947,3.947,26.252,0,1.898,0,0,0,.303,2.304,1.649,0,0,.55,.28,0,0,.507,0,8.262,.148,3.947,0,3.947,.527,1.058,26.252,0,0,.022,0,.723,.582,.291,1.163,0,0,.022,0,0,6.0450001,2.802,33.990002,.83200002,.921,44.140999,0,0,3.5480001,1.3380001,1.0369999,0,.95099998,0,4.3940001,6.0450001,33.990002,.58200002,.414,.074,.72299999,0,0,0,0,1.795,1.454,.043,.50700003,8.5690002,0,0,35.573002,1.3380001,0,4.4990001,0,4.3940001
1965q2,1,1633,.822,2.722,2.467,0,.822,.226,.701,.225,1.776,20.456,0,.71,0,0,0,11.957,.141,7.155,7.155,23.703,0,2.141,0,0,0,.822,2.722,2.467,0,0,.822,.226,0,0,.193,0,11.957,.141,7.155,0,7.155,0,.541,23.703,0,0,0,0,.701,.225,.112,1.776,0,0,0,0,0,7.2969999,2.8139999,20.783001,.70999998,.56,50.653,0,.36199999,3.3440001,2.5999999,2.224,0,3.9719999,0,4.6810002,7.2969999,20.783001,.22499999,.36700001,.255,.70099998,0,0,0,0,2.6789999,1.888,0,.55500001,14.452,0,0,36.201,2.5999999,0,7.316,0,4.6810002
1965q3,3,4760,.804,1.974,2.411,0,.804,.591,1.074,.242,1.522,18.938,0,.931,0,0,0,8.15,.236,5.824,5.897,31.868,0,2.607,0,0,0,.804,1.974,2.411,0,0,.804,.591,0,0,.396,0,8.15,.236,5.824,0,5.897,0,.813,31.868,0,0,.172,0,1.074,.242,.121,1.522,0,0,.172,0,0,7.0419998,3.303,19.652,.93099999,.64999998,52.787998,0,.47600001,3.743,1.858,2.7090001,0,2.4860001,0,4.3629999,7.0419998,19.652,.242,.25299999,.34799999,1.074,0,0,0,0,3.2920001,1.643,.345,.87199998,11.957,0,0,40.831001,1.858,0,6.2290001,0,4.3629999
1965q4,2,3237,.496,2.178,2.817,0,.939,.219,.76,.294,1.686,14.753,0,.84,0,0,0,9.226,.254,4.904,4.908,34.882,0,2.454,0,0,0,.496,2.178,2.817,0,0,.939,.219,0,0,.653,0,9.226,.254,4.904,0,4.908,1.062,.604,34.882,0,0,.043,0,.76,.294,.147,1.686,0,0,.043,0,.066,7.3379998,3.04,16.853001,.83999997,1.196,55.84,0,.361,3.454,1.929,2.217,0,1.633,0,5.3000002,7.3379998,16.853001,.294,.41800001,.31299999,.75999999,0,0,.066,0,2.744,1.834,.086,1.0140001,11.128,.126,0,44.712002,1.929,0,5.0869999,0,5.3000002
1966q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.042,2.7255,12.568501,.65799999,1.0045,55.92,0,.1945,4.306,2.21,2.1620001,0,1.0155,0,5.1935,12.042,12.568501,.1875,.339,.294,.82749999,0,0,.059,0,2.526,1.566,.0855,.79600003,9.266,.065,0,46.654501,2.21,0,5.3215001,0,5.1935
1966q2,1,1563,2.905,1.474,8.714,0,2.905,.183,.895,.081,1.257,7.442,0,.476,0,0,0,5.24,.085,3.659,3.659,42.619,0,3.73,0,0,0,2.905,1.474,8.714,0,0,2.905,.183,0,0,.549,0,5.24,.085,3.659,0,3.659,0,.738,42.619,0,0,.043,0,.895,.081,.04,1.257,0,0,.043,0,.052,16.746,2.411,8.2840004,.47600001,.81300002,56,0,.028,5.158,2.4909999,2.1070001,0,.398,0,5.0869999,16.746,8.2840004,.081,.25999999,.27500001,.89499998,0,0,.052,0,2.3080001,1.298,.085,.57800001,7.4039998,.004,0,48.597,2.4909999,0,5.5560002,0,5.0869999
1966q3,1,3541,3.047,.521,9.141,0,3.047,.656,.34,.144,1.319,14.366,0,.9,0,0,0,3.369,.736,1.037,1.037,42.483,0,3.05,0,0,0,3.047,.521,9.141,0,0,3.047,.656,0,0,.346,0,3.369,.736,1.037,0,1.037,0,.175,42.483,0,0,.231,0,.34,.144,.072,1.319,0,0,.231,0,0,16.759001,2.3380001,17.552,.89999998,.67699999,48.837002,0,.23199999,3.845,2.846,1.204,0,1.087,0,3.723,16.759001,17.552,.14399999,.28600001,.145,.34,0,0,0,0,1.959,1.391,.463,.579,2.8099999,.045,0,46.027,2.846,0,4.9320002,0,3.723
1966q4,3,4491,2.353,.499,8.727,.071,3.248,.213,.752,.503,1.223,11.308,.902,.6,0,0,0,3.437,.13,2.563,15.767,30.576,.02,1.153,0,.417,.033,2.353,.499,8.727,.071,.289,3.248,.213,.327,.327,.687,.089,3.437,.13,2.563,0,15.767,.011,.339,30.576,.056,.022,.581,.404,.752,.503,.232,1.223,0,0,.285,0,.022,15.945,4.0019999,13.527,.76700002,1.527,52.823002,.078,.25099999,2.1370001,2.131,.96899998,0,.84100002,1.351,3.6500001,16.51,13.572,.50300002,.111,.50300002,.75199997,.051,.02,0,.048,1.598,2.0280001,.574,.55400002,18.583,.076,.067,34.362999,2.131,.022,2.934,1.351,3.6500001
1967q1,1,1562,2.791,.836,8.372,0,2.791,.011,.848,.221,1.702,6.415,0,.905,0,0,0,3.271,.181,2.934,2.934,50.091,0,2.056,0,0,0,2.791,.836,8.372,0,0,2.791,.011,0,0,.556,0,3.271,.181,2.934,0,2.934,0,.666,50.091,0,0,.043,0,.848,.221,.11,1.702,0,0,.043,0,0,15.527,2.967,7.132,.90499997,.89300001,60.078999,0,.597,3.6689999,1.848,1.425,0,1.664,0,3.2939999,15.527,7.132,.221,.122,.141,.84799999,0,0,0,0,2.1889999,1.813,.086,1.153,6.0500002,.215,0,54.028,1.848,0,5.3340001,0,3.2939999
1967q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2395,2.6315,6.3295,18.182,.62,49.9515,0,.412,3.5775,1.498,1.152,0,1.399,0,3.0074999,11.2395,6.3295,.1575,.16,.132,.65099999,0,0,0,0,19.202,1.6955,.128,.76449999,4.2720001,.1075,0,45.679001,1.498,0,4.977,0,3.0074999
1967q3,1,1628,1.179,.822,3.537,0,1.179,.085,.454,.094,1.531,5.442,0,.737,0,0,0,2.307,.085,1.205,1.205,34.909,0,2.466,0,0,0,1.179,.822,3.537,0,0,1.179,.085,0,0,.149,0,2.307,.085,1.205,0,1.205,0,.113,34.909,0,0,.085,0,.454,.094,.047,1.531,0,0,.085,0,0,6.9520001,2.296,5.527,35.459,.347,39.824001,0,.227,3.4860001,1.148,.87900001,0,1.1339999,0,2.721,6.9520001,5.527,.094,.198,.123,.454,0,0,0,0,36.215,1.5779999,.17,.37599999,2.494,0,0,37.330002,1.148,0,4.6199999,0,2.721
1967q4,1,1565,1.91,.634,5.73,0,1.91,.424,.41,.126,1.207,9.269,0,1.218,.137,0,0,2.728,0,2.046,2.046,46.216,0,4.094,0,0,0,1.91,.634,5.73,0,0,1.91,.424,0,0,.273,0,2.728,0,2.046,0,2.046,0,.431,46.216,0,0,.127,0,.41,.126,.063,1.207,0,0,.127,0,0,10.883,2.059,11.054,9.25,.86699998,53.466999,0,.152,4.7030001,2.714,2.4449999,0,1.309,0,1.096,10.883,11.054,.126,.59399998,.14,.41,0,0,0,0,11.555,1.27,.25400001,.426,4.092,0,0,49.375,2.714,0,6.013,0,1.096
1968q1,1,1502,2.141,.324,6.424,0,2.141,.111,.591,.036,2.71,10.445,0,3.519,.17,0,0,1.861,.051,.77,.77,49.713,0,2.247,0,0,0,2.141,.324,6.424,0,0,2.141,.111,0,0,.187,0,1.861,.051,.77,0,.77,0,.458,49.713,0,0,.071,0,.591,.036,.018,2.71,0,0,.071,0,0,11.329,3.497,10.975,9.6140003,.64499998,53.622002,0,.199,2.9489999,1.994,2.233,0,1.598,0,1.344,11.329,10.975,.036,.458,.219,.59100002,0,0,0,0,11.628,2.7279999,.14300001,.38600001,1.59,0,0,52.032001,1.994,0,4.5479999,0,1.344
1968q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3060002,3.8565,12.676,14.4255,.92000002,47.997501,.0385,.1555,2.7954999,2.4219999,2.61,.0245,1.0665,.185,1.521,9.4100003,12.701,.118,.4575,.189,.581,.02,0,0,.0275,16.8975,2.5749999,.52200001,.4065,2.617,.021,.0245,45.443501,2.4219999,.006,3.8555,.185,1.521
1968q3,5,7732,1.077,.435,3.523,.047,1.549,.226,.571,.2,1.741,10.063,2.944,5.326,.181,0,0,2.023,.238,.459,2.78,36.225,0,1.824,0,.171,0,1.077,.435,3.523,.047,.049,1.549,.226,.112,.112,.473,.084,2.023,.238,.459,0,2.78,.07,.579,36.225,.042,.035,.578,.515,.571,.2,.152,1.741,0,0,.445,0,.014,7.283,4.2160001,14.377,19.237,1.1950001,42.373001,.077,.112,2.642,2.8499999,2.987,.049,.53500003,.37,1.698,7.4910002,14.427,.2,.45699999,.15899999,.57099998,.04,0,0,.055,22.167,2.4219999,.90100002,.42699999,3.6440001,.042,.049,38.855,2.8499999,.012,3.1630001,.37,1.698
1968q4,1,1605,1.115,.245,3.345,0,1.115,.314,.493,.082,1.076,14.517,0,0,.092,0,0,1.396,.236,.24,.24,38.399,0,2.286,0,0,0,1.115,.245,3.345,0,0,1.115,.314,0,0,.136,0,1.396,.236,.24,0,.24,0,.369,38.399,0,0,.131,.98,.493,.082,.041,1.076,0,0,.131,0,0,6.27,2.9349999,15.737,14.53,.61799997,40.880001,0,0,2.8759999,1.776,10.547,0,1.153,0,2.6760001,6.27,15.737,.082,.48199999,0,.493,0,0,0,0,25.077999,2.098,.26199999,.13600001,.71600002,0,0,40.165001,1.776,0,4.0300002,0,2.6760001
1969q1,1,1461,1.557,1.21,4.672,0,1.557,.165,.629,.167,2.071,13.13,0,0,.224,0,0,1.991,0,2.531,2.531,38.122,0,2.725,0,0,0,1.557,1.21,4.672,0,0,1.557,.165,0,0,.157,0,1.991,0,2.531,0,2.531,0,.653,38.122,0,0,.367,.913,.629,.167,.084,2.071,0,0,.367,0,0,9.3190002,4.5970001,14.773,8.4350004,.42500001,45.827999,0,.167,4.079,1.687,7.5640001,0,1.024,0,2.0999999,9.3190002,14.773,.167,.26899999,.22499999,.62900001,0,0,0,0,15.775,3.0669999,.73400003,.324,5.0619998,0,0,40.765999,1.687,0,5.1030002,0,2.0999999
1969q2,2,3121,1.344,.52,3.238,0,1.344,.148,.438,.082,3.615,8.237,0,1.326,.29,0,0,1.53,.121,.541,32.447,19.376,0,.92,0,0,0,1.344,.52,3.238,0,0,1.344,.148,0,0,.02,0,1.53,.121,.541,0,32.447,0,.169,19.376,0,0,.981,.368,.438,.082,.041,3.615,0,0,.323,0,0,6.6139998,5.8470001,12.803,8.7840004,1.255,54.182999,0,.015,1.3099999,.447,4.5110002,0,1.957,0,2.273,6.6139998,12.803,.082,1.234,.059,.43799999,0,0,0,0,13.237,4.9359999,.39199999,.036,33.109001,0,0,21.075001,.447,0,3.2679999,0,2.273
1969q3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8626668,5.9053334,12.515333,8.9326668,.86833333,47.876333,0,1.3643334,2.608,.76166668,5.5540001,0,1.661,0,2.0896667,9.8626668,12.515333,.09033334,.82266665,.37633335,.70033334,1.1083333,0,0,0,14.111334,4.667,.44833332,.30133334,23.282001,0,0,24.595001,.76166668,0,4.2696665,0,2.0896667
1969q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.111334,5.9636666,12.227667,9.0813332,.48166666,41.569667,0,2.7136668,3.906,1.0763334,6.597,0,1.365,0,1.9063334,13.111334,12.227667,.09866667,.41133332,.69366669,.96266668,2.2166667,0,0,0,14.985667,4.3980001,.50466666,.56666668,13.455,0,0,28.115,1.0763334,0,5.2713331,0,1.9063334
1970q1,1,1508,2.966,.958,8.897,0,2.966,.479,1.225,.107,3.485,11.026,0,0,3.192,0,0,.774,.126,1.751,1.751,30.529,0,3.56,0,.473,0,2.966,.958,8.897,0,0,2.966,.479,0,0,.095,0,.774,.126,1.751,0,1.751,0,.332,30.529,0,0,.28,.591,1.225,.107,.053,3.485,0,0,.28,0,0,16.360001,6.0219998,11.94,9.2299995,.095,35.263,0,4.0630002,5.204,1.391,7.6399999,0,1.069,0,1.723,16.360001,11.94,.107,0,1.011,1.225,3.325,0,0,0,15.86,4.1290002,.56099999,.83200002,3.628,0,0,31.635,1.391,0,6.2729998,0,1.723
1970q2,1,1495,.403,.043,.805,0,.403,4.684,.33,0,0,7.832,0,0,.623,0,0,8.383,.789,.127,.127,20.847,0,.607,0,.513,0,.403,.043,.805,0,0,.403,4.684,0,0,.07,0,8.383,.789,.127,0,.127,0,3.459,20.847,0,0,6.387,0,.33,0,.021,0,0,0,4.49,0,0,6.4060001,11.229,8.177,2.437,.07,33.731998,0,7.2340002,1.215,2.154,1.025,0,24.243,0,2.0780001,6.4060001,8.177,0,0,0,.33000001,4.2820001,0,0,1.897,3.4619999,.021,8.9799995,3.0220001,1.043,0,0,32.688999,2.154,0,25.458,0,2.0780001
1970q3,2,2997,2.63,1.121,5.26,.268,2.63,.326,.811,0,1.252,1.831,5.492,0,4.521,0,0,3.483,.233,2.717,2.717,21.917,0,4.206,0,.789,0,2.63,1.121,5.26,.268,0,2.63,.326,0,0,.143,0,3.483,.233,2.717,0,2.717,0,1.137,21.917,0,0,.099,.413,.811,0,.561,1.252,0,0,.068,0,0,12.378,3.2030001,15.975,14.22,.14300001,32.203999,0,4.1560001,4.9109998,1.941,7.296,0,.77700001,0,2.7950001,12.378,15.975,0,0,.28,.81099999,3.5739999,0,0,.032,21.236,2.2249999,.13600001,.72500002,5.6669998,0,0,26.537001,1.941,0,5.6869998,0,2.7950001
1970q4,2,3195,1.505,1.568,4.821,.916,2.353,.455,.946,.456,2.449,2.215,2.794,2.705,5.103,0,.034,3.399,.098,1.05,5.417,22.965,0,1.985,0,1.164,.102,1.505,1.568,4.821,.916,.153,2.353,.455,.13,.13,.289,.102,3.399,.098,1.05,0,5.417,.017,.722,22.965,0,.153,1.402,1.766,.946,.456,.949,2.449,0,0,.707,0,0,12.381,8.6739998,9.8900003,15.945,1.244,33.667999,.153,4.1989999,2.7119999,2.484,4.823,0,.33500001,.49200001,3,12.115,9.9239998,.456,.49200001,.51899999,.94599998,3.79,0,.034,.189,20.768,5.164,1.553,.97000003,6.684,.17,.153,27.087,2.484,0,3.0120001,.49200001,3
1971q1,1,1568,3.78,4.348,7.56,0,3.78,.419,1.129,0,2.182,1.277,3.831,0,4.507,0,0,1.715,0,3.266,3.266,27.368,0,3.574,0,.605,0,3.78,4.348,7.56,0,0,3.78,.419,0,0,.135,0,1.715,0,3.266,0,3.266,0,.441,27.368,0,0,.164,2.182,1.129,0,2.174,2.182,0,0,.102,0,0,20.023001,7.9330001,7.8280001,8.408,.13500001,36.056,0,5.1090002,4.8280001,1.49,4.7610002,0,1.179,0,2.2490001,20.023001,7.8280001,0,0,.345,1.1289999,4.4530001,0,0,.062,12.825,6.5370002,.204,.79100001,6.5320001,0,0,29.524,1.49,0,6.007,0,2.2490001
1971q2,1,1512,2.92,4.31,5.841,0,2.92,.251,.581,0,1.752,1.237,3.711,0,8.63,0,0,1.605,.081,2.024,2.024,28.535,0,3.111,0,.851,0,2.92,4.31,5.841,0,0,2.92,.251,0,0,0,0,1.605,.081,2.024,0,2.024,0,.298,28.535,0,0,.24,1.752,.581,0,2.155,1.752,0,0,.24,0,0,16.243,6.7210002,8.3879995,15.738,0,34.566002,0,3.4820001,4.3049998,2.0139999,4.9419999,0,1.749,0,1.852,16.243,8.3879995,0,0,.241,.58099997,2.658,0,0,0,20.438999,5.6599998,.479,.824,4.1279998,0,0,30.438,2.0139999,0,6.0539999,0,1.852
1971q3,2,2965,3.678,5.085,10.396,0,3.889,.467,.715,0,3.167,2.497,4.07,.479,5.072,0,0,1.453,.138,.678,16.778,9.665,0,3.032,0,.309,.234,3.678,5.085,10.396,0,4.561,3.889,.467,0,0,.057,0,1.453,.138,.678,.002,16.778,0,.225,9.665,0,0,.236,1.105,.715,0,1.401,3.167,0,1.122,.178,0,0,28.132999,7.9250002,7.9809999,7.8309999,.23100001,28.938999,0,5.8559999,3.7880001,2.4860001,2.638,0,1.961,0,2.2309999,23.572001,7.9809999,0,0,4.631,.71499997,4.6960001,0,0,.002,10.4,6.796,.412,1.217,17.596001,.17399999,0,11.343,2.4860001,0,5.7490001,0,2.2309999
1971q4,1,1538,7.074,5.066,14.148,0,7.074,1.884,.436,0,1.227,1.551,3.344,0,6.139,0,0,2.939,.324,1.479,1.479,13.656,0,3.832,0,.267,0,7.074,5.066,14.148,0,0,7.074,1.884,0,0,.047,0,2.939,.324,1.479,0,1.479,0,.919,13.656,0,0,.119,1.227,.436,0,2.533,1.227,0,0,.119,0,0,35.292999,5.6630001,6.6420002,10.328,.062,20.796,0,4.4359999,5.388,2.342,4.9130001,0,.51999998,0,3.619,35.292999,6.6420002,0,0,.26499999,.43599999,3.5239999,0,0,0,14.976,4.987,.23899999,.958,3.2820001,.015,0,17.513,2.342,0,5.9070001,0,3.619
1972q1,1,1502,4.988,5.06,9.977,0,4.988,.364,1.406,0,1.777,.773,2.319,0,8.264,0,0,1.74,.208,1.898,1.898,20.622,0,3.741,0,.498,0,4.988,5.06,9.977,0,0,4.988,.364,0,0,.049,0,1.74,.208,1.898,0,1.898,0,.545,20.622,0,0,.24,1.777,1.406,0,2.53,1.777,0,0,.226,0,0,25.426001,7.9549999,4.5170002,12.67,.109,26.91,0,4.7420001,5.48,2.9790001,5.3340001,0,1.6849999,0,2.194,25.426001,4.5170002,0,0,.32600001,1.406,4.158,0,0,.013,17.677999,6.0830002,.45300001,.634,4.0029998,.06,0,22.907,2.9790001,0,7.165,0,2.194
1972q2,2,3057,4.053,3.627,8.107,0,4.053,.199,1.272,0,1.919,.892,2.675,0,7.012,0,0,1.923,.22,2.377,2.377,27.132,0,4.334,0,.568,0,4.053,3.627,8.107,0,0,4.053,.199,0,0,.085,0,1.923,.22,2.377,.044,2.377,0,.635,27.132,0,0,.258,1.919,1.272,0,1.813,1.919,0,0,.214,0,0,20.124001,7.3959999,5.441,10.754,.29800001,34.708,0,4.2810001,5.085,3.0250001,4.0679998,0,2.1489999,0,2.671,20.124001,5.441,0,0,.19599999,1.272,2.9909999,0,0,.044,14.626,5.652,.428,1.375,5.0180001,.213,0,29.690001,3.0250001,0,7.2340002,0,2.671
1972q3,3,4095,3.536,4.21,9.444,.716,3.625,.105,.878,.105,1.588,2.081,2.345,2.537,6.83,0,0,1.987,.29,1.092,4.658,21.812,.015,3.329,0,.967,.11,3.536,4.21,9.444,.716,.024,3.625,.105,.065,.065,.281,.114,1.987,.29,1.092,.082,4.658,1.343,.393,21.812,.049,.037,.343,3.093,.878,.105,.818,1.588,0,0,.117,.015,.008,21.877001,6.9650002,5.8870001,12.492,.43599999,31.657,.085,3.2409999,4.6339998,4.3379998,3.381,0,2.7190001,0,2.2869999,21.945999,5.8870001,.12800001,0,.35800001,.87800002,2.704,.015,0,.02,15.751,5.507,.22,.72500002,7.579,.024,.061,24.216,4.3379998,.002,7.3540001,0,2.2869999
1972q4,1,1516,5.345,5.795,10.689,0,5.345,.36,.355,.175,1.463,.907,1.271,3.606,5.766,0,0,2.066,.208,1.828,1.828,27.589,0,4.703,0,.527,0,5.345,5.795,10.689,0,0,5.345,.36,0,0,.192,0,2.066,.208,1.828,.051,1.828,0,.487,27.589,0,0,.147,2.992,.355,.175,.187,1.463,0,0,.078,0,0,27.726,5.3969998,3.0150001,12.366,.192,34.058998,0,1.757,6.132,3.381,.96600002,0,1.682,0,3.329,27.726,3.0150001,.235,0,.112,.35499999,1.482,0,0,.069,13.16,4.6420002,.156,.46599999,3.9159999,0,0,30.143,3.381,0,7.8130002,0,3.329
1973q1,2,3066,5.351,4.517,16.054,0,5.351,.383,.544,.263,2.305,1.28,2.656,5.25,7.093,0,0,1.693,.164,1.659,1.659,17.004,0,4.402,0,.418,0,5.351,4.517,16.054,0,0,5.351,.383,0,0,.202,0,1.693,.164,1.659,0,1.659,0,.469,17.004,0,0,.373,1.821,.544,.263,.393,2.305,0,0,.327,0,2.868,31.858,8.8929996,5.434,15.044,.26499999,22.648001,0,3.526,5.8829999,1.921,1.4400001,0,.58399999,0,2.5050001,31.858,5.434,.35100001,0,.233,.54400003,2.9430001,0,0,.046,16.163,4.5190001,.65399998,.78399998,6.3499999,.063,0,19.166,1.921,0,6.4660001,0,2.5050001
1973q2,2,3079,7.847,3.047,19.517,0,7.847,.146,.215,.004,1.763,1.005,1.604,4.352,6.606,0,0,1.448,.199,.55,1.33,3.422,1.186,4.265,0,.243,0,7.847,3.047,19.517,0,0,7.847,.146,0,0,.796,0,1.448,.199,.55,.018,1.33,0,.403,3.422,0,0,.191,1.018,.215,.004,.257,1.763,0,0,.161,0,0,39.200001,3.6099999,3.059,12.456,.796,7.3699999,0,4.9790001,5.402,14.66,1.524,0,3.8399999,0,3.1040001,39.200001,3.059,.096,0,.1,.215,3.5869999,1.186,0,.03,13.789,3.0380001,.322,1.002,2.0969999,0,0,5.2729998,14.66,0,9.2410002,0,3.1040001
1973q3,1,1502,8.004,1.246,40.377,0,8.004,.373,.28,.24,.828,.272,.663,2.35,3.244,0,0,2.729,.112,.353,.857,0,.851,.675,0,0,0,8.004,1.246,40.377,0,0,8.004,.373,0,0,.04,0,2.729,.112,.353,.006,.857,0,.682,0,0,0,.055,.636,.28,.24,.119,.828,0,0,.055,0,.395,58.044998,2.608,1.306,9.1960001,2.2130001,4.7389998,0,4.427,1.993,9.7259998,.796,0,1.109,0,3.842,58.044998,1.306,.37099999,1.886,.18000001,.28,1.448,2.5539999,0,0,9.6809998,1.978,.11,.465,1.3279999,.287,0,3.411,9.7259998,0,3.102,0,3.842
