g	problem	cat	numsurveys	numrespondents	perc	year
1	901	2	1	2907	.259	1940
1	902	2	1	2907	0	1940
1	903	2	1	2907	1.553	1940
1	904	2	1	2907	0	1940
1	905	2	1	2907	0	1940
1	906	2	1	2907	0	1940
1	908	2	1	2907	0	1940
1	1001	2	1	2907	.51800001	1940
1	1002	2	1	2907	.414	1940
1	1003	2	1	2907	0	1940
1	1004	2	1	2907	0	1940
1	1005	2	1	2907	.104	1940
1	1006	2	1	2907	0	1940
1	1007	2	1	2907	0	1940
1	1008	2	1	2907	0	1940
1	1009	2	1	2907	.207	1940
1	1010	2	1	2907	.207	1940
1	1011	2	1	2907	7.7639999	1940
1	1012	2	1	2907	.51800001	1940
1	1101	2	1	2907	0	1940
1	1102	2	1	2907	0	1940
1	1103	2	1	2907	0	1940
1	1104	2	1	2907	0	1940
1	1105	2	1	2907	.104	1940
1	1106	2	1	2907	0	1940
1	1201	2	1	2907	.104	1940
1	1301	2	1	2907	2.277	1940
1	1302	2	1	2907	0	1940
1	1401	2	1	2907	0	1940
1	1501	2	1	2907	.104	1940
1	101	3	1	2907	1.967	1940
1	102	3	1	2907	15.062	1940
1	103	3	1	2907	0	1940
1	104	3	1	2907	.104	1940
1	105	3	1	2907	.104	1940
1	106	3	1	2907	.51800001	1940
1	107	3	1	2907	.31099999	1940
1	108	3	1	2907	0	1940
1	109	3	1	2907	.207	1940
1	110	3	1	2907	1.035	1940
1	501	3	1	2907	.207	1940
1	502	3	1	2907	.414	1940
1	503	3	1	2907	0	1940
1	504	3	1	2907	.104	1940
1	505	3	1	2907	0	1940
1	506	3	1	2907	10.041	1940
1	201	4	1	2907	0	1940
1	202	4	1	2907	.93199998	1940
1	203	4	1	2907	.207	1940
1	204	4	1	2907	0	1940
1	205	4	1	2907	.104	1940
1	206	4	1	2907	0	1940
1	207	4	1	2907	2.0699999	1940
1	208	4	1	2907	.104	1940
1	209	4	1	2907	.104	1940
1	210	4	1	2907	0	1940
1	211	4	1	2907	.104	1940
1	212	4	1	2907	0	1940
1	213	4	1	2907	0	1940
1	214	4	1	2907	0	1940
1	215	4	1	2907	0	1940
1	216	4	1	2907	0	1940
1	217	4	1	2907	.207	1940
1	506	5	1	2907	10.041	1940
1	601	5	1	2907	14.803	1940
1	602	5	1	2907	16.149	1940
1	603	5	1	2907	0	1940
1	604	5	1	2907	0	1940
1	605	5	1	2907	19.048	1940
1	606	5	1	2907	0	1940
1	608	5	1	2907	0	1940
1	609	5	1	2907	0	1940
1	610	5	1	2907	0	1940
1	611	5	1	2907	.207	1940
1	701	5	1	2907	0	1940
1	702	5	1	2907	.31099999	1940
1	703	5	1	2907	0	1940
1	704	5	1	2907	0	1940
1	705	5	1	2907	0	1940
1	1	6	1	2907	19.927999	1940
1	2	6	1	2907	.104	1940
