studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,entry,male,income_quartile,mipd1_1,mipd2_1,mipd3_1,mipd4_1,mipd5_1,mipd6_1,mipd7_1,mipd8_1,mipd9_1,mipd10_1,mipd11_1,mipd12_1,mipd13_1,mipd14_1,mipd15_1,mipds101_1,mipds102_1,mipds103_1,mipds105_1,mipds109_1,mipds110_1,mipds203_1,mipds204_1,mipds207_1,mipds308_1,mipds309_1,mipds401_1,mipds404_1,mipds503_1,mipds509_1,mipds601_1,mipds602_1,mipds603_1,mipds605_1,mipds610_1,mipds804_1,mipds901_1,mipds1001_1,mipds1011_1,mipds1012_1,mipde101_1,mipde102_1,mipde103_1,mipde105_1,mipde108_1,mipde109_1,mipde110_1,mipde501_1,mipde502_1,mipde504_1,mipdfp506_1,mipdfp601_1,mipdfp602_1,mipdfp603_1,mipdfp604_1,mipdfp605_1,mipdfp606_1,mipdfp608_1,mipdfp610_1,mipdfp701_1,mipdfp702_1,mipdsp201_1,mipdsp202_1,mipdsp203_1,mipdsp204_1,mipdsp205_1,mipdsp207_1,mipdsp208_1,mipdsp210_1,mipdsp211_1,mipdsp212_1,mipdsp217_1,cap1_1,cap2_1,cap3_1,cap4_1,cap5_1,cap6_1,cap7_1,cap8_1,cap9_1,cap10_1,cap12_1,cap13_1,cap14_1,cap15_1,cap16_1,cap17_1,cap18_1,cap19_1,cap20_1,cap21_1,cap22_1,cap23_1,cap24_1,mipd1_2,mipd2_2,mipd3_2,mipd4_2,mipd5_2,mipd6_2,mipd7_2,mipd8_2,mipd9_2,mipd10_2,mipd11_2,mipd12_2,mipd13_2,mipd14_2,mipd15_2,mipds101_2,mipds102_2,mipds103_2,mipds105_2,mipds109_2,mipds110_2,mipds203_2,mipds204_2,mipds207_2,mipds308_2,mipds309_2,mipds401_2,mipds404_2,mipds503_2,mipds509_2,mipds601_2,mipds602_2,mipds603_2,mipds605_2,mipds610_2,mipds804_2,mipds901_2,mipds1001_2,mipds1011_2,mipds1012_2,mipde101_2,mipde102_2,mipde103_2,mipde105_2,mipde108_2,mipde109_2,mipde110_2,mipde501_2,mipde502_2,mipde504_2,mipdfp506_2,mipdfp601_2,mipdfp602_2,mipdfp603_2,mipdfp604_2,mipdfp605_2,mipdfp606_2,mipdfp608_2,mipdfp610_2,mipdfp701_2,mipdfp702_2,mipdsp201_2,mipdsp202_2,mipdsp203_2,mipdsp204_2,mipdsp205_2,mipdsp207_2,mipdsp208_2,mipdsp210_2,mipdsp211_2,mipdsp212_2,mipdsp217_2,cap1_2,cap2_2,cap3_2,cap4_2,cap5_2,cap6_2,cap7_2,cap8_2,cap9_2,cap10_2,cap12_2,cap13_2,cap14_2,cap15_2,cap16_2,cap17_2,cap18_2,cap19_2,cap20_2,cap21_2,cap22_2,cap23_2,cap24_2,mipd1_3,mipd2_3,mipd3_3,mipd4_3,mipd5_3,mipd6_3,mipd7_3,mipd8_3,mipd9_3,mipd10_3,mipd11_3,mipd12_3,mipd13_3,mipd14_3,mipd15_3,mipds101_3,mipds102_3,mipds103_3,mipds105_3,mipds109_3,mipds110_3,mipds203_3,mipds204_3,mipds207_3,mipds308_3,mipds309_3,mipds401_3,mipds404_3,mipds503_3,mipds509_3,mipds601_3,mipds602_3,mipds603_3,mipds605_3,mipds610_3,mipds804_3,mipds901_3,mipds1001_3,mipds1011_3,mipds1012_3,mipde101_3,mipde102_3,mipde103_3,mipde105_3,mipde108_3,mipde109_3,mipde110_3,mipde501_3,mipde502_3,mipde504_3,mipdfp506_3,mipdfp601_3,mipdfp602_3,mipdfp603_3,mipdfp604_3,mipdfp605_3,mipdfp606_3,mipdfp608_3,mipdfp610_3,mipdfp701_3,mipdfp702_3,mipdsp201_3,mipdsp202_3,mipdsp203_3,mipdsp204_3,mipdsp205_3,mipdsp207_3,mipdsp208_3,mipdsp210_3,mipdsp211_3,mipdsp212_3,mipdsp217_3,cap1_3,cap2_3,cap3_3,cap4_3,cap5_3,cap6_3,cap7_3,cap8_3,cap9_3,cap10_3,cap12_3,cap13_3,cap14_3,cap15_3,cap16_3,cap17_3,cap18_3,cap19_3,cap20_3,cap21_3,cap22_3,cap23_3,cap24_3
"usaipo1980-1151g",02nov1976,04nov1980,28mar1980,31mar1980,"National Adults",1,"Yes",46,1556,,"Male","Highest 25%",69.82642,.7194806,.2721088,1.941108,.9387755,13.33534,0,7.233236,1.931778,2.005831,.0408163,0,.6122449,0,1.142857,15.93019,1.201785,50.04598,2.403569,0,.1088435,0,0,.1632653,.1360544,.1360544,1.194169,0,0,.1632653,2.33437,.89161,.4,1.390476,.8408163,4.822157,1.301458,0,0,0,15.93019,1.201785,50.04598,2.403569,0,0,.1088435,0,0,.7346939,0,2.33437,.89161,.4,0,1.390476,6.321088,1.156981,.8408163,0,0,.2189239,0,0,0,0,.1632653,0,0,.0556586,0,.2816327,69.90805,.2721088,0,0,0,0,0,7.233236,.3265306,.1632653,1.981924,.7986395,.1113173,.1360544,9.003175,.0408163,0,4.332167,2.005831,0,2.544023,0,1.142857,70.68721,1.030781,.3756906,1.159695,.8504341,11.70948,0,6.985318,1.599579,3.212312,.1657459,0,.4558011,0,1.767956,16.14313,.6994212,52.09591,1.398842,0,0,0,0,.4419889,.1878453,.1878453,1.003683,0,0,.2209945,2.296062,.3376305,.3400602,.8182419,.8064029,4.665064,1.066386,0,0,0,16.14313,.6994212,52.09591,1.398842,0,0,0,0,0,.6110234,0,2.296062,.3376305,.3400602,0,.8182419,5.994617,1.116461,.8064029,0,0,.1460142,0,0,0,.0220994,.4419889,0,0,.1460142,0,.2746646,70.70102,.3756906,.0276243,0,0,0,0,6.985318,.4419889,0,1.297816,.7650619,.2920284,.3499079,7.49055,.0184162,0,4.218926,3.212312,0,2.05538,0,1.767956,71.11156,.6191266,.1105583,.7628524,3.018242,11.29919,0,4.596283,2.520945,4.219954,.2487562,0,.1658375,0,1.3267,16.89431,.6396589,52.16007,1.279318,0,0,0,0,.2874516,.0552792,.0552792,.597015,.1658375,0,.1658375,2.753297,.2487562,.304496,.940667,.6089921,2.843072,1.763549,0,0,0,16.89431,.6396589,52.16007,1.279318,0,0,0,0,0,2.852405,0,2.753297,.2487562,.304496,0,.940667,5.066335,1.376649,.6089921,0,0,0,0,0,0,0,.2874516,0,0,0,0,.331675,72.9026,.1105583,0,0,0,0,.1658375,4.264608,.331675,0,1.011609,1.376451,0,.3040354,6.560255,0,0,4.738938,4.219954,0,2.686783,0,1.3267
"usaipo1980-1157",02nov1976,04nov1980,13jun1980,16jun1980,"National Adults",1,"Yes",38,1574,,"Female","Highest 25%",65.66606,1.953354,.278815,1.511167,2.679125,10.80296,0,6.163093,3.06412,3.335273,.4534301,0,.8065721,0,3.286034,12.58415,4.016792,40.80748,8.033585,0,.0746826,0,0,.2240478,.2140901,.0647249,.3086881,.0690814,0,1.549551,1.752552,.8015932,.4351743,.9500101,.8703487,4.090473,2.172552,0,0,0,12.58415,4.016792,40.80748,8.033585,0,0,.0746826,0,0,1.129574,0,1.752552,.8015932,.4351743,0,.9500101,5.117003,.8762758,.8703487,0,0,.0898778,0,0,0,0,.2240478,0,0,.0898778,0,1.549551,66.12349,.278815,.0106689,0,0,0,.0647249,6.098368,3.099102,0,1.953928,.746826,.1797555,.1493652,7.303781,0,0,3.499176,3.335273,0,3.870692,0,3.286034,57.29416,2.062723,.6900879,1.901361,2.538116,16.52813,0,6.088307,2.865484,3.41934,.0627353,0,1.028858,0,5.520703,11.71875,2.892,36.8994,5.784001,0,0,0,0,.2927645,.3450439,.3450439,.7938423,.250941,0,1.354511,3.419479,2.639063,.6385055,1.59965,1.322637,4.04493,1.221844,0,0,0,11.71875,2.892,36.8994,5.784001,0,0,0,0,0,.9953994,0,3.419479,2.639063,.6385055,0,1.59965,5.210462,1.698333,1.322637,0,0,.1254705,0,0,0,0,.2927645,0,0,.1254705,0,1.519017,57.49491,.6900879,.3546955,0,0,0,.250941,5.837367,2.709023,0,1.609401,1.251917,.250941,0,10.08768,.1882058,0,6.440449,3.41934,0,3.894343,0,5.520703,62.70429,1.653041,.1506024,.7831325,4.439185,15.59731,0,3.803966,3.162651,4.543172,.1506024,0,.9036145,0,2.108434,13.25205,2.465278,41.70501,4.930556,0,.0502008,0,.0502008,1.054217,.0753012,.0753012,.3313253,.0376506,0,.548623,3.691055,2.89826,.5077361,1.615372,1.075713,2.535977,1.832329,0,0,0,13.25205,2.465278,41.70501,4.930556,0,0,.0502008,0,0,3.890562,0,3.691055,2.89826,.5077361,0,1.615372,3.978703,1.830468,1.075713,0,0,0,0,0,.0502008,0,1.054217,0,0,0,0,.548623,64.03461,.1506024,.1631526,0,0,0,0,3.803966,1.097246,0,.8207831,3.313253,0,.3012048,9.000071,0,0,6.597236,4.543172,0,4.066265,0,2.108434
"usaipo1980-1159g",02nov1976,04nov1980,11jul1980,14jul1980,"National Adults",1,"Yes",39,1524,,"Female","Second 25%",67.98926,1.6247,.3054699,3.268052,1.251887,9.429218,0,5.476476,4.219482,4.101325,0,0,.5755395,0,1.758593,13.01315,4.472368,40.63086,8.944736,0,.7549516,.1565414,0,.7327471,.152735,.152735,1.303624,.8233414,0,.2717826,1.446652,1.572076,.5082601,1.189715,1.01652,3.256633,2.533212,0,0,0,13.01315,4.472368,40.63086,8.944736,0,0,.7549516,0,0,.9401368,0,1.446652,1.572076,.5082601,0,1.189715,2.972669,.7233261,1.01652,0,0,.1398881,0,.1565414,0,.079936,.7327471,0,0,.1398881,0,.3756994,68.28902,.3054699,.1398881,0,0,.1565414,.3517186,4.88495,.5435652,0,3.128164,1.383782,.2797762,.3330669,6.24272,.039968,0,3.186498,4.101325,.079936,4.795021,0,1.758593,55.40856,1.232107,0,4.280296,2.133447,10.6784,0,7.856002,4.595666,8.665812,0,0,.1197605,0,5.02994,11.08934,3.178643,33.92102,6.357285,0,.8383234,.1996008,0,.3592815,0,0,1.226119,1.269461,0,.6253208,2.110066,1.082121,.4359377,.8718753,.8718753,5.370402,2.658683,0,0,0,11.08934,3.178643,33.92102,6.357285,0,0,.8383234,0,0,1.418306,0,2.110066,1.082121,.4359377,0,.8718753,4.251497,1.055033,.8718753,0,0,0,0,.1996008,0,0,.3592815,0,0,0,0,.673225,55.7918,0,.1439977,0,0,.1996008,.1596806,7.696322,1.250642,0,4.136299,1.418306,0,.0239521,6.641431,.0898204,0,4.036974,8.665812,0,4.715426,0,5.02994,59.55456,.9180819,.1538462,5.372228,2.544944,9.769231,0,2.953846,6.523477,9.286714,0,0,1.230769,0,1.692308,11.70269,3.33138,37.15882,6.66276,0,.4615385,.0769231,0,0,.0769231,.0769231,1.415385,1.446154,0,.0719281,2.410256,2.538461,.2615385,.523077,.523077,1.969231,3.649217,0,0,0,11.70269,3.33138,37.15882,6.66276,0,0,.4615385,0,0,2.396093,0,2.410256,2.538461,.2615385,0,.523077,2.307692,1.205128,.523077,0,0,.3076923,0,.0769231,0,0,0,0,0,.3076923,0,.2257742,60.68423,.1538462,.3205794,0,0,.0769231,0,2.953846,.1438562,0,5.051648,1.182906,.6153846,.2373626,5.630769,.0769231,0,4.138462,9.286714,0,7.754246,0,1.692308
"uscbsnyt1980-aug",02nov1976,04nov1980,02aug1980,07aug1980,"National Adults",1,"Yes",11,1689,,"Male","Third 25%",62.53276,0,0,0,0,17.38935,0,1.475898,0,5.046328,0,0,6.759676,0,6.795984,37.2857,4.027766,14.02156,4.027766,3.169967,0,0,0,0,0,0,0,0,0,0,7.344787,0,0,1.122989,5.583777,1.475898,0,0,2.523164,2.523164,37.2857,4.027766,14.02156,4.027766,0,3.169967,0,0,0,0,0,7.344787,0,0,3.3378,1.122989,0,0,5.583777,0,0,0,0,0,0,0,0,0,0,0,0,0,62.53276,0,0,0,0,0,0,1.475898,0,0,0,0,0,0,4.460789,0,0,12.92857,5.046328,0,6.759676,0,6.795984,57.8342,0,0,0,0,19.82156,0,2.552416,0,5.823792,0,0,7.872862,0,6.095167,33.60595,2.889591,12.72937,2.889591,5.719703,0,0,0,0,0,0,0,0,0,0,9.721933,0,0,1.150434,5.625031,2.552416,0,0,2.911896,2.911896,33.60595,2.889591,12.72937,2.889591,0,5.719703,0,0,0,0,0,9.721933,0,0,3.324164,1.150434,0,0,5.625031,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8342,0,0,0,0,0,0,2.552416,0,0,0,0,0,0,4.474597,0,0,15.34696,5.823792,0,7.872862,0,6.095167,63.66686,0,0,0,0,16.57611,0,1.60594,0,7.321074,0,0,6.570678,0,4.259337,37.94489,3.03553,17.30474,3.03553,2.346175,0,0,0,0,0,0,0,0,0,0,7.861655,0,0,.9318796,4.823169,1.60594,0,0,3.660537,3.660537,37.94489,3.03553,17.30474,3.03553,0,2.346175,0,0,0,0,0,7.861655,0,0,2.95941,.9318796,0,0,4.823169,0,0,0,0,0,0,0,0,0,0,0,0,0,63.66686,0,0,0,0,0,0,1.60594,0,0,0,0,0,0,3.891289,0,0,12.68482,7.321074,0,6.570678,0,4.259337
"anes-1980",02nov1976,04nov1980,02sep1980,04nov1980,"National Adults",26,"None",319,1353,,"Female","Second 25%",45.67255,10.21825,.0359195,.7183908,4.844007,28.91865,1.306787,5.411878,.335249,1.819923,0,0,.5747126,0,.1436782,3.304598,10.18199,29.79885,.1436782,1.149425,0,.3951149,1.364943,.0957854,0,0,.2873563,.3232759,.5387931,.1436782,4.228243,.2394636,4.556651,3.641215,5.498084,3.010058,.335249,.1436782,.0957854,0,3.304598,10.18199,29.79885,.1436782,0,1.149425,0,.5387931,.5387931,3.622742,2.162014,4.336002,.2394636,4.556651,.0205255,3.641215,10.55692,.0697865,5.498084,.1436782,1.163109,3.259442,2.825671,.3951149,1.364943,.5387931,.0957854,.2873563,.0359195,.4166667,.0287356,.9698276,48.12261,.0359195,1.472701,0,2.677203,.3951149,1.645115,3.62069,.1436782,.1512042,.6106322,4.322318,.8764368,.5025315,21.32047,0,1.163109,10.04755,1.819923,.0191571,.9099617,0,.1436782,44.80429,7.638993,0,2.094241,3.77088,28.95163,1.396161,5.933682,2.268761,2.356021,0,0,.2617801,0,.5235602,3.664922,7.731239,29.7083,1.04712,2.181501,0,0,1.234106,0,0,0,2.094241,0,.1308901,0,6.125654,.1745201,6.525804,.7591623,5.183246,3.839442,1.745201,.0581734,.5526469,0,3.664922,7.731239,29.7083,1.04712,.104712,2.181501,0,.1308901,.1308901,2.98554,2.72376,6.125654,.1745201,6.525804,0,.7591623,9.659686,.5235602,5.183246,0,1.396161,2.478185,2.094241,0,1.234106,.3926702,0,0,0,0,0,1.439791,44.85665,0,1.234106,.5235602,2.190227,0,1.3089,4.624782,1.04712,.2617801,2.094241,2.879581,.1308901,.3664922,19.84293,0,1.396161,11.83246,2.356021,0,2.530541,0,.5235602,50.15584,4.783364,.1072961,.6437768,7.459636,29.25097,.8966892,3.447783,.8941345,1.93133,0,.1072961,.3218884,0,0,3.004292,3.476395,39.68731,1.072961,1.359084,.2145923,0,.4342939,.0357654,0,.1072961,.4291846,0,.7510729,0,6.350909,.5007153,5.364807,2.444819,4.828326,2.113734,.8941345,.0238436,.6199332,0,3.004292,3.476395,39.68731,1.072961,.1287554,1.359084,.2145923,.7510729,.7510729,5.385244,3.239322,6.350909,.5007153,5.364807,.2452483,2.444819,9.097179,.4189659,4.828326,.2145923,.6820969,1.165951,1.895565,0,.4342939,.0894134,.0357654,0,0,0,0,1.162375,53.10648,.2145923,.4342939,.5722461,1.051502,0,.8226038,2.596567,1.072961,.1359084,.6437768,2.110157,.1072961,.5829757,20.89209,0,.6820969,11.81279,1.93133,.0143062,1.216023,0,0
"uscbsnyt1980-sept",02nov1976,04nov1980,10sep1980,14sep1980,"National Adults",1,"Yes",12,1370,,"Male","Third 25%",66.24429,0,0,0,0,15.45667,0,3.458494,0,2.726588,0,0,5.903652,0,6.210297,24.0495,5.61802,27.09995,5.61802,3.858813,0,0,0,0,0,0,0,0,0,0,3.443176,0,0,2.080718,7.047108,3.458494,0,0,1.363294,1.363294,24.0495,5.61802,27.09995,5.61802,0,3.858813,0,0,0,0,0,3.443176,0,0,2.885671,2.080718,0,0,7.047108,0,0,0,0,0,0,0,0,0,0,0,0,0,66.24429,0,0,0,0,0,0,3.458494,0,0,0,0,0,0,4.96639,0,0,10.49028,2.726588,0,5.903652,0,6.210297,69.10192,0,0,0,0,13.30179,0,1.048507,0,5.343002,0,0,6.76963,0,4.435149,18.31691,4.113655,37.64853,4.113655,4.909169,0,0,0,0,0,0,0,0,0,0,1.514307,0,0,3.156177,7.471831,1.048507,0,0,2.671501,2.671501,18.31691,4.113655,37.64853,4.113655,0,4.909169,0,0,0,0,0,1.514307,0,0,1.159477,3.156177,0,0,7.471831,0,0,0,0,0,0,0,0,0,0,0,0,0,69.10192,0,0,0,0,0,0,1.048507,0,0,0,0,0,0,4.315655,0,0,8.986139,5.343002,0,6.76963,0,4.435149,64.66177,0,0,0,0,18.03214,0,3.829711,0,4.722328,0,0,5.831052,0,2.923,22.02052,3.954635,28.70917,3.954635,6.022815,0,0,0,0,0,0,0,0,0,0,8.34191,0,0,2.051026,5.870629,3.829711,0,0,2.361164,2.361164,22.02052,3.954635,28.70917,3.954635,0,6.022815,0,0,0,0,0,8.34191,0,0,1.768577,2.051026,0,0,5.870629,0,0,0,0,0,0,0,0,0,0,0,0,0,64.66177,0,0,0,0,0,0,3.829711,0,0,0,0,0,0,3.819603,0,0,14.21254,4.722328,0,5.831052,0,2.923
"usaipo1980-1162g",02nov1976,04nov1980,12sep1980,15sep1980,"National Adults",1,"Yes",46,1584,,"Female","Second 25%",68.3299,1.231778,0,3.447897,1.862314,11.74041,0,3.19224,2.663438,4.947796,.4645323,0,.4247751,0,1.694915,12.74986,5.149837,39.79225,10.29967,0,.2231987,.2385436,.0418498,.1883239,0,0,1.386796,.7637581,0,.2755109,1.94009,2.185354,.269931,1.309897,.5398619,2.034696,1.681464,0,0,0,12.74986,5.149837,39.79225,10.29967,0,0,.2231987,0,0,1.524029,0,1.94009,2.185354,.269931,0,1.309897,4.525229,.9700449,.5398619,0,0,.094162,0,.2385436,.0418498,0,.1883239,0,0,.094162,0,.5747367,68.58797,0,.0680059,0,0,.2385436,.167399,2.924402,.5510218,0,3.886273,1.638418,.1883239,.1150868,8.290412,.0627746,0,3.449996,4.947796,.1004394,3.088213,0,1.694915,60.66028,1.358885,.3252033,3.902439,1.212543,11.62602,0,4.756098,2.987805,8.292683,0,0,0,0,4.878049,12.43728,3.393148,37.79965,6.786295,0,0,0,0,.9756098,0,0,1.95122,.9756098,0,.3832752,2.96748,1.821138,.7560976,1.512195,1.512195,3.170732,1.99187,0,.6504065,0,12.43728,3.393148,37.79965,6.786295,0,0,0,0,0,.8292683,0,2.96748,1.821138,.7560976,0,1.512195,1.573171,1.48374,1.512195,0,0,0,0,0,0,0,.9756098,0,0,0,0,.3832752,60.75784,.3252033,0,0,0,0,0,4.756098,.7665505,0,3.902439,1.463415,0,.2439024,5.662602,0,0,5.963415,8.292683,0,2.987805,0,4.878049,66.6862,1.07405,.3339141,2.392728,3.642083,11.40339,0,3.300649,2.627033,6.405802,0,0,.9146342,0,1.219512,14.622,2.274689,44.88444,4.549377,0,0,.050813,0,.203252,.181475,.152439,.6498419,.4268292,0,.5786231,2.357724,3.820964,.4511066,1.146116,1.037714,2.177849,1.598916,0,0,0,14.622,2.274689,44.88444,4.549377,0,0,0,0,0,3.06346,0,2.357724,3.820964,.4511066,0,1.146116,1.444783,1.144987,1.037714,0,0,0,0,.050813,0,0,.203252,0,0,0,0,.8199849,68.17446,.3339141,.0762195,0,0,.050813,.0338753,3.266774,1.157246,0,2.316509,1.664126,0,.355691,6.86297,0,0,4.540425,6.405802,0,3.541667,0,1.219512
"uscbsnyt1980-predeb1",02nov1976,04nov1980,19sep1980,20sep1980,"National Adults",1,"Yes",12,790,,"Male","Second 25%",65.16498,0,0,0,0,16.26836,0,6.195503,0,2.634894,0,0,2.971217,0,6.765046,20.71196,3.799618,29.70528,3.799618,7.148509,0,0,0,0,0,0,0,0,0,0,2.801953,0,0,3.094352,8.280381,6.195503,0,0,1.317447,1.317447,20.71196,3.799618,29.70528,3.799618,0,7.148509,0,0,0,0,0,2.801953,0,0,2.091678,3.094352,0,0,8.280381,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16498,0,0,0,0,0,0,6.195503,0,0,0,0,0,0,5.18603,0,0,11.08233,2.634894,0,2.971217,0,6.765046,76.29681,0,0,0,0,9.305524,0,2.43391,0,3.239036,0,0,4.920487,0,3.804234,24.6551,7.220047,30.79669,7.220047,6.404923,0,0,0,0,0,0,0,0,0,0,2.216414,0,0,1.24467,4.16689,2.43391,0,0,1.619518,1.619518,24.6551,7.220047,30.79669,7.220047,0,6.404923,0,0,0,0,0,2.216414,0,0,1.67755,1.24467,0,0,4.16689,0,0,0,0,0,0,0,0,0,0,0,0,0,76.29681,0,0,0,0,0,0,2.43391,0,0,0,0,0,0,2.92222,0,0,6.383304,3.239036,0,4.920487,0,3.804234,68.73434,0,0,0,0,11.45723,0,2.42909,0,4.532685,0,0,5.435837,0,7.410813,28.13706,2.823127,26.55245,2.823127,8.398583,0,0,0,0,0,0,0,0,0,0,1.669224,0,0,2.489075,6.13854,2.42909,0,0,2.266342,2.266342,28.13706,2.823127,26.55245,2.823127,0,8.398583,0,0,0,0,0,1.669224,0,0,1.16039,2.489075,0,0,6.13854,0,0,0,0,0,0,0,0,0,0,0,0,0,68.73434,0,0,0,0,0,0,2.42909,0,0,0,0,0,0,3.649465,0,0,7.807764,4.532685,0,5.435837,0,7.410813
"uscbsnyt1980-postdeb1-1",02nov1976,04nov1980,23sep1980,25sep1980,"National Adults",1,"Yes",12,780,,"Female","Highest 25%",63.69333,0,0,0,0,17.50929,0,5.859494,0,3.299712,0,0,3.05784,0,6.580337,17.75086,5.317445,32.59301,5.317445,2.714568,0,0,0,0,0,0,0,0,0,0,2.03697,0,0,0,11.52871,5.859494,0,0,1.649856,1.649856,17.75086,5.317445,32.59301,5.317445,0,2.714568,0,0,0,0,0,2.03697,0,0,3.943609,0,0,0,11.52871,0,0,0,0,0,0,0,0,0,0,0,0,0,63.69333,0,0,0,0,0,0,5.859494,0,0,0,0,0,0,3.943609,0,0,13.56568,3.299712,0,3.05784,0,6.580337,65.75897,0,0,0,0,17.68968,0,2.749686,0,5.099172,0,0,5.57419,0,3.128295,24.59503,1.491087,33.27241,1.491087,4.909365,0,0,0,0,0,0,0,0,0,0,2.60005,0,0,0,12.64223,2.749686,0,0,2.549586,2.549586,24.59503,1.491087,33.27241,1.491087,0,4.909365,0,0,0,0,0,2.60005,0,0,2.447402,0,0,0,12.64223,0,0,0,0,0,0,0,0,0,0,0,0,0,65.75897,0,0,0,0,0,0,2.749686,0,0,0,0,0,0,2.447402,0,0,15.24228,5.099172,0,5.57419,0,3.128295,65.16277,0,0,0,0,17.43131,0,2.478664,0,4.663553,0,0,7.465868,0,2.797833,24.10697,4.625711,28.90447,4.625711,2.899907,0,0,0,0,0,0,0,0,0,0,5.480148,0,0,0,9.674408,2.478664,0,0,2.331776,2.331776,24.10697,4.625711,28.90447,4.625711,0,2.899907,0,0,0,0,0,5.480148,0,0,2.276756,0,0,0,9.674408,0,0,0,0,0,0,0,0,0,0,0,0,0,65.16277,0,0,0,0,0,0,2.478664,0,0,0,0,0,0,2.276756,0,0,15.15456,4.663553,0,7.465868,0,2.797833
"usaipo1980-1163g",02nov1976,04nov1980,10oct1980,13oct1980,"National Adults",1,"Yes",47,1572,,"Male","Highest 25%",61.94415,1.083431,2.06543,4.596336,1.107342,11.90083,0,4.314394,3.800838,4.817535,.1493842,0,.8281937,0,3.39213,11.75915,4.421721,36.37333,8.843442,0,.1507614,.4087517,0,.3816147,1.1684,.8744158,1.828358,.6953867,0,.2103121,1.617885,1.791583,.8606588,2.481155,1.721318,2.887569,2.481923,0,.0452284,0,11.75915,4.421721,36.37333,8.843442,0,0,.1507614,0,0,.8631087,0,1.617885,1.791583,.8606588,0,2.481155,2.61929,.8089423,1.721318,0,0,.03914,0,.4087517,0,0,.3816147,0,0,.0339213,0,.2200039,62.22909,2.06543,.050882,0,0,.4087517,.1017639,4.212629,.4206241,.0052187,4.694839,.5737277,.0678426,.3957486,7.752687,.0339213,0,4.148145,4.817535,0,4.629032,0,3.39213,49.00111,2.930464,0,5.231788,2.428256,11.32726,0,1.986755,4.908941,12.25166,0,0,1.986755,0,7.94702,8.681804,4.523416,26.41793,9.046831,0,0,.0413907,0,.9933775,0,0,.6622517,.2152318,0,0,.2207506,1.766004,1.034768,4.056292,2.069536,1.324503,2.45585,0,0,0,8.681804,4.523416,26.41793,9.046831,0,0,0,0,0,2.317881,0,.2207506,1.766004,1.034768,0,4.056292,2.069536,.1103753,2.069536,0,0,.6622517,0,.0413907,0,.0413907,.9933775,0,0,.6622517,0,.5298013,49.66336,0,.3807947,0,0,.0413907,0,1.986755,0,0,4.850993,2.889073,1.324503,.3311258,8.9266,.1103753,0,2.400662,12.25166,0,6.895696,0,7.94702,54.98828,1.204854,0,3.564445,2.319991,15.36405,0,3.607538,6.648316,9.028723,.3623188,0,1.462215,0,1.449275,11.79061,2.112873,36.25519,4.225746,0,.3795721,.1380262,0,.7706465,0,0,.9727563,.2484472,0,.0776398,2.210391,4.482566,.6522561,2.015347,1.304512,2.266999,4.314888,0,0,0,11.79061,2.112873,36.25519,4.225746,0,0,.3795721,0,0,2.138831,0,2.210391,4.482566,.6522561,0,2.015347,3.593779,1.105196,1.304512,0,0,0,0,.1380262,0,.1035197,.7706465,0,0,0,0,.1926616,55.93663,0,.1190476,0,0,.1380262,0,3.400498,.1552795,0,3.807716,1.955372,0,.4313319,10.74395,.1035197,0,4.6201,9.028723,0,8.110531,0,1.449275
"uscbsnyt1980-oct",02nov1976,04nov1980,16oct1980,20oct1980,"National Adults",1,"Yes",12,1482,,"Female","Third 25%",57.66471,0,0,0,0,21.57949,0,3.387191,0,2.610276,0,0,6.738467,0,8.019857,19.29553,3.98565,26.9352,3.98565,3.462685,0,0,0,0,0,0,0,0,0,0,5.225513,0,0,3.516087,9.935033,3.387191,0,0,1.305138,1.305138,19.29553,3.98565,26.9352,3.98565,0,3.462685,0,0,0,0,0,5.225513,0,0,2.902859,3.516087,0,0,9.935033,0,0,0,0,0,0,0,0,0,0,0,0,0,57.66471,0,0,0,0,0,0,3.387191,0,0,0,0,0,0,6.418946,0,0,15.16055,2.610276,0,6.738467,0,8.019857,57.89543,0,0,0,0,19.83118,0,3.404721,0,3.333873,0,0,9.261771,0,6.273026,13.74337,1.827861,36.4965,1.827861,3.999838,0,0,0,0,0,0,0,0,0,0,6.130319,0,0,2.084261,7.892562,3.404721,0,0,1.666937,1.666937,13.74337,1.827861,36.4965,1.827861,0,3.999838,0,0,0,0,0,6.130319,0,0,3.72404,2.084261,0,0,7.892562,0,0,0,0,0,0,0,0,0,0,0,0,0,57.89543,0,0,0,0,0,0,3.404721,0,0,0,0,0,0,5.808301,0,0,14.02288,3.333873,0,9.261771,0,6.273026,66.41447,0,0,0,0,15.76955,0,3.800594,0,5.592723,0,0,3.785491,0,4.637166,21.55942,3.405881,35.79114,3.405881,2.252151,0,0,0,0,0,0,0,0,0,0,7.625271,0,0,2.067856,5.106066,3.800594,0,0,2.796361,2.796361,21.55942,3.405881,35.79114,3.405881,0,2.252151,0,0,0,0,0,7.625271,0,0,.9703537,2.067856,0,0,5.106066,0,0,0,0,0,0,0,0,0,0,0,0,0,66.41447,0,0,0,0,0,0,3.800594,0,0,0,0,0,0,3.03821,0,0,12.73134,5.592723,0,3.785491,0,4.637166
