ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
1984,11,13730,11.776,22.798,6.041,1.868,1.844,.061,.35,0,.739,.025,.05,1.401,.314,3.709,.164,5.819,1.11,7.623,7.392,1.516,.09,2.599,.171,.847,1.764,13.633,12.979,5.291,1.31,1.778,0,.472,0,.549,.067,.111,1.346,.108,5.364,.152,6.008,1.624,7.086,6.942,2.15,.105,4.407,0,.825,1.545,13.079,13.073,5.571,1.249,1.846,.053,.393,0,.558,.056,.091,1.313,.385,7.436,.271,7.437,1.367,6.699,6.92,1.847,.126,4.508,.152,.79,1.005,11.776,22.798,6.041,1.868,0,1.844,.061,.192,3.709,2.179,13.633,12.979,5.291,1.31,0,1.778,0,.087,5.364,2.316,13.079,13.073,5.571,1.249,0,1.846,.053,.165,7.436,3.172,.59,5.819,1.11,7.623,0,7.392,0,0,1.516,0,.122,.688,6.008,1.624,7.086,0,6.942,0,0,2.15,0,.049,.66,7.437,1.367,6.699,0,6.92,0,0,1.847,0,.073,4.88,.088,.35,0,.177,.739,.019,.204,0,0,.177,5.241,.04,.472,0,.063,.549,.078,.26,0,0,.063,3.887,.05,.393,0,.071,.558,.046,.189,0,0,.071,45.046001,6.6360002,.074,1.715,6.434,23.459999,.122,.132,3.1789999,3.608,0,0,4.165,.213,5.217,35.966999,6.7639999,.17900001,1.455,8.1219997,23.809999,.049,.35600001,5.454,3.99,0,0,6.8909998,.17,6.7940001,36.331001,5.2659998,.147,1.698,11.456,24.27,.073,.329,5.5869999,2.892,0,0,6.1950002,.083,5.6729999,50.087002,.085,0,0,0,.34999999,.03,.103,.164,0,1.715,6.5450001,0,.19,16.714001,.19,.122,7.336,3.608,0,7.3330002,.213,5.217,42.676998,.17900001,0,0,0,.472,.199,.15700001,.152,0,1.455,6.4580002,0,.20299999,16.34,.20299999,.049,8.158,3.99,0,12.345,.17,6.7940001,45.691002,.147,0,.039,0,.39300001,.171,.15800001,.271,0,1.698,5.2519999,0,.37400001,15.646,.37400001,.073,9.2840004,2.892,0,11.783,.083,5.6729999
1985,9,12859,7.408,13.747,5.086,5.772,1.681,.098,1.744,.109,1.408,.254,.261,3.791,1.004,7.968,.176,4.39,.603,8.675,7.434,.839,.031,2.907,.085,.411,1.316,5.323,8.091,5.03,4.337,1.487,.365,1.332,.147,1.464,.238,.333,4.42,.779,9.657,0,4.415,.313,6.894,6.963,.418,0,3.237,.066,.38,.474,7.803,7.125,3.675,3.239,1.496,.157,1.817,.065,.733,.223,.206,5.702,.844,12.509,.25,5.512,.851,8.504,6.693,.934,.041,4.566,.074,.336,.324,7.408,13.747,5.086,5.772,0,1.681,.098,0,7.968,3.124,5.323,8.091,5.03,4.337,0,1.487,.365,0,9.657,3.325,7.803,7.125,3.675,3.239,0,1.496,.157,0,12.509,4.012,.159,4.549,.603,8.675,.393,7.434,0,0,.839,0,.823,.256,4.557,.313,6.894,.48,6.963,0,0,.418,0,0,.313,5.674,.851,8.504,.903,6.693,0,0,.934,0,1.136,3.174,.319,1.744,.109,.243,1.408,.095,1.991,0,0,.243,3.359,.339,1.332,.147,.247,1.464,0,4.327,0,0,.247,3.717,.375,1.817,.065,.196,.733,.024,1.398,0,0,.196,34.036999,9.3260002,.51499999,4.8150001,11.682,22.492001,.82300001,.69,3.556,2.4389999,0,0,6.0780001,.56900001,2.9790001,24.634001,11.461,.57200003,5.1999998,13.535,19.624001,0,1.046,4.4910002,1.669,0,0,8.3269997,1.043,8.3979998,23.829,8.5200005,.43900001,6.6620002,17.482,23.558001,1.136,.89700001,5.9169998,1.528,0,0,7.1739998,.40599999,2.451,44.935001,.56900001,.67299998,.414,0,1.744,.099,.031,.176,0,4.796,7.5079999,0,0,17.264,0,.82300001,5.388,2.4389999,.016,9.5790005,.56900001,2.9790001,37.193001,.80900002,1.071,.55299997,0,1.332,.122,0,0,0,5.1999998,10.148,0,0,14.905,0,0,4.9749999,1.669,0,12.58,1.043,8.3979998,40.029999,.53299999,.81199998,.70999998,0,1.817,.208,.041,.25,0,6.546,6.6459999,0,0,17.263,0,1.136,6.6079998,1.528,.017,12.997,.40599999,2.451
1986,7,9486,5.609,14.221,6.612,4.991,2.182,0,.549,2.979,4.911,.222,.072,1.122,3.779,5.831,.385,4.275,.716,6.627,4.573,1.845,.229,1.122,.021,.665,.823,5.379,9.989,6.4,3.696,2.095,.284,.339,2.291,4.848,.153,.076,2.623,3.748,7.349,.421,4.323,.743,6.06,3.943,1.637,.195,2.108,.061,.921,.899,5.221,8.644,6.283,3.101,2.265,.13,.697,2.098,2.964,.133,.042,1.4,4.487,8.777,.551,5.63,1.118,6.204,4.387,2.748,.509,2.506,.196,.547,.532,5.609,14.221,6.612,4.991,0,2.182,0,0,5.831,.449,5.379,9.989,6.4,3.696,0,2.095,.284,0,7.349,.57,5.221,8.644,6.283,3.101,0,2.265,.13,0,8.777,.499,.24,4.275,.716,6.627,3.331,4.573,.882,1.026,1.845,0,1.322,.34,4.323,.743,6.06,3.453,3.943,.595,1.025,1.637,0,1.013,.267,5.63,1.118,6.204,6.029,4.387,.887,.482,2.748,0,1.561,.506,.467,.549,2.979,.593,4.911,.065,4.085,0,.56,.593,1.21,.349,.339,2.291,.679,4.848,.024,4.103,0,.733,.679,.703,.592,.697,2.098,.27,2.964,.032,2.348,0,.351,.27,33.695,15.307,.373,7.3509998,8.6560001,23.274,1.322,.93099999,3.263,2.0280001,.016,.294,2.5139999,.48800001,.48800001,27.844,15.255,.229,10.356,10.003,21.778999,1.013,1.197,4.7360001,2.668,.081,.29899999,2.457,1.0420001,1.0420001,25.701,10.325,.223,10.071,11.62,27.483999,1.561,.78299999,6.6420002,1.925,.064,.278,2.2869999,.51800001,.51800001,39.68,.68000001,4.382,1.9910001,0,.54900002,.37400001,.229,.38499999,0,6.2690001,11.266,.56,.008,16.368999,0,1.322,7.1459999,2.0280001,.023,5.763,.48800001,.48800001,35.277,.528,4.5320001,1.663,0,.33899999,.77600002,.19499999,.421,0,8.4219999,12.037,.73299998,0,15.134,0,1.013,6.9850001,2.668,0,7.1929998,1.0420001,1.0420001,34.706001,.56,3.6099999,1.793,0,.69700003,.13500001,.509,.551,0,8.7629995,7.1820002,.35100001,0,18.893,0,1.561,8.8590002,1.925,0,8.8699999,.51800001,.51800001
1987,8,13937,6.659,8.856,4.83,5.977,1.684,.189,.62,1.314,3.411,.446,.35,2.376,5.958,7.273,.416,5.613,.435,6.38,3.865,1.492,.121,1.508,.145,.515,1.432,4.55,6.155,4.193,4.206,1.478,.027,1.209,1.344,3.432,.365,.39,2.645,7.239,5.212,.73,7.002,.799,5.836,3.319,1.42,0,3.05,0,.435,.481,7.057,5.322,3.808,3.369,2.023,.168,.67,1.018,2.467,.212,.142,1.842,5.328,11.225,.423,6.305,.808,5.699,3.481,1.968,.122,2.698,.253,.454,.618,6.659,8.856,4.83,5.977,0,1.684,.189,.33,7.603,2.427,4.55,6.155,4.193,4.206,0,1.478,.027,.378,5.59,2.509,7.057,5.322,3.808,3.369,0,2.023,.168,.46,11.685,2.739,1.324,5.613,.435,6.38,.606,3.865,1.964,.288,1.501,0,1.995,1.217,7.002,.799,5.836,.535,3.319,1.782,.339,1.451,0,1.548,1.32,6.305,.808,5.699,1.142,3.481,2.251,.257,1.973,0,2.727,.549,.507,.62,1.314,.46,3.411,.04,3.013,.064,.225,.46,1.017,.702,1.209,1.344,.609,3.432,.111,2.763,.141,.868,.609,.688,.686,.67,1.018,.302,2.467,.037,2.114,.063,.294,.302,28.629999,10.663,.80299997,8.8839998,11.139,20.652,1.995,2.3710001,3.2780001,4.23,.087,.153,3.8110001,.94599998,2.359,20.978001,12.807,.83700001,10.783,9.4820004,21.063,1.548,1.83,6.1630001,3.556,.186,0,6.1999998,1.1339999,3.434,22.195999,8.6420002,.37799999,8.5979996,15.964,21.916,2.727,2.796,6.3099999,3.2869999,.08,.13699999,4.1570001,.75999999,2.0510001,37.577999,.98400003,3.1789999,.36199999,0,.62,.46700001,.121,.41600001,0,8.9530001,8.5279999,.289,.01,14.574,0,1.995,7.402,4.23,.023,6.9629998,.94599998,2.359,28.166,.83700001,2.7880001,.27500001,0,1.209,.51200002,0,.73000002,0,10.753,9.3149996,1.01,0,13.488,0,1.548,8.7919998,3.556,.091,12.363,1.1339999,3.434,35.669998,.56999999,3.427,.65700001,0,.67000002,.449,.122,.42300001,0,8.5120001,6.6880002,.35699999,.019,14.701,0,2.727,8.5349998,3.2869999,.038,10.338,.75999999,2.0510001
1988,3,4126,6.206,8.689,1.783,.359,.813,.019,1.061,1.256,1.771,.249,.389,3.708,21.409,8.449,.236,3.794,.046,6.042,1.978,1.152,.18,5.008,0,.59,.708,8.804,5.004,1.499,.305,1.135,0,.7,.489,.63,.147,.294,5.232,20.354,6.476,0,4.245,1.672,6.102,2.046,.134,.516,5.268,0,.197,.414,8.32,3.486,1.425,.336,.627,0,.939,1.271,1.319,.235,.359,4.748,19.627,11.574,.288,3.756,.165,3.134,1.721,1.203,.186,7.568,0,.582,.659,6.206,8.689,1.783,.359,0,.813,.019,.669,9.119,.33,8.804,5.004,1.499,.305,0,1.135,0,.983,7.459,.517,8.32,3.486,1.425,.336,0,.627,0,1.108,12.682,.109,.33,3.794,.046,6.042,.251,1.978,.354,.188,1.152,0,1.477,.517,4.245,1.672,6.102,0,2.046,1.598,.307,.134,0,3.568,.109,3.756,.165,3.134,.256,1.721,.616,.293,1.203,.024,2.822,.575,.135,1.061,1.256,.13,1.771,0,1.397,.264,.264,.13,.489,0,.7,.489,0,.63,0,.524,.138,.138,0,.452,.041,.939,1.271,.052,1.319,0,1.469,.326,.326,.052,18.312,6.9829998,.63800001,25.194,10.438,13.805,1.477,6.3610001,5.4710002,3.082,.109,.108,4.7360001,0,3.2869999,17.052,3.108,.442,25.586,8.9589996,16.104,3.5680001,5.2540002,6.4200001,1.655,.29800001,0,8.9510002,0,2.6040001,14.529,6.2480001,.59399998,24.598,14.41,11.144,2.846,5.5960002,8.2139997,2.6300001,.266,.112,5.6609998,0,3.1530001,28.063999,.74599999,6.1490002,.083,0,1.061,1.131,.18000001,.236,.073,25.334999,4.0650001,.528,.139,9.0010004,0,1.477,5.1339998,3.082,.054,10.175,0,3.2869999,25.493,.442,2.832,0,0,.69999999,2.177,.51599997,0,0,26.181999,1.643,.27599999,.109,11.935,0,3.5680001,4.6859999,1.655,.109,15.073,0,2.6040001,28.318001,.70599997,5.8369999,.223,0,.93900001,.47499999,.186,.28799999,0,24.961,3.385,.653,.23,6.0009999,0,2.822,5.2750001,2.6300001,.138,13.777,0,3.1530001
1989,11,15535,8.068,2.794,1.597,.07,.231,0,1.421,2.121,2.604,.147,.4,3.457,37.994,6.486,.047,1.515,0,.935,.951,.331,.014,1.09,0,.248,.06,8.218,1.876,2.387,.017,.435,0,.878,1.406,1.541,.073,.14,4.393,34.216,5.713,.158,2.169,0,.959,1.085,.54,.092,2.601,0,.627,.026,6.747,1.857,1.466,.032,.266,0,1.389,1.61,1.682,.067,.247,3.584,38.346,7.93,.048,1.822,0,1.098,1.129,.463,.041,2.714,0,.332,0,8.068,2.794,1.597,.07,.042,.231,0,.664,7.15,.274,8.218,1.876,2.387,.017,0,.435,0,.581,6.294,.275,6.747,1.857,1.466,.032,.014,.266,0,.885,8.815,.175,.227,1.515,0,.935,.136,.951,.017,.242,.331,0,.834,.252,2.169,0,.959,.303,1.085,0,.376,.54,0,.823,.132,1.822,0,1.098,.292,1.129,.045,.143,.463,0,1.077,2.258,.097,1.421,2.121,.113,2.604,0,1.8,.529,2.558,.071,2.606,.057,.878,1.406,.264,1.541,0,1.274,.372,2.095,.087,2.219,.056,1.389,1.61,.095,1.682,0,1.125,.425,1.686,.043,12.888,13.571,.54699999,42.000999,8.1339998,4.1269999,.83399999,7.802,1.747,1.222,0,.058,3.154,.80299997,3.1129999,13.127,10.58,.213,40.210999,7.3080001,5.4310002,.82300001,8.2340002,3.207,1.705,0,.061,3.7019999,.87,4.5289998,10.423,10.331,.31400001,43.007,9.9359999,4.993,1.077,7.0570002,3.777,1.227,0,.02,4.2540002,.73799998,2.845,20.705999,.60500002,5.6160002,0,.042,1.421,4.3150001,.014,.047,.009,41.997002,6.9330001,3.0869999,0,2.266,0,.83399999,2.0880001,1.222,0,4.881,.80299997,3.1129999,20.024,.273,5.8210001,0,0,.87800002,3.8340001,.092,.15800001,0,40.104,5.829,2.467,0,2.598,0,.82300001,3.085,1.705,0,6.9099998,.87,4.5289998,20.153,.33399999,4.8330002,.013,.014,1.3890001,3.8770001,.041,.048,.057,42.941002,5.1630001,2.1110001,0,2.6960001,0,1.077,2.428,1.227,0,8.0150003,.73799998,2.845
1990,13,15032,8.759,4.82,2.138,.349,1.605,0,2.23,1.293,3.501,.11,.726,1.984,24.136,7.319,.103,2.538,.006,.708,2.037,3.826,.444,2.175,.329,.546,.156,8.695,3.099,2.248,.253,1.961,0,2.218,.842,2.747,.063,.731,2.048,20.841,7.136,.108,2.527,.066,.709,1.902,4.15,.47,3.665,.6,.876,.094,8.149,2.469,1.879,.567,1.299,0,2.164,1.016,1.871,.121,.586,2.089,24.134,10.169,0,2.673,.015,.572,2.249,4.622,.556,3.418,.374,.583,0,8.759,4.82,2.138,.349,.077,1.605,0,.157,8.066,.162,8.695,3.099,2.248,.253,.117,1.961,0,.161,7.651,.315,8.149,2.469,1.879,.567,.022,1.299,0,.176,11.282,.413,.057,2.538,.006,.708,.08,2.037,.931,.395,3.826,.108,.758,.104,2.527,.066,.709,.059,1.902,.803,.225,4.15,.097,.636,.073,2.673,.015,.572,.009,2.249,1.035,.178,4.622,.182,1.269,1.48,0,2.23,1.293,.181,3.501,.252,2.282,0,3.918,.174,2.009,0,2.218,.842,.182,2.747,.079,2.058,0,4.274,.24,1.73,.007,2.164,1.016,.143,1.871,.023,1.316,0,2.668,.203,17.792,15.312,.83600003,26.261,8.5179996,10.521,.866,4.9970002,2.802,2.4389999,.078,0,5.2270002,.55800003,3.793,16.393,14.648,.79400003,22.976,8.2349997,10.441,.73199999,6.1500001,4.5430002,4.4980001,.076,0,5.652,.50800002,4.3530002,14.457,11.142,.708,26.261,11.887,11.354,1.451,6.421,4.8790002,2.362,.08,.042,4.9000001,.366,3.6889999,26.290001,.83600003,2.187,.03,.077,2.23,3.7290001,.44400001,.103,0,26.215,7.619,3.918,.06,3.819,0,.866,6.7579999,2.4389999,0,8.0279999,.55800003,3.793,24.377001,.79400003,1.845,0,.117,2.2179999,4.7459998,.47,.108,0,22.966,7.23,4.2740002,.018,3.6489999,0,.73199999,6.902,4.4980001,0,10.195,.50800002,4.3530002,26.232,.75,2.2620001,.016,.022,2.164,4.5999999,.55599999,0,0,26.358999,5.2709999,2.668,.059,3.9549999,0,1.451,7.473,2.362,0,9.7469997,.366,3.6889999
1991,16,19139,18.441,11.15,2.063,.834,.651,0,3.96,2.309,2.111,.086,.344,3.731,9.981,4.847,.012,2.381,0,.471,7.371,1.867,.251,3.678,0,0,.126,18.825,9.28,1.647,.54,1.077,0,3.919,1.884,1.396,.099,.3,3.885,8.838,5.858,0,2.383,0,.275,6.975,1.989,.371,6.293,0,0,.174,19.875,6.87,1.639,1.068,.834,0,5.321,1.889,1.532,.05,.23,3.885,9.025,7.84,.026,2.652,0,.261,6.348,2.337,.254,6.218,0,.09,.022,18.441,11.15,2.063,.834,0,.651,0,0,4.847,0,18.825,9.28,1.647,.54,0,1.077,0,0,5.858,0,19.875,6.87,1.639,1.068,0,.834,0,0,7.84,0,0,2.381,0,.471,.041,7.371,.036,0,1.867,0,.907,0,2.383,0,.275,0,6.975,0,0,1.989,0,1.1,0,2.652,0,.261,.013,6.348,.033,0,2.337,0,1.052,1.144,0,3.96,2.309,0,2.111,0,1.973,0,5.07,0,1.831,0,3.919,1.884,0,1.396,0,1.335,0,4.108,0,1.433,0,5.321,1.889,0,1.532,0,1.407,0,3.636,0,33.248001,16.566999,.42899999,13.733,4.8600001,12.166,.90700001,4.0749998,3.6949999,1.165,0,0,7.1100001,.086,1.959,31.513,14.474,.39899999,12.723,5.8579998,11.622,1.1,4.4749999,6.9660001,1.6619999,0,0,6.902,.091,2.2149999,30.403,15.219,.301,12.925,7.8660002,11.645,1.052,4.4450002,6.3709998,1.034,0,0,6.7389998,.064,1.936,38.096001,.42899999,3.322,0,0,3.96,2.832,.25099999,.012,0,13.712,5.2280002,5.0700002,0,7.9190001,0,.90700001,4.2470002,1.165,0,10.805,.086,1.959,37.370998,.39899999,3.007,0,0,3.9189999,2.9809999,.37099999,0,0,13.272,4.5619998,4.1079998,0,7.25,0,1.1,4.3720002,1.6619999,0,13.319,.091,2.2149999,38.243,.301,3.2590001,0,0,5.3210001,2.836,.25400001,.026,0,12.958,4.3730001,3.6359999,0,6.6550002,0,1.052,4.9889998,1.034,0,13.062,.064,1.936
1992,9,11353,29.411,20.585,1.626,1.889,.743,0,2.411,3.333,1.55,.267,1.154,2.102,4.784,2.945,.026,1.473,0,.139,.225,.071,0,1.834,0,.202,.32,26.181,16.302,1.93,1.255,1.442,0,3.257,3.209,1.591,.311,1.004,3.43,5.841,2.674,0,1.333,0,0,0,.197,0,2.802,0,.262,.413,29.616,15.766,1.709,1.674,.871,0,2.736,2.399,1.088,.266,1.025,2.339,4.665,5.696,.042,1.535,.015,.172,.305,.184,0,3.588,0,.279,.143,29.411,20.585,1.626,1.889,.079,.743,0,.085,3.03,0,26.181,16.302,1.93,1.255,0,1.442,0,.081,2.754,.157,29.616,15.766,1.709,1.674,.051,.871,0,.147,5.843,.04,0,1.473,0,.139,0,.225,0,.299,.09,.082,1.121,0,1.333,0,0,0,0,0,.819,.261,.066,1.906,.015,1.535,.015,.172,0,.305,0,.293,.212,.194,2.002,.684,.097,2.411,3.333,0,1.55,.059,1.334,.079,3.582,.099,1.021,.288,3.257,3.209,0,1.591,0,2.081,0,2.579,0,.757,.123,2.736,2.399,0,1.088,.014,.924,0,2.587,.063,54.493,13.23,1.474,7.5180001,3.142,2.2260001,1.2029999,2.1559999,2.3010001,2.382,.046,0,6.8930001,.064,2.872,47.294998,14.026,1.314,9.7110004,2.9920001,2.4130001,1.972,1.874,3.5139999,3.441,.081,0,9.4910002,0,1.877,49.826,10.69,1.332,7.6539998,6.1139998,2.533,2.1960001,2.0769999,4.494,2.1989999,.107,0,8.0609999,.071,2.645,57.589001,1.474,4.7129998,0,.079,2.411,.93000001,0,.026,.016,7.4569998,3.7490001,3.661,.019,.36399999,0,1.2029999,1.862,2.382,0,9.1289997,.064,2.872,50.286999,1.354,4.1399999,0,0,3.257,1.113,0,0,0,9.6230001,4.8249998,2.7349999,0,0,0,1.972,2.4130001,3.441,0,12.964,0,1.877,55.786999,1.332,3.938,.043,.051,2.7360001,.79500002,0,.042,.048,7.4899998,2.892,2.6010001,.058,.50800002,0,2.1960001,2.04,2.1989999,0,12.529,.071,2.645
1993,18,22353,15.675,14.789,1.101,.178,2.095,.013,3.044,13.511,1.686,.222,1.885,9.042,4.533,6.107,.209,1.488,.168,.209,.408,.663,.034,1.872,.009,.52,.348,14.752,13.471,.42,.22,2.746,0,3.413,11.389,1.466,.294,1.477,8.619,3.561,7.121,.447,1.541,.22,.146,.292,.779,0,2.713,.013,.662,.657,16.327,11.039,.939,.105,3.028,.015,2.344,10.055,.953,.17,1.229,8.119,3.056,9.316,.2,1.816,.322,.144,.302,.64,.015,4.978,.042,.863,1.208,15.675,14.789,1.101,.178,0,2.095,.013,1.452,6.366,.215,14.752,13.471,.42,.22,0,2.746,0,2.174,7.52,.216,16.327,11.039,.939,.105,0,3.028,.015,2.339,9.741,.455,.055,1.488,.168,.209,0,.408,.099,.361,.675,0,.492,.037,1.541,.22,.146,0,.292,.196,.394,.779,0,.75,.071,1.816,.322,.144,.011,.302,.083,.234,.654,.056,.715,1.268,1.095,3.044,13.511,.094,1.686,.019,.608,.016,2.169,.516,.986,.803,3.413,11.389,.011,1.466,0,.736,0,1.47,.35,1.042,.903,2.344,10.055,.081,.953,.031,.361,.025,1.209,.376,33.870998,24.028,2.4630001,14.118,8.2869997,3.408,.49200001,1.8380001,2.7980001,1.8660001,.72500002,0,4.5669999,.042,1.4960001,31.610001,20.624001,2.0309999,12.637,10.357,3.5669999,.75,1.0470001,4.283,3.3469999,.53600001,0,6.6900001,0,2.5220001,31.496,17.381001,1.654,11.587,12.789,3.5669999,.77100003,1.22,7.763,4.6999998,.597,0,5.1929998,.03,1.251,41.868,2.4630001,14.728,.045,0,3.0439999,.80500001,.034,.20900001,.028,14.58,5.2319999,2.194,.045,.93900001,0,.49200001,2.5239999,1.8660001,0,7.3649998,.042,1.4960001,41.483002,2.0309999,11.912,0,0,3.4130001,.59200001,0,.447,.021,12.974,4.3210001,1.48,.139,.889,0,.75,2.714,3.3469999,0,10.964,0,2.5220001,43.983002,1.654,11.012,.053,0,2.3440001,.43200001,.015,.2,.009,11.98,3.707,1.234,.029,.93300003,0,.77100003,2.704,4.6999998,0,12.957,.03,1.251
1994,23,31847,8.932,9.638,.845,.153,.818,.027,2,13.859,2.076,.132,1.281,25.22,5.551,2.665,.654,1.439,.043,.214,.446,.463,.012,2.348,.538,1.108,.408,7.975,10.061,.967,.064,1.483,0,2.087,11.454,1.841,.266,1.522,21.504,4.979,3.259,.706,1.6,.088,.239,.478,.302,0,3.954,.965,1.312,.905,10.053,7.314,.761,.127,1.465,0,1.805,10.369,1.222,.083,.71,23.371,3.624,4.586,.682,2.157,.075,.165,.313,.423,0,6.702,1.023,1.242,1.331,8.932,9.638,.845,.153,0,.818,.027,.085,2.824,.332,7.975,10.061,.967,.064,0,1.483,0,.118,3.46,.343,10.053,7.314,.761,.127,0,1.465,0,.11,4.849,.487,.05,1.439,.043,.214,.023,.446,0,.214,.463,0,.214,.088,1.6,.088,.239,0,.478,0,.373,.302,0,.618,.115,2.157,.075,.165,.004,.313,0,.286,.423,0,.213,.989,.879,2,13.859,.126,2.076,.044,.621,.728,1.907,.217,.861,.92,2.087,11.454,0,1.841,.325,.544,.728,1.81,.147,.897,1.44,1.805,10.369,.113,1.222,.016,.368,.515,1.169,.114,20.504,23.448,1.425,32.056,3.9119999,2.842,.214,1.398,3.51,2.908,1.434,0,3.0380001,.069,3.243,20.549999,20.716999,1.788,27.523001,4.789,3.0810001,.61799997,1.117,5.2930002,4.9530001,1.525,0,4.1350002,.051,3.859,19.809,18.025999,.80500001,27.841999,6.1960001,3.4219999,.213,1.112,9.7139997,5.822,.93099999,0,3.559,.04,2.5079999,23.697001,1.425,14.881,.018,0,2,.546,.012,.65399998,0,33.271999,4.9089999,2.635,.093,.77499998,0,.214,2.1159999,2.908,0,6.5320001,.069,3.243,24.708,1.788,12.203,.162,0,2.0869999,.55199999,0,.70599997,0,28.865,4.3130002,2.5380001,0,.89300001,0,.61799997,2.2750001,4.9530001,0,9.4280005,.051,3.859,25.108,.80500001,11.115,.067,0,1.8049999,.47299999,0,.68199998,0,28.646999,4.1539998,1.684,.077,.67199999,0,.213,2.865,5.822,0,13.262,.04,2.5079999
