g	problem	cat	numsurveys	numrespondents	perc	year
3	1103	2	3	8989	0	1939
3	1104	2	3	8989	0	1939
3	1105	2	3	8989	0	1939
3	1106	2	3	8989	0	1939
3	1201	2	3	8989	.167	1939
3	1301	2	3	8989	1.409	1939
3	1302	2	3	8989	.44600001	1939
3	1401	2	3	8989	0	1939
3	1501	2	3	8989	1.011	1939
3	101	3	3	8989	2.605	1939
3	102	3	3	8989	26.058001	1939
3	103	3	3	8989	.089	1939
3	104	3	3	8989	0	1939
3	105	3	3	8989	3.151	1939
3	106	3	3	8989	1.587	1939
3	107	3	3	8989	.87099999	1939
3	108	3	3	8989	0	1939
3	109	3	3	8989	1.1059999	1939
3	110	3	3	8989	5.4050002	1939
3	501	3	3	8989	1.058	1939
3	502	3	3	8989	1.058	1939
3	503	3	3	8989	0	1939
3	504	3	3	8989	.50300002	1939
3	505	3	3	8989	0	1939
3	506	3	3	8989	.03	1939
3	201	4	3	8989	0	1939
3	202	4	3	8989	2.671	1939
3	203	4	3	8989	.26199999	1939
3	204	4	3	8989	0	1939
3	205	4	3	8989	.60100001	1939
3	206	4	3	8989	.089	1939
3	207	4	3	8989	1.5880001	1939
3	208	4	3	8989	.73799998	1939
3	209	4	3	8989	0	1939
3	210	4	3	8989	0	1939
3	211	4	3	8989	.91399997	1939
3	212	4	3	8989	0	1939
3	213	4	3	8989	0	1939
3	214	4	3	8989	.08	1939
3	215	4	3	8989	0	1939
3	216	4	3	8989	0	1939
3	217	4	3	8989	0	1939
3	506	5	3	8989	.03	1939
3	601	5	3	8989	20.572001	1939
3	602	5	3	8989	1.6440001	1939
3	603	5	3	8989	0	1939
3	604	5	3	8989	0	1939
3	605	5	3	8989	11.692	1939
3	606	5	3	8989	0	1939
3	608	5	3	8989	0	1939
3	609	5	3	8989	0	1939
3	610	5	3	8989	0	1939
3	611	5	3	8989	0	1939
3	701	5	3	8989	0	1939
3	702	5	3	8989	.089	1939
3	703	5	3	8989	0	1939
3	704	5	3	8989	0	1939
3	705	5	3	8989	0	1939
3	1	6	3	8989	43.358002	1939
3	2	6	3	8989	.57999998	1939
3	3	6	3	8989	.25	1939
3	4	6	3	8989	4.52	1939
3	5	6	3	8989	.089	1939
3	6	6	3	8989	.26199999	1939
3	7	6	3	8989	0	1939
3	8	6	3	8989	0	1939
3	9	6	3	8989	.089	1939
3	10	6	3	8989	.08	1939
3	12	6	3	8989	1.872	1939
3	13	6	3	8989	4.8600001	1939
3	14	6	3	8989	.91399997	1939
3	15	6	3	8989	.87099999	1939
3	16	6	3	8989	13.366	1939
3	17	6	3	8989	0	1939
3	18	6	3	8989	.089	1939
3	19	6	3	8989	20.572001	1939
3	20	6	3	8989	3.2360001	1939
3	21	6	3	8989	0	1939
3	22	6	3	8989	3.9809999	1939
3	23	6	3	8989	0	1939
3	24	6	3	8989	1.011	1939
4	1	1	3	8989	49.326	1939
4	2	1	3	8989	5.9629998	1939
4	3	1	3	8989	.237	1939
4	4	1	3	8989	.308	1939
4	5	1	3	8989	2.918	1939
4	6	1	3	8989	34.903999	1939
4	7	1	3	8989	.032	1939
4	8	1	3	8989	0	1939
4	9	1	3	8989	.81400001	1939
4	10	1	3	8989	3.655	1939
4	11	1	3	8989	.53899997	1939
4	12	1	3	8989	.237	1939
4	13	1	3	8989	.66799998	1939
4	14	1	3	8989	.097	1939
4	15	1	3	8989	.303	1939
4	101	2	3	8989	1.5420001	1939
4	102	2	3	8989	39.716	1939
4	103	2	3	8989	.032	1939
4	104	2	3	8989	0	1939
4	105	2	3	8989	2.1199999	1939
4	106	2	3	8989	1.886	1939
4	107	2	3	8989	.704	1939
4	108	2	3	8989	.20200001	1939
4	109	2	3	8989	1.175	1939
4	110	2	3	8989	1.949	1939
4	201	2	3	8989	.097	1939
4	202	2	3	8989	2.5639999	1939
4	203	2	3	8989	.065	1939
4	204	2	3	8989	0	1939
4	205	2	3	8989	.26499999	1939
4	206	2	3	8989	0	1939
4	207	2	3	8989	1.206	1939
4	208	2	3	8989	.667	1939
4	209	2	3	8989	.066	1939
4	210	2	3	8989	0	1939
4	211	2	3	8989	.99900001	1939
4	212	2	3	8989	0	1939
4	213	2	3	8989	0	1939
4	214	2	3	8989	.034	1939
4	215	2	3	8989	0	1939
4	216	2	3	8989	0	1939
