studyid,prev_ts,next_ts,fw_start,fw_end,sample,mipid,weightavailable,unique_mip,respondents,entry,male,income_quartile,mipd1_0,mipd2_0,mipd3_0,mipd4_0,mipd5_0,mipd6_0,mipd7_0,mipd8_0,mipd9_0,mipd10_0,mipd11_0,mipd12_0,mipd13_0,mipd14_0,mipd15_0,mipds101_0,mipds102_0,mipds103_0,mipds105_0,mipds109_0,mipds110_0,mipds203_0,mipds204_0,mipds207_0,mipds308_0,mipds309_0,mipds401_0,mipds404_0,mipds503_0,mipds509_0,mipds601_0,mipds602_0,mipds603_0,mipds605_0,mipds610_0,mipds804_0,mipds901_0,mipds1001_0,mipds1011_0,mipds1012_0,mipde101_0,mipde102_0,mipde103_0,mipde105_0,mipde108_0,mipde109_0,mipde110_0,mipde501_0,mipde502_0,mipde504_0,mipdfp506_0,mipdfp601_0,mipdfp602_0,mipdfp603_0,mipdfp604_0,mipdfp605_0,mipdfp606_0,mipdfp608_0,mipdfp610_0,mipdfp701_0,mipdfp702_0,mipdsp201_0,mipdsp202_0,mipdsp203_0,mipdsp204_0,mipdsp205_0,mipdsp207_0,mipdsp208_0,mipdsp210_0,mipdsp211_0,mipdsp212_0,mipdsp217_0,cap1_0,cap2_0,cap3_0,cap4_0,cap5_0,cap6_0,cap7_0,cap8_0,cap9_0,cap10_0,cap12_0,cap13_0,cap14_0,cap15_0,cap16_0,cap17_0,cap18_0,cap19_0,cap20_0,cap21_0,cap22_0,cap23_0,cap24_0,mipd1_1,mipd2_1,mipd3_1,mipd4_1,mipd5_1,mipd6_1,mipd7_1,mipd8_1,mipd9_1,mipd10_1,mipd11_1,mipd12_1,mipd13_1,mipd14_1,mipd15_1,mipds101_1,mipds102_1,mipds103_1,mipds105_1,mipds109_1,mipds110_1,mipds203_1,mipds204_1,mipds207_1,mipds308_1,mipds309_1,mipds401_1,mipds404_1,mipds503_1,mipds509_1,mipds601_1,mipds602_1,mipds603_1,mipds605_1,mipds610_1,mipds804_1,mipds901_1,mipds1001_1,mipds1011_1,mipds1012_1,mipde101_1,mipde102_1,mipde103_1,mipde105_1,mipde108_1,mipde109_1,mipde110_1,mipde501_1,mipde502_1,mipde504_1,mipdfp506_1,mipdfp601_1,mipdfp602_1,mipdfp603_1,mipdfp604_1,mipdfp605_1,mipdfp606_1,mipdfp608_1,mipdfp610_1,mipdfp701_1,mipdfp702_1,mipdsp201_1,mipdsp202_1,mipdsp203_1,mipdsp204_1,mipdsp205_1,mipdsp207_1,mipdsp208_1,mipdsp210_1,mipdsp211_1,mipdsp212_1,mipdsp217_1,cap1_1,cap2_1,cap3_1,cap4_1,cap5_1,cap6_1,cap7_1,cap8_1,cap9_1,cap10_1,cap12_1,cap13_1,cap14_1,cap15_1,cap16_1,cap17_1,cap18_1,cap19_1,cap20_1,cap21_1,cap22_1,cap23_1,cap24_1
"usaipousa2011-22",04nov2008,06nov2012,15dec2011,18dec2011,"National Adults",1,"Yes",56,1019,,"Female","Second 25%",43.60759,15.80831,1.637798,.5677444,9.145497,2.446113,.5773672,.8535412,9.174366,13.29869,.2463433,0,.7736721,.3117783,1.551193,15.71786,26.20862,.7399923,0,.182833,0,2.730947,5.309854,3.599564,0,1.060431,.0789069,.4888376,3.731717,1.682063,.7813703,0,0,.2367206,.3444958,.4897999,7.49551,2.057352,4.114704,2.057352,15.71786,26.20862,.7399923,0,.1886066,.182833,0,0,7.463434,0,0,.7813703,0,0,.7852194,.2367206,0,.2983064,.3444958,0,.5773672,0,0,2.730947,5.309854,.0769823,3.599564,1.006544,1.542212,0,1.542212,0,51.31929,1.637798,5.490763,0,.1886066,2.730947,0,.4897999,1.682063,0,.8140878,5.218758,1.542212,.569669,1.02194,0,.5773672,1.424173,13.29869,.182833,9.948038,.3117783,1.551193,45.13203,9.64784,1.165189,0,13.41368,2.840898,.6947086,1.345372,4.736832,16.39072,0,0,4.290376,.1721756,.1701736,26.78732,16.30463,0,0,.3443513,0,2.150193,1.927967,2.479863,0,.9489679,0,0,5.962081,1.489519,.142145,.5065166,0,.4824921,.1301327,0,3.639713,2.86242,7.516667,2.86242,26.78732,16.30463,0,0,.5785902,.3443513,0,0,11.92416,0,0,.142145,.5065166,0,.7387536,.4824921,0,.8408576,.1301327,0,.6947086,0,0,2.150193,1.927967,.3063124,2.479863,1.547579,.6179637,0,.6179637,0,56.90805,1.165189,1.927967,0,.5785902,2.150193,.426435,0,1.489519,0,0,3.404139,.6179637,1.345372,1.727762,0,.6947086,1.113135,16.39072,.6907045,9.027208,.1721756,.1701736
"uscbs2012-01a",04nov2008,06nov2012,04jan2012,08jan2012,"National Adults",1,"Yes",60,1413,,"Male","Third 25%",58.38286,10.73364,.914324,.6201789,6.631621,2.362027,.0984149,.1227437,3.452998,9.64677,.0514983,0,2.612119,.0861818,4.284623,30.32032,27.0061,.5741329,0,.3205357,0,2.230097,3.615649,.7616847,0,.5638241,.4982599,.121919,1.556976,2.634936,.3551734,.1890638,0,1.374098,0,0,1.316116,2.985092,2.366815,.7320641,30.32032,27.0061,.5741329,0,0,.3205357,0,0,3.113953,.8827333,.1890638,.3551734,.1890638,0,.3034918,1.374098,0,.1402,0,0,.0984149,2.341615,.0360122,2.230097,3.615649,.4118032,.7616847,.3202608,0,.3143504,.7021685,0,62.43102,.914324,3.615649,0,0,2.230097,.0487951,.0739486,2.634936,0,.6716772,3.551116,1.016519,.0797216,2.055717,0,.0984149,.4953734,9.64677,0,6.065117,.0861818,4.284623,55.35226,7.314031,1.56898,1.739665,7.644093,5.122054,.9043338,.3956369,2.663401,13.73219,0,0,2.214516,.0837373,1.265104,29.08106,24.49389,1.347091,.0894268,.1530321,0,1.082312,2.107,.7815726,0,1.38079,1.739665,0,2.875662,.2516496,2.392567,.7493322,0,.9030938,.5064356,0,1.768768,4.959539,3.172098,2.08891,29.08106,24.49389,1.347091,.0894268,0,.1530321,0,0,5.751324,1.64112,.656696,2.392567,.7493322,0,.5489608,.9030938,0,.0216637,.5064356,0,.9043338,1.088147,.7548028,1.082312,2.107,0,.7815726,.2318094,0,.5689469,.6994399,0,62.13206,1.56898,2.107,0,0,1.082312,.1053281,.2903088,.2516496,0,1.739665,2.624523,1.268387,.1877525,2.858083,0,.9043338,2.920667,13.73219,0,4.877917,.0837373,1.265104
"usaipogns2012-01",04nov2008,06nov2012,05jan2012,08jan2012,"National Adults",1,"Yes",54,1010,,"Male",,54.24013,13.23459,.341513,1.250935,7.283052,4.633449,.3184896,.992882,2.609313,11.64981,.2244777,0,1.07826,1.166516,.9765737,30.81867,21.44241,.730032,.341513,.1477332,0,1.579018,5.60043,3.09664,0,.1937798,0,1.250935,1.995357,2.866407,.4834903,.7233168,0,1.939717,.3223269,.4902055,2.082973,1.531053,3.440072,1.531053,30.81867,21.44241,.730032,.341513,.2551754,.1477332,0,0,3.990714,.425932,.425932,.4834903,.7233168,0,0,1.939717,0,1.164598,.3223269,0,.3184896,0,.3856411,1.579018,5.60043,0,3.09664,1.740181,.4163389,0,.4163389,0,59.21125,.341513,5.60043,0,.2551754,1.579018,.2052915,.4902055,2.866407,0,1.475413,3.89862,.4163389,.504595,3.088966,0,.3184896,1.970415,11.64981,.2973849,3.687573,1.166516,.9765737,50.45534,6.737771,.9640037,.8347862,11.20295,5.211773,.3445801,.6040406,1.824428,19.74669,0,0,1.482925,.4902061,.1005025,24.66414,21.37217,1.040919,0,1.173213,0,1.778279,1.314737,1.822035,0,.1476772,.6994155,.1353707,4.63132,1.70239,2.278741,.4122654,0,.11486,0,.3497078,1.385499,2.695621,8.063789,2.695621,24.66414,21.37217,1.040919,0,.4881551,1.173213,0,0,9.26264,.2379243,.2379243,2.278741,.4122654,0,1.230643,.11486,0,1.175264,0,0,.3445801,0,.8614501,1.778279,1.314737,0,1.822035,.3404779,.3103955,0,.3103955,0,57.85355,.9640037,1.314737,0,.4881551,1.778279,.2030561,.3497078,1.70239,0,.8347862,2.993881,.3103955,1.716747,1.995693,0,.3445801,3.454005,19.74669,.0512768,3.307353,.4902061,.1005025
"usaipogns2012-02",04nov2008,06nov2012,02feb2012,05feb2012,"National Adults",1,"Yes",54,1028,,"Male","Second 25%",58.5449,13.84834,2.100392,.5152611,6.179386,1.482078,.1817466,.5002717,3.764216,9.602592,.2529463,0,1.40151,.0599576,1.566394,27.83722,28.74782,.0730734,1.169174,.4271983,0,2.87422,3.861648,5.305628,0,1.287216,.5152611,0,1.815593,1.260984,.1573888,.0487156,0,.9218489,0,0,3.074079,1.427273,3.240524,1.427273,27.83722,28.74782,.0730734,1.169174,.0655787,.4271983,0,0,3.631185,1.287216,1.287216,.1573888,.0487156,0,0,.9218489,0,.3541249,0,0,.1817466,0,.2248412,2.87422,3.861648,.3091566,5.305628,.3110303,.4809104,0,.4809104,0,62.1967,2.100392,3.861648,0,.0655787,2.87422,.3016619,0,1.260984,0,.7682074,6.320536,.4809104,.2248412,2.25778,0,.1817466,.5115137,9.602592,.1986097,5.165727,.0599576,1.566394,48.04913,9.538057,.2223795,.5721217,11.77196,3.111291,.0485192,.9390478,2.137875,21.53745,0,0,1.305974,.515516,.2506823,26.19024,19.24391,.488224,0,.9966643,0,1.229152,1.31406,3.566832,0,0,.1657738,.4063479,3.884565,3.15981,.8713232,.2122713,0,1.162438,0,.2011523,1.273965,3.427171,7.583139,3.427171,26.19024,19.24391,.488224,0,.0525624,.9966643,0,0,7.76913,.8430203,.8430203,.8713232,.2122713,0,.4306075,1.162438,0,.4346508,0,0,.0485192,0,.3659153,1.229152,1.31406,.6085111,3.566832,1.954918,.2493346,0,.2493346,0,56.64308,.2223795,1.31406,0,.0525624,1.229152,0,.2011523,3.15981,0,.5721217,4.790593,.2493346,1.591024,2.648337,0,.0485192,1.305974,21.53745,.2244011,3.443849,.515516,.2506823
"uspew2012-03pol",04nov2008,06nov2012,07mar2012,11mar2012,"National Adults",1,"Yes",51,766,"Form: Not Asked","Male","Lower 25%",56.32124,9.018644,.1384466,.7458811,7.753011,2.775855,1.190641,0,1.27717,6.365949,.2016129,0,4.409525,.5918593,9.210162,19.68711,25.66108,7.219415,2.815658,.3841894,0,1.234482,2.801814,1.528105,.0692233,.0692233,.4032258,.1713277,1.145646,1.796345,0,.4568739,0,1.436384,0,0,.8802897,.2817389,.4833518,1.529835,19.68711,25.66108,7.219415,2.815658,0,.3841894,0,2.291291,2.291291,1.374083,.2284369,0,.4568739,0,.3911117,1.436384,0,.4914855,0,0,1.190641,.7095389,.5364807,1.234482,2.801814,0,1.528105,1.308321,.124602,.1384466,.5260972,.1107573,62.804,.1384466,2.973141,0,0,1.234482,0,0,1.796345,0,.7761664,3.009483,.6645437,.5537865,2.512806,0,1.190641,.4914855,6.365949,0,5.686695,.5918593,9.210162,55.27423,4.715115,.7569297,.7178394,8.720683,6.101635,.710732,2.636816,1.055437,6.695096,.575693,0,5.1457,1.062544,5.831557,26.23312,18.20185,7.107321,2.014333,.6716418,0,.2416489,1.140725,1.130656,.3784648,.3784648,.7178394,0,1.325515,1.645345,.7995736,.8955224,0,2.597726,.9097371,2.139303,.8256337,.6922531,1.051173,.6432125,26.23312,18.20185,7.107321,2.014333,0,.6716418,0,2.651031,2.651031,1.773277,.4477612,.7995736,.8955224,0,.2914001,2.597726,0,.6076759,.9097371,0,.710732,0,.8315565,.2416489,1.140725,0,1.130656,.5401564,.5851694,0,.2452026,0,61.396,.7569297,1.140725,0,0,.2416489,.4975125,2.139303,1.645345,0,1.293532,2.547382,.2452026,1.045961,4.23241,0,.710732,2.316987,6.695096,0,6.201138,1.062544,5.831557
"usaipogns2012-04",04nov2008,06nov2012,08mar2012,11mar2012,"National Adults",1,"Yes",55,1023,,"Male","Lower 25%",52.85496,13.584,.8591657,1.858018,5.870647,3.18982,.3712208,2.992729,2.660735,10.23823,0,0,1.306927,1.159587,3.053961,26.21891,21.75278,3.136242,.3559128,.6199771,0,3.44049,4.573287,4.40171,0,.4324531,.912744,.9452737,2.09625,1.150019,.5300421,.503253,0,.8649063,.3291236,1.712591,2.126228,1.323192,3.771527,1.323192,26.21891,21.75278,3.136242,.3559128,.1396862,.6199771,0,0,4.192499,.5281286,.5281286,.5300421,.503253,0,0,.8649063,0,.9624953,.3291236,0,.3712208,0,.2411022,3.44049,4.573287,0,4.40171,.1224646,.4024749,0,.4024749,0,56.39878,.8591657,4.573287,0,.1396862,3.44049,.401837,1.712591,1.150019,0,1.858018,5.045287,.4024749,.90509,1.896288,0,.3712208,1.821661,10.23823,.604669,3.967662,1.159587,3.053961,50.5779,7.097072,.5348344,1.470294,10.80486,5.967309,.5168062,4.562117,5.709908,9.229398,0,0,1.111734,.6530187,1.764753,26.49934,18.43876,3.834983,.3405312,.4346781,0,2.297584,1.993109,1.454936,0,.5348344,1.470294,0,4.688314,1.366131,.6329875,.9915468,0,.5408437,1.009575,1.986098,4.777787,1.149293,2.895517,1.149293,26.49934,18.43876,3.834983,.3405312,.7191218,.4346781,0,0,9.376628,.0620969,.0620969,.6329875,.9915468,0,.1862906,.5408437,0,2.606066,1.009575,0,.5168062,0,.4106406,2.297584,1.993109,0,1.454936,.8112656,.0647677,0,.0647677,0,59.73619,.5348344,1.993109,0,.7191218,2.297584,.3004687,1.986098,1.366131,0,1.470294,1.930345,.0647677,.3104843,1.780778,0,.5168062,4.248628,9.229398,2.27555,6.821642,.6530187,1.764753
"usaipogns2012-05",04nov2008,06nov2012,09apr2012,12apr2012,"National Adults",1,"Yes",76,1012,,"Male","Third 25%",54.20988,11.97607,1.326574,1.532456,9.62009,2.806588,0,1.970438,4.304083,8.86843,.1709203,0,1.002214,.8196403,1.392612,29.00983,21.93995,1.226547,1.289671,.3632056,0,2.058812,5.704463,2.769685,0,.4680884,.9730802,.2524958,3.894263,1.157596,.4195316,.7147574,0,.5807404,.5904518,1.150798,3.45984,1.112438,3.058113,1.112438,29.00983,21.93995,1.226547,1.289671,0,.3632056,0,0,7.788525,.6739696,.6739696,.4195316,.7147574,0,.2719186,.5807404,0,.2291885,.5904518,0,0,0,.3709746,2.058812,5.704463,0,2.769685,.7652566,.1534398,0,.1534398,0,62.38298,1.326574,5.704463,0,0,2.058812,.077691,1.150798,1.157596,0,1.703376,3.294099,.1534398,.380686,2.241386,0,0,1.239172,8.86843,.7419493,5.306297,.8196403,1.392612,48.99495,13.35151,1.30101,.5414141,8.743434,4.662626,.1656566,3.60505,3.427273,12.63939,0,0,1.494949,.9636363,.1090909,25.26061,17.59798,2.740404,.3959596,1.214141,0,3.428283,3.630303,3.924579,0,.870707,.3878788,.1535354,3.79495,1.153535,.8888889,.3757576,0,1.082828,.2020202,2.045455,2.797643,1.70505,3.747475,1.70505,25.26061,17.59798,2.740404,.3959596,.2767677,1.214141,0,0,7.589899,0,0,.8888889,.3757576,0,0,1.082828,0,2.113131,.2020202,0,.1656566,0,.2060606,3.428283,3.630303,.2404041,3.924579,1.240404,.3407407,0,.3407407,0,56.03939,1.30101,3.630303,0,.2767677,3.428283,.3535354,2.045455,1.153535,0,.5414141,4.711784,.3407407,1.509091,1.458586,0,.1656566,3.20404,12.63939,1.206061,4.922222,.9636363,.1090909
"uscbsnyt2012-04a",04nov2008,06nov2012,13apr2012,17apr2012,"National Adults",1,"Yes",58,957,,"Male","Lower 25%",52.12063,16.59089,1.810386,2.683045,4.827596,1.723204,.4655077,.7274565,4.725246,8.106251,1.106051,0,.7127584,0,4.400981,23.69277,25.21916,2.569219,0,.3241641,0,4.387088,7.259062,1.142158,0,1.763976,.2971169,2.230289,1.98475,.0690611,.5947707,.1305717,0,.6702748,0,0,2.83553,2.018073,1.912434,1.04209,23.69277,25.21916,2.569219,0,0,.3241641,0,0,3.969501,.7890343,.0498327,.5947707,.1305717,0,0,.6702748,0,.327587,0,0,.4655077,.3400703,.4193999,4.387088,7.259062,.2377875,1.142158,1.433168,0,.1419476,1.082225,.147988,57.94719,1.810386,7.294096,0,0,4.387088,.5885291,.1038936,.0690611,0,3.789096,2.287404,1.224173,.315305,.8506792,0,.4655077,.9223577,8.106251,0,5.438004,0,4.400981,55.11779,6.606637,1.255092,.6819095,8.808849,3.159724,.1796557,2.939879,5.491229,10.76059,.1338185,0,.654103,0,4.210721,23.15321,25.89692,4.044317,0,.8068212,0,1.424428,2.799761,.1432683,0,.0925433,0,.6819095,3.086406,.454896,.8000869,.1709662,0,1.995764,.1929072,0,2.437625,2.8305,2.498343,.4013107,23.15321,25.89692,4.044317,0,0,.8068212,0,0,6.172813,2.18114,.1709662,.8000869,.1709662,0,0,1.995764,0,0,.1929072,0,.1796557,.2569923,0,1.424428,2.799761,.2769782,.1432683,.9030576,0,.6588823,.1432683,0,62.9873,1.255092,2.799761,0,0,1.424428,1.750068,1.189812,.454896,0,.815728,.6772389,.8021507,1.216532,2.337696,0,.1796557,.9929941,10.76059,0,6.145332,0,4.210721
"usaipogns2012-06",04nov2008,06nov2012,03may2012,06may2012,"National Adults",1,"Yes",76,1023,,"Male","Lower 25%",49.69434,15.82245,.1082169,.7973876,6.71894,3.939475,0,2.595307,5.59975,9.020923,.7803008,0,1.712485,.7727066,2.437728,29.38184,17.62037,.8315614,0,.3816069,0,2.411148,7.307488,3.758481,0,.0474636,.2980711,.4993165,2.848762,.8923147,.8448511,.7119533,0,1.049894,.4860267,.406288,4.070158,1.485609,3.903402,1.485609,29.38184,17.62037,.8315614,0,.4746355,.3816069,0,0,5.697525,.1291009,.1291009,.8448511,.7119533,0,.4100851,1.049894,0,.4366647,.4860267,0,0,0,.3550273,2.411148,7.307488,.8087789,3.758481,.1879557,.4967852,0,.4967852,0,54.10085,.1082169,7.307488,0,.4746355,2.411148,1.427704,.406288,.8923147,0,1.577688,5.419072,.4967852,1.141024,2.301033,0,0,1.767542,9.020923,.6246203,7.312234,.7727066,2.437728,47.88755,11.8269,1.417697,.3040799,12.87607,2.613879,.2779008,1.808369,1.793266,16.20585,.0503444,0,2.078215,.5860083,.2738733,25.72597,18.5227,1.361311,.3967135,1.129727,0,1.945306,4.943816,3.085773,0,1.022997,.3040799,0,5.089814,2.186959,.8115511,.4692094,0,.1772121,.8719642,.7289863,1.309289,2.196021,5.293206,2.196021,25.72597,18.5227,1.361311,.3967135,0,1.129727,0,0,10.17963,.5094849,.5094849,.8115511,.4692094,0,.1047163,.1772121,0,.1792259,.8719642,0,.2779008,0,1.351243,1.945306,4.943816,0,3.085773,.2013774,.1496906,0,.1496906,0,57.51742,1.417697,4.943816,0,0,1.945306,0,.7289863,2.186959,0,.3544243,4.586707,.1496906,.7511378,1.260623,0,.2779008,1.862741,16.20585,1.079383,3.871481,.5860083,.2738733
"uscbsnyt2012-05a",04nov2008,06nov2012,11may2012,13may2012,"National Adults",1,"Yes",54,615,,"Male","Third 25%",52.86888,16.91367,1.826973,.3485662,3.490399,2.06014,.2194326,.4161325,7.768702,11.77153,0,0,.7312314,0,1.584335,26.95895,22.19047,2.960287,0,.397978,0,3.410203,10.5255,.4361814,0,1.788928,0,0,1.484406,0,.7097617,.067882,0,.6699797,0,0,4.565302,3.451248,2.509688,.9817108,26.95895,22.19047,2.960287,0,0,.397978,0,0,2.968812,.5215865,0,.7097617,.067882,0,0,.6699797,0,.6125168,0,0,.2194326,.0183124,.8486831,3.410203,10.5255,.3201506,.4361814,.5537909,0,.2326932,.3967151,.1714416,56.55188,1.826973,10.57665,0,0,3.410203,.3068899,.0580944,0,0,.3485662,1.794769,.6294084,.3611955,.7378617,0,.2194326,1.322279,11.77153,0,8.499933,0,1.584335,50.85659,8.031514,1.549912,.6768922,8.681754,2.403319,.3292264,2.489314,7.075015,11.82181,.1984746,0,1.032604,0,4.853575,24.13913,20.60213,3.361328,0,1.482357,0,4.057665,1.839913,.274076,0,0,0,.6768922,3.150952,.7509848,1.32294,.1865728,0,.8938061,0,0,2.397955,5.07183,2.678122,.6083871,24.13913,20.60213,3.361328,0,0,1.482357,0,0,6.301903,1.628866,.1865728,1.32294,.1865728,0,0,.8938061,0,0,0,0,.3292264,.2390412,0,4.057665,1.839913,.3791803,.274076,.635655,0,.3319085,.274076,0,57.9648,1.549912,1.839913,0,0,4.057665,2.489314,0,.7509848,0,.8753667,.8922974,.6059844,1.271645,1.266952,0,.3292264,1.32294,11.82181,0,8.107619,0,4.853575
"usaipogns2012-08",04nov2008,06nov2012,07jun2012,10jun2012,"National Adults",1,"Yes",77,1000,,"Male","Second 25%",55.12239,11.69352,.9971064,.5278799,8.342457,2.608118,0,1.58364,4.974779,9.864511,.3108626,0,1.214124,.2385235,2.522093,29.25236,24.39978,0,0,.5826229,0,1.612966,3.845703,4.222387,0,.4125283,.5278799,0,3.245484,1.257136,.778134,0,0,1.069445,.0488778,0,3.790634,1.48735,3.732306,1.48735,29.25236,24.39978,0,0,.4086181,.5826229,0,0,6.490967,.5943536,.5943536,.778134,0,0,.5337452,1.069445,0,.1779151,.0488778,0,0,0,.1994213,1.612966,3.845703,.3773364,4.222387,.6119496,.4118766,0,.4118766,0,61.33769,.9971064,3.845703,0,.4086181,1.612966,.1642293,0,1.257136,0,.8387424,5.211021,.4118766,.4790021,2.197544,0,0,1.004927,9.864511,1.41941,6.188903,.2385235,2.522093,47.80602,12.11484,.1236629,.8202972,12.45285,4.064387,0,1.23869,3.99122,13.78738,0,0,2.343412,.7357942,.5214452,27.38515,18.8689,.4307591,.2803026,.2596921,0,1.486016,3.973701,4.106295,0,0,.0680146,.7522826,5.842041,.768771,.5750325,.3112183,0,1.112966,.2267153,.4307591,2.981306,1.981698,5.924483,1.981698,27.38515,18.8689,.4307591,.2803026,0,.2596921,0,0,11.68408,0,0,.5750325,.3112183,0,0,1.112966,0,1.838455,.2267153,0,0,0,1.232507,1.486016,3.973701,0,4.106295,1.191286,.0625185,0,.0625185,0,60.10017,.1236629,3.973701,0,0,1.486016,.2741194,.4307591,.768771,0,.8202972,5.40132,.0625185,.5812156,1.424184,0,0,2.640203,13.78738,.5338115,6.334632,.7357942,.5214452
"usaipogns2012-09",04nov2008,06nov2012,09jul2012,12jul2012,"National Adults",1,"Yes",76,1013,,"Female","Third 25%",55.45614,14.15357,.4176017,0,7.907113,3.424724,0,.2956386,5.66787,8.208605,.1287931,0,1.557225,.5502976,2.232413,25.98107,27.66904,.2273392,.1073275,.6829935,0,2.253878,4.800468,4.472631,0,.0487852,0,0,2.827593,1.49478,1.531857,.1073275,0,.7610499,0,.178554,4.746805,1.171334,3.026637,1.171334,25.98107,27.66904,.2273392,.1073275,0,.6829935,0,0,5.655186,.757147,.757147,1.531857,.1073275,0,0,.7610499,0,1.02449,0,0,0,0,.4058932,2.253878,4.800468,.0487852,4.472631,.5639575,.8039808,0,.8039808,0,60.88692,.4176017,4.800468,0,0,2.253878,.0487852,.178554,1.49478,0,.1287931,5.731291,.8039808,.7883696,1.625524,0,0,2.556347,8.208605,.0682993,7.225095,.5502976,2.232413,48.11884,9.716179,.3113648,.8043591,8.470719,3.007864,0,1.280388,3.802244,19.56609,0,0,2.175562,1.031895,1.714502,25.77741,20.50617,.360265,0,.5389007,0,1.706519,4.468884,2.122337,0,0,.7125464,.0918127,3.071734,2.035847,1.457028,.2914056,0,.586803,.2255399,.1766397,2.996554,2.839707,8.002675,2.839707,25.77741,20.50617,.360265,0,.584807,.5389007,0,0,6.143467,.2914056,.2914056,1.457028,.2914056,0,.0678616,.586803,0,.3792264,.2255399,0,0,0,0,1.706519,4.468884,0,2.122337,1.197557,.1104414,0,.1104414,0,54.52377,.3113648,4.468884,0,.584807,1.706519,.3512834,.1766397,2.035847,0,.8043591,2.232779,.1104414,.3512834,1.237476,0,0,2.061794,19.56609,.752465,5.977806,1.031895,1.714502
"usaipogns2012-11",04nov2008,06nov2012,09aug2012,12aug2012,"National Adults",1,"Yes",76,1011,,"Male","Third 25%",53.6907,15.03421,.4535851,.5466282,6.249394,1.787202,0,1.571071,5.17843,10.20857,.0678439,0,1.667022,1.89963,1.6457,28.2095,20.62067,2.212681,1.308418,.1163039,0,3.65388,6.212564,2.245311,0,.1880246,.1259958,0,2.039194,2.1051,0,.1744558,0,.6086568,.1337494,.7162379,3.843519,1.725659,4.952606,1.725659,28.2095,20.62067,2.212681,1.308418,.5892729,.1163039,0,0,4.078389,.0659055,.0659055,0,.1744558,0,.4594002,.6086568,0,.4109403,.1337494,0,0,0,.4109403,3.65388,6.212564,.3954331,2.245311,1.467367,.3243586,0,.3243586,0,58.01334,.4535851,6.212564,0,.5892729,3.65388,.3799259,.7162379,2.1051,0,.6144721,3.376042,.3243586,.6338561,1.308418,0,0,.5446897,10.20857,.4749074,6.845451,1.89963,1.6457,51.17348,5.936055,1.187615,.8583952,8.796025,2.849872,0,1.768294,4.267739,17.65668,0,0,3.379047,.0787704,2.04803,29.45204,17.16386,.9684717,0,1.1452,0,1.55319,1.401709,1.636,0,.8947508,.8583952,0,3.640605,1.464321,.9614026,0,0,.8159803,.3615358,.237321,3.267287,3.099816,7.029751,3.099816,29.45204,17.16386,.9684717,0,.892731,1.1452,0,0,7.28121,.0504938,.0504938,.9614026,0,0,.2706469,.8159803,0,.4403062,.3615358,0,0,0,0,1.55319,1.401709,0,1.636,.884652,.2302519,0,.2302519,0,56.89544,1.187615,1.401709,0,.892731,1.55319,.9351458,.237321,1.464321,0,.8583952,1.866252,.2302519,1.551171,1.137121,0,0,1.763245,17.65668,.5958272,7.646786,.0787704,2.04803
"uscbs2012-08b",04nov2008,06nov2012,22aug2012,26aug2012,"National Adults",1,"Yes",62,1218,,"Male","Lower 25%",53.40049,14.72695,1.232891,2.575312,7.411123,3.352175,.2524784,.7326511,2.060201,7.183616,.0516469,0,1.822673,0,5.197793,29.69379,21.85018,1.117471,.1504637,.4493124,0,2.069875,6.446914,.8479107,0,1.0307,2.040134,.4157339,2.261433,1.881196,.3934282,.2586344,0,2.415734,0,0,.8164374,1.457867,2.152836,1.507355,29.69379,21.85018,1.117471,.1504637,0,.4493124,0,0,4.522865,1.007062,.2586344,.3934282,.2586344,0,.259354,2.415734,0,.025024,0,0,.2524784,2.068596,.071794,2.069875,6.446914,.8567317,.8479107,1.060441,0,.2165014,.8241925,.263991,59.59295,1.232891,6.446914,0,0,2.069875,.5470099,.1197634,1.881196,0,2.626959,4.109024,1.040694,.2051487,3.192357,0,.2524784,.4184522,7.183616,0,3.882875,0,5.197793,52.11222,10.35859,.2402905,.2824763,12.35713,4.265325,.1522065,.567315,2.262342,10.04574,0,0,2.486602,0,4.869763,29.73359,20.4257,.7941623,0,.1552439,0,1.33071,4.381927,.604973,0,.2402905,0,.2824763,4.551851,1.445287,1.446215,.5455472,0,1.078101,1.099025,0,.7595981,3.624522,2.397533,1.011785,29.73359,20.4257,.7941623,0,0,.1552439,0,0,9.103703,1.239307,.2610459,1.446215,.5455472,0,.0597351,1.078101,0,.0367017,1.099025,0,.1522065,1.272156,0,1.33071,4.381927,.8492852,.604973,1.244313,0,0,.5923734,.082853,62.43497,.2402905,4.381927,.5688338,0,1.33071,0,.567315,1.445287,0,.2824763,2.809267,.5923734,1.003517,1.944429,0,.1522065,2.581942,10.04574,0,4.748943,0,4.869763
