ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
1962q3,2,3199,1.232,6.074,1.919,0,1.122,.802,.13,0,0,4.672,3.161,0,0,0,0,30.893,2.746,2.431,15.292,.398,0,.41,0,0,0,1.817,4.637,2.228,0,1.407,1.1,0,0,0,3.768,2.413,0,.029,0,0,30.143,2.453,1.842,13.479,.171,0,.709,0,0,0,1.82,4.343,2.991,0,1.5,1.221,.493,0,0,1.952,1.323,0,0,0,0,31.191,2.863,1.252,15.827,.468,0,1.155,0,0,0,1.232,6.074,1.919,0,.312,1.122,.802,.553,0,3.617,1.817,4.637,2.228,0,.364,1.407,1.1,.992,0,3.765,1.82,4.343,2.991,0,.447,1.5,1.221,1.602,0,3.94,2.878,30.893,2.746,2.431,0,15.292,5.174,1.056,.677,0,.213,2.516,30.143,2.453,1.842,0,13.479,4.616,.77,.341,0,.666,2.944,31.191,2.863,1.252,0,15.827,5.146,.894,.771,0,.193,0,.338,.13,0,.169,0,0,0,0,0,.169,0,.081,0,0,.041,0,0,0,0,0,.041,0,.24,.493,0,.12,0,0,0,0,0,.12,11.459,.80500001,7.8330002,0,8.2010002,58.271,.213,0,.71600002,.028,1.22,0,4.5469999,0,6.7069998,11.554,.162,6.1810002,.029,9.2679996,53.645,.66600001,0,1.461,1.649,1.279,0,6.2519999,0,7.855,12.323,.97299999,3.2750001,0,10.218,57.945,.193,0,2.2780001,.52399999,1.119,0,6.3559999,0,4.7950001,12.44,7.8330002,0,.65799999,.31200001,.13,0,0,0,0,1.22,.67500001,0,0,28.521999,3.372,.213,32.625999,.028,0,5.263,0,6.7069998,13.431,6.1810002,0,1.21,.36399999,0,0,0,0,0,1.307,.162,0,0,24.907,3.3010001,.66600001,31.254,1.649,0,7.7129998,0,7.855,14.474,3.2750001,0,1.334,.447,.493,0,0,0,0,1.119,.47999999,0,0,28.032,3.3410001,.193,32.856998,.52399999,0,8.6339998,0,4.7950001
1962q4,1,1644,.961,3.782,1.922,0,.961,.152,0,0,0,7.858,3.929,0,0,0,0,36.23,4.312,0,12.935,0,0,0,0,0,0,1.212,2.855,2.424,0,1.212,.046,0,0,0,6.582,3.291,0,0,0,0,31.647,4.478,0,13.433,0,0,0,0,0,0,1.52,2.017,3.041,0,1.52,.848,0,0,0,4.736,2.368,0,0,0,0,35.401,5.416,0,16.249,0,0,0,0,0,0,.961,3.782,1.922,0,0,.961,.152,.961,0,4.312,1.212,2.855,2.424,0,0,1.212,.046,1.212,0,4.478,1.52,2.017,3.041,0,0,1.52,.848,1.52,0,5.416,4.312,36.23,4.312,0,0,12.935,4.312,0,0,0,0,4.478,31.647,4.478,0,0,13.433,4.478,0,0,0,0,5.416,35.401,5.416,0,0,16.249,5.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7779999,0,11.786,0,10.14,57.789001,0,0,0,0,1.187,0,5.9120002,0,5.4070001,7.75,0,9.8719997,0,11.091,54.035999,0,0,0,0,.73900002,0,10.603,0,5.9099998,8.9460001,0,7.1030002,0,12.738,62.483002,0,0,0,0,.92500001,0,6.0229998,0,1.781,8.7390003,11.786,0,.55599999,0,0,0,0,0,0,1.187,0,0,0,25.871,4.3119998,0,36.23,0,0,5.9120002,0,5.4070001,8.9619999,9.8719997,0,.92299998,0,0,0,0,0,0,.73900002,0,0,0,26.865999,4.4780002,0,31.646999,0,0,10.603,0,5.9099998,10.467,7.1030002,0,.38600001,0,0,0,0,0,0,.92500001,0,0,0,32.498001,5.4159999,0,35.401001,0,0,6.0229998,0,1.781
1963q1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3246667,0,26.409667,0,8.6743336,44.317668,0,0,0,0,.82066669,0,5.7190002,0,5.7333334,8.9069999,0,21.568333,0,10.031666,42.473333,0,0,0,0,.73300002,0,9.8229996,0,6.4639999,8.6349999,0,19.3,0,11.629667,49.706001,0,0,0,0,.73100001,0,6.2353331,0,3.7623333,10.107,26.409667,0,.41733333,0,0,0,0,0,0,.82066669,0,0,0,20.152,3.6009998,0,27.040333,0,0,5.7190002,0,5.7333334,11.269,21.568333,0,.85566666,0,0,0,0,0,0,.73300002,0,0,0,21.283666,3.8286668,0,24.174666,0,0,9.8229996,0,6.4639999,11.782,19.3,0,.25733334,0,0,0,0,0,0,.73100001,0,0,0,25.684334,4.6153332,0,27.632334,0,0,6.2353331,0,3.7623333
1963q2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8713334,0,41.033334,0,7.2086668,30.846334,0,0,0,0,.45433335,0,5.5260002,0,6.0596668,10.064,0,33.264666,0,8.9723333,30.910666,0,0,0,0,.72700002,0,9.0429996,0,7.018,8.3239997,0,31.497,0,10.521333,36.929001,0,0,0,0,.537,0,6.4476665,0,5.7436666,11.475,41.033334,0,.27866667,0,0,0,0,0,0,.45433335,0,0,0,14.433,2.8899999,0,17.850667,0,0,5.5260002,0,6.0596668,13.576,33.264666,0,.78833334,0,0,0,0,0,0,.72700002,0,0,0,15.701333,3.1793334,0,16.702333,0,0,9.0429996,0,7.018,13.097,31.497,0,.12866667,0,0,0,0,0,0,.537,0,0,0,18.870667,3.8146666,0,19.863667,0,0,6.4476665,0,5.7436666
1963q3,1,1531,.495,6.267,.99,0,1.246,.421,0,0,0,37.104,18.552,0,0,0,0,8.661,2.179,0,4.357,0,0,0,0,0,0,.787,5.749,1.573,0,2.133,.98,0,0,0,29.974,14.987,0,0,0,0,9.23,2.53,0,5.059,0,0,0,0,0,0,.635,2.468,1.271,0,3.384,.255,0,0,0,29.129,14.565,0,0,0,0,12.095,3.014,0,6.028,0,0,0,0,0,0,.495,6.267,.99,0,0,1.246,.421,1.246,0,2.179,.787,5.749,1.573,0,0,2.133,.98,2.133,0,2.53,.635,2.468,1.271,0,0,3.384,.255,3.384,0,3.014,0,8.661,2.179,0,0,4.357,2.179,0,0,0,0,0,9.23,2.53,0,0,5.059,2.53,0,0,0,0,0,12.095,3.014,0,0,6.028,3.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4180002,0,55.657001,0,5.743,17.375,0,0,0,0,.088,0,5.3330002,0,6.3860002,11.221,0,44.960999,0,7.9130001,19.348,0,0,0,0,.72100002,0,8.2629995,0,7.572,8.0129995,0,43.694,0,9.4130001,24.152,0,0,0,0,.34299999,0,6.6599998,0,7.7249999,12.843,55.657001,0,.14,0,0,0,0,0,0,.088,0,0,0,8.7139997,2.1789999,0,8.6610003,0,0,5.3330002,0,6.3860002,15.883,44.960999,0,.72100002,0,0,0,0,0,0,.72100002,0,0,0,10.119,2.53,0,9.2299995,0,0,8.2629995,0,7.572,14.412,43.694,0,0,0,0,0,0,0,0,.34299999,0,0,0,12.057,3.0139999,0,12.095,0,0,6.6599998,0,7.7249999
1963q4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8405,2.0079999,48.184,0,2.886,22.6225,0,0,0,4.4175,.4835,0,5.365,0,3.1930001,11.907,1.745,37.816999,0,4.4695001,24.3105,0,0,0,6.855,1.289,0,7.8204997,0,3.786,12.076499,.89249998,36.108,0,4.7065001,27.292,0,0,0,6.8379998,.86499998,0,7.3589997,0,3.8625,12.553,48.184,.13600001,.07,0,.63700002,0,0,0,0,.4835,.95300001,.28200001,0,8.8629999,1.1039999,0,13.7595,4.4175,0,5.365,0,3.1930001,14.238,37.816999,.14650001,.36050001,0,.73299998,0,0,0,0,1.289,.80650002,.0585,0,9.7810001,1.778,0,14.53,6.855,0,7.8204997,0,3.786,15.276,36.108,.204,0,0,.1225,0,0,0,0,.86499998,.44350001,.1225,0,9.4555001,1.507,0,17.836,6.8379998,0,7.3589997,0,3.8625
1964q1,1,1559,0,7.937,2.982,0,.994,.35,1.274,.272,1.77,27.14,13.57,0,0,0,0,6.542,.233,.665,8.114,9.711,0,0,0,0,0,0,7.991,3.011,0,1.004,.587,1.466,.293,1.466,20.449,10.224,0,0,0,0,7.831,.391,.073,8.978,10.396,0,0,0,0,0,0,5.787,7.305,0,2.435,.612,.245,.408,.683,19.015,9.507,0,0,0,0,10.299,.061,0,6.793,11.626,0,0,0,0,0,0,7.937,2.982,0,0,.994,.35,0,0,0,0,7.991,3.011,0,0,1.004,.587,0,0,0,0,5.787,7.305,0,0,2.435,.612,0,0,0,0,6.542,.233,.665,0,8.114,0,2.562,9.755,0,0,0,7.831,.391,.073,0,8.978,0,1.603,10.396,0,0,0,10.299,.061,0,0,6.793,0,1.652,11.626,0,0,.282,0,1.274,.272,.136,1.77,0,0,.282,0,0,.059,0,1.466,.293,.147,1.466,0,0,.059,0,0,.122,0,.245,.408,.204,.683,0,0,.122,0,0,12.263,4.0159998,40.710999,0,.029,27.870001,0,0,0,8.835,.87900001,0,5.3969998,0,0,12.593,3.49,30.673,0,1.026,29.273001,0,0,0,13.71,1.857,0,7.3779998,0,0,16.139999,1.785,28.521999,0,0,30.431999,0,0,0,13.676,1.387,0,8.0579996,0,0,12.263,40.710999,.27200001,0,0,1.274,0,0,0,0,.87900001,1.906,.56400001,0,9.0120001,.029,0,18.858,8.835,0,5.3969998,0,0,12.593,30.673,.29300001,0,0,1.466,0,0,0,0,1.857,1.613,.117,0,9.4429998,1.026,0,19.83,13.71,0,7.3779998,0,0,16.139999,28.521999,.40799999,0,0,.245,0,0,0,0,1.387,.88700002,.245,0,6.8540001,0,0,23.577,13.676,0,8.0579996,0,0
1964q2,2,3136,0,7.683,1.334,0,.445,.145,.33,.514,2.148,30.032,15.016,0,0,0,0,3.065,.538,.347,5.876,9.995,0,0,0,0,0,0,3.826,4.018,0,1.339,.334,.823,.286,1.676,30.579,15.289,0,0,0,0,4.277,.952,.19,3.949,8.042,0,0,0,0,0,0,4.621,3.539,0,1.18,.118,1.058,.119,1.892,27.043,13.522,0,0,0,0,6.463,.342,.287,5.176,10.437,0,0,0,0,0,0,7.683,1.334,0,0,.445,.145,0,0,0,0,3.826,4.018,0,0,1.339,.334,0,0,0,0,4.621,3.539,0,0,1.18,.118,0,0,0,0,3.065,.538,.347,0,5.876,2.938,.906,9.995,0,0,0,4.277,.952,.19,0,3.949,1.974,.86,8.042,0,0,0,6.463,.342,.287,0,5.176,2.588,1.616,10.437,0,0,.071,0,.33,.514,.257,2.148,0,0,.071,0,0,.072,0,.823,.286,.143,1.676,0,0,.072,0,0,0,0,1.058,.119,.06,1.892,0,0,0,0,0,9.6070004,3.3929999,45.048,0,.086,23.664,0,0,0,6.7989998,1.649,0,7.7270002,0,2.027,9.5179996,3.072,45.868,0,.152,20.243999,0,0,0,7.427,.53100002,0,9.2480001,0,3.9419999,9.4580002,3.1289999,40.564999,0,.091,26.91,0,0,0,8.6780005,.242,0,8.8319998,0,2.0940001,9.6070004,45.048,.514,0,0,.33000001,0,0,0,0,1.649,2.405,.14300001,0,9.6990004,.086,0,13.965,6.7989998,0,7.7270002,0,2.027,9.5179996,45.868,.28600001,0,0,.82300001,0,0,0,0,.53100002,1.819,.14300001,0,7.0650001,.152,0,13.179,7.427,0,9.2480001,0,3.9419999,9.4580002,40.564999,.119,0,0,1.058,0,0,0,0,.242,1.952,0,0,8.3929996,.091,0,18.517,8.6780005,0,8.8319998,0,2.0940001
1964q3,3,4792,.01,4.178,.958,.369,1.038,.174,.776,2.228,1.494,27.26,11.576,.779,0,0,.099,6.271,.207,1.368,5.004,10.398,0,.39,.027,.068,.061,.132,4.529,1.154,.661,1.971,.242,.661,1.473,1.383,21.371,9.121,.34,0,0,.088,7.207,.689,1.715,5.105,10.624,0,.514,0,.264,.397,.061,2.637,2.104,.537,1.643,.551,.764,1.498,1.857,21.543,9.101,.897,0,0,.082,8.611,.571,.938,3.646,11.054,0,.458,0,.408,.448,.01,4.178,.958,.369,.01,1.038,.174,.113,.056,.33,.132,4.529,1.154,.661,.066,1.971,.242,.264,.132,.264,.061,2.637,2.104,.537,0,1.643,.551,.408,.204,.978,.176,6.271,.207,1.368,0,5.004,3.308,1.217,10.398,.047,.406,0,7.207,.689,1.715,0,5.105,2.85,2.02,10.624,0,.308,.489,8.611,.571,.938,0,3.646,2.969,2.21,11.054,.122,.611,.389,.597,.776,2.228,.877,1.494,0,0,.145,0,.759,.68,.264,.661,1.473,.737,1.383,0,0,0,0,.661,1.343,.353,.764,1.498,.586,1.857,0,0,.14,0,.448,6.8600001,7.2639999,39.021999,2.592,1.577,27.773001,.45300001,.092,.77999997,3.069,.458,0,2.6960001,3.681,3.681,9.1829996,5.8600001,31.155001,1.321,1.196,30.209999,.308,0,1.029,5.3990002,.45199999,0,4.3699999,4.7589998,4.7589998,7.8340001,6.9889998,30.989,2.2950001,2.4860001,29.999001,.73400003,.123,.99800003,7.6900001,.45699999,0,5.1690001,2.119,2.119,7.119,39.049,2.2279999,.78600001,.077,.77600002,.061,0,.099,.18099999,2.983,3.862,.21699999,.054,10.063,.191,.40599999,17.934,3.069,.031,3.4489999,3.681,3.681,9.5129995,31.155001,1.473,.352,.1,.66100001,0,0,.088,.152,1.739,3.573,0,.264,10.359,.095,.308,19.85,5.3990002,0,5.3990002,4.7589998,4.7589998,8.8529997,31.070999,1.498,.73400003,0,.764,.041,0,.082,1.017,2.753,3.516,.19400001,.082,8.6129999,.081,.611,21.997,7.6900001,.082,6.085,2.119,2.119
1964q4,1,1550,.723,5.162,2.169,0,.723,.052,.825,1.931,2.501,17.641,8.821,.843,0,0,0,8.198,.574,7.13,7.13,7.932,0,1.66,0,3.785,0,1.291,4.117,3.874,0,1.291,0,.692,.568,2.143,10.365,5.182,.304,0,0,0,17.159,1.46,6.91,6.91,9.027,0,3.102,0,2.902,0,1.249,2.476,3.747,0,1.249,.029,1.14,.979,1.872,12.27,6.135,.601,0,0,0,17.352,.899,5.388,5.388,8.594,0,2.848,0,5.298,0,.723,5.162,2.169,0,0,.723,.052,0,0,.215,1.291,4.117,3.874,0,0,1.291,0,0,0,1.139,1.249,2.476,3.747,0,0,1.249,.029,0,0,1.399,0,8.198,.574,7.13,0,7.13,3.565,.31,7.932,0,0,0,17.159,1.46,6.91,0,6.91,3.455,1.379,9.027,0,0,0,17.352,.899,5.388,0,5.388,2.694,2.048,8.594,0,0,.004,0,.825,1.931,.965,2.501,0,0,.004,0,0,0,0,.692,.568,.284,2.143,0,0,.061,0,0,0,0,1.14,.979,.489,1.872,0,0,0,0,0,9.0450001,6.2290001,26.639,1.375,1.372,34.839001,0,0,2.3859999,5.5780001,1.729,0,.80800003,0,10,11.712,3.747,15.625,.537,2.0910001,46.299,0,0,3.711,6.6389999,.426,0,2.8870001,0,6.3260002,10.148,4.4809999,18.684999,1.442,2.296,42.362,0,0,3.9300001,8.7609997,1.1440001,0,1.1440001,0,5.6059999,9.0450001,26.639,1.931,1.024,.44,.82499999,0,0,0,0,2.6630001,3.4660001,.008,.215,18.399,.133,0,16.441,5.5780001,0,3.1949999,0,10,11.712,15.625,.56800002,.90399998,.146,.69199997,0,0,0,0,.81699997,2.427,.061,1.1390001,18.733999,.049,0,27.565001,6.6389999,0,6.598,0,6.3260002,10.148,18.684999,.97899997,.89600003,.092,1.14,0,0,0,0,2.494,2.362,0,1.399,14.368,0,0,27.993999,8.7609997,0,5.0749998,0,5.6059999
1965q1,2,3062,.158,2.868,.791,0,.264,.203,.71,.485,1.135,34.249,0,.565,0,0,0,6.82,.211,3.999,3.999,27,0,1.709,0,0,0,.413,1.77,2.755,0,.918,.188,.433,.641,1.976,25.66,0,1.575,0,0,0,8.13,0,3.538,3.538,26.885,0,2.138,0,0,0,.509,1.437,2.439,0,.813,.53,1.054,.76,.559,28.093,0,.734,0,0,0,11.17,.164,4.184,4.184,24.829,0,2.043,0,0,0,.158,2.868,.791,0,0,.264,.203,0,0,.101,.413,1.77,2.755,0,0,.918,.188,0,0,.915,.509,1.437,2.439,0,0,.813,.53,0,0,.797,0,6.82,.211,3.999,0,3.999,.503,.695,27,0,0,0,8.13,0,3.538,0,3.538,.584,1.193,26.885,0,0,0,11.17,.164,4.184,0,4.184,.477,1.712,24.829,0,0,.029,0,.71,.485,.243,1.135,0,0,.029,0,0,.031,0,.433,.641,.32,1.976,0,0,.031,0,0,0,0,1.054,.76,.38,.559,0,0,0,0,0,4.6760001,2.631,38.126999,.565,.49900001,43.227001,0,0,2.6029999,1.123,1.043,0,.472,0,5.0339999,7.4569998,3.4319999,29.375,1.575,1.267,43.868,0,0,4.8530002,1.618,.87099999,0,1.994,0,3.6900001,7.2820001,2.753,30.422001,.73400003,1.327,46.720001,0,0,4.1420002,1.599,1.24,0,1.012,0,2.7679999,4.6760001,38.126999,.48500001,.39899999,.066,.70999998,0,0,0,0,1.5420001,1.378,.058,.101,8.7130003,0,0,34.514999,1.123,0,3.075,0,5.0339999,7.4569998,29.375,.64099997,.35299999,.042,.433,0,0,0,0,2.404,2.296,.063,.91500002,7.6599998,0,0,36.208,1.618,0,6.8470001,0,3.6900001,7.2820001,30.422001,.75999999,.52999997,.123,1.054,0,0,0,0,1.852,.93900001,0,.79699999,9.0089998,0,0,37.710999,1.599,0,5.1539998,0,2.7679999
1965q2,1,1609,.539,3.009,1.617,0,.539,.279,.43,.333,2.667,23.773,0,.177,0,0,0,10.694,.168,6.867,6.867,26.394,0,1.085,0,0,0,.935,2.317,2.805,0,.935,0,1.789,.244,.935,18.031,0,.427,0,0,0,12.752,.244,6.485,6.485,21.845,0,4.146,0,0,0,1.308,2.669,3.923,0,1.308,.343,.286,0,.846,16.701,0,2,0,0,0,14.387,0,8.124,8.124,20.533,0,2.571,0,0,0,.539,3.009,1.617,0,0,.539,.279,0,0,.017,.935,2.317,2.805,0,0,.935,0,0,0,.396,1.308,2.669,3.923,0,0,1.308,.343,0,0,.375,0,10.694,.168,6.867,0,6.867,0,.317,26.394,0,0,0,12.752,.244,6.485,0,6.485,0,.061,21.845,0,0,0,14.387,0,8.124,0,8.124,0,1.486,20.533,0,0,0,0,.43,.333,.167,2.667,0,0,0,0,0,0,0,1.789,.244,.122,.935,0,0,0,0,0,0,0,.286,0,0,.846,0,0,0,0,0,6.0310001,3.5969999,23.829,.177,.57599998,51.307999,0,.493,1.624,2.25,2.596,0,2.941,0,4.5780001,7.388,3.089,18.421,.42699999,.396,47.872002,0,.48800001,6.1589999,2.9879999,2.0120001,0,5.638,0,5.1220002,10.04,1.131,17.547001,2,.71799999,52.653,0,0,4.4569998,3.1340001,1.5829999,0,4.3369999,0,2.4000001,6.0310001,23.829,.333,.55800003,.27500001,.43000001,0,0,0,0,2.4990001,2.8340001,0,.51099998,13.902,0,0,37.405998,2.25,0,4.5650001,0,4.5780001,7.388,18.421,.244,0,.102,1.789,0,0,0,0,2.3369999,1.057,0,.884,13.214,0,0,34.658001,2.9879999,0,11.797,0,5.1220002,10.04,17.547001,0,.34299999,.29899999,.28600001,0,0,0,0,3.2839999,.84600002,0,.375,16.247,0,0,36.404999,3.1340001,0,8.7939997,0,2.4000001
1965q3,3,4675,.668,1.843,2.005,0,.668,.344,.967,.184,1.393,21.667,0,1.177,0,0,0,6.563,.224,6.032,6.081,34.963,0,1.554,0,0,0,.719,2.678,2.157,0,.719,.902,1.164,.325,1.962,16.734,0,.511,0,0,0,8.767,.272,6.109,6.204,29.225,0,3.176,0,0,0,1.211,1.558,3.634,0,1.211,.824,1.244,.299,1.132,15.329,0,.959,0,0,0,10.748,.221,5.436,5.537,28.729,0,4.165,0,0,0,.668,1.843,2.005,0,0,.668,.344,0,0,.181,.719,2.678,2.157,0,0,.719,.902,0,0,.439,1.211,1.558,3.634,0,0,1.211,.824,0,0,.766,0,6.563,.224,6.032,0,6.081,0,.734,34.963,0,0,0,8.767,.272,6.109,0,6.204,0,.618,29.225,0,0,0,10.748,.221,5.436,0,5.537,0,1.225,28.729,0,0,.212,0,.967,.184,.092,1.393,0,0,.212,0,0,.226,0,1.164,.325,.163,1.962,0,0,.226,0,0,.055,0,1.244,.299,.15,1.132,0,0,.055,0,0,5.7480001,3.0599999,22.277,1.177,.43000001,54.597,0,.37200001,2.664,.97100002,2.8629999,0,1.66,0,4.1789999,7.7270002,4.066,17.577,.51099998,.55299997,51.195999,0,.71399999,4.7249999,2.427,2.0650001,0,3.5829999,0,4.8569999,9.2670002,2.934,16.159,.95899999,1.1799999,51.896,0,.45300001,4.8779998,3.1199999,3.109,0,3.0650001,0,2.9790001,5.7480001,22.277,.184,.249,.347,.96700001,0,0,0,0,3.694,1.484,.42500001,.55400002,12.337,0,0,42.259998,.97100002,0,4.3239999,0,4.1789999,7.7270002,17.577,.32499999,.114,.34900001,1.164,0,0,0,0,2.2260001,2.125,.45199999,1.154,12.585,0,0,38.611,2.427,0,8.3079996,0,4.8569999,9.2670002,16.159,.29899999,.414,.38100001,1.244,0,0,0,0,3.687,1.281,.11,1.22,11.194,0,0,40.702,3.1199999,0,7.9429998,0,2.9790001
