ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3
1982m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.289799,20.1074,.24159999,1.6886,4.7538002,17.6816,.88879995,.50299999,1.018,.98720002,.1072,0,.39779999,0,.33440001,41.766801,13.7232,.97600002,2.7248,12.3152,22.8538,.0696,.2072,2.238,2.0166,0,0,.57860001,0,.52940001,49.659599,11.7454,.1816,1.0478,13.344,18.3344,.57600002,.2786,1.4934,2.2809999,.0456,0,.65180001,0,.36159999,53.715601,.24159999,5.1383999,.42880001,6.4879997,.1072,.1752,.2334,.42880001,.18559999,1.7382,6.7928001,.93280001,.5324,11.0466,.1876,.88879995,7.9925997,.98720002,.0072,1.4158,0,.33440001,49.531799,.97600002,3.008,1.1384,5.2360001,0,0,.2072,1.4632,.24400001,2.7248,3.3250001,.48800001,1.2602,12.1428,.6914,.0696,12.1314,2.0166,0,2.8174,0,.52940001,58.862001,.1816,2.5912001,1.0912,4.4816002,.1816,0,.2786,.1816,0,1.0478,4.3236,.40879998,.3788,12.7172,.1604,.57600002,7.7491998,2.2809999,0,2.146,0,.36159999
1983m1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1676,15.4858,.18119999,1.7682,4.2736001,16.3622,.66659997,.47699999,1.6340001,1.4384,.0804,0,.79559999,0,.66880002,47.446601,10.4854,.73200002,2.4006,10.7654,20.8386,.0522,.41440001,2.647,2.2042,0,0,.95420003,0,1.0588,53.512199,8.9277998,.1362,1.1576,11.263,17.5478,.43200002,.2542,2.4568,2.4789999,.0342,0,1.0766,0,.72319999,58.188201,.18119999,3.8537999,.32160001,4.8659998,.0804,.1314,.2748,.32160001,.1392,1.8054,5.6006001,.69960001,.4998,11.2032,.24120001,.66659997,6.3821998,1.4384,.0054,2.4296001,0,.66880002,53.778599,.73200002,2.256,.85379999,3.927,0,0,.41440001,1.0974,.183,2.4006,2.9410001,.36600001,1.1994,12.4826,.77279999,.0522,9.6798001,2.2042,0,3.6018,0,1.0588,60.815002,.1362,1.9434,.81839998,3.3612001,.1362,0,.2542,.1362,0,1.1576,3.5622,.30659999,.4846,13.0484,.32079999,.43200002,6.3503999,2.4789999,0,3.534,0,.72319999
1983m2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.045401,10.8642,.12079999,1.8478,3.7934,15.0428,.44439998,.45099999,2.2500001,1.8896,.0536,0,1.1934,0,1.0032,53.126401,7.2476002,.48800001,2.0764,9.2156,18.8234,.0348,.62160001,3.056,2.3918,0,0,1.3298001,0,1.5882,57.364799,6.1101999,.0908,1.2674,9.1820001,16.7612,.28800001,.2298,3.4202001,2.677,.0228,0,1.5014,0,1.0848,62.660802,.12079999,2.5691999,.21440001,3.2439999,.0536,.0876,.31619999,.21440001,.0928,1.8726,4.4084,.4664,.46720001,11.3598,.29480001,.44439998,4.7717999,1.8896,.0036,3.4434001,0,1.0032,58.025398,.48800001,1.504,.56919999,2.618,0,0,.62160001,.7316,.122,2.0764,2.5570001,.24400001,1.1386,12.8224,.85419998,.0348,7.2282001,2.3918,0,4.3862,0,1.5882,62.768002,.0908,1.2956,.54559999,2.2408001,.0908,0,.2298,.0908,0,1.2674,2.8008,.20439999,.59039999,13.3796,.48119999,.28800001,4.9515999,2.677,0,4.922,0,1.0848
1983m3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.923202,6.2426001,.0604,1.9274,3.3132,13.7234,.22219999,.42499999,2.8660001,2.3408,.0268,0,1.5912,0,1.3376,58.8062,4.0098001,.24400001,1.7522,7.6658001,16.8082,.0174,.82880001,3.4650001,2.5794,0,0,1.7054001,0,2.1176001,61.2174,3.2925999,.0454,1.3772,7.101,15.9746,.14400001,.2054,4.3836001,2.875,.0114,0,1.9262001,0,1.4464,67.133402,.0604,1.2846,.1072,1.6219999,.0268,.0438,.35759999,.1072,.0464,1.9398,3.2162,.2332,.43460001,11.5164,.34840001,.22219999,3.1613999,2.3408,.0018,4.4572002,0,1.3376,62.272198,.24400001,.752,.2846,1.309,0,0,.82880001,.3658,.061,1.7522,2.173,.122,1.0778,13.1622,.93559997,.0174,4.7766001,2.5794,0,5.1705999,0,2.1176001,64.721003,.0454,.64780002,.27279999,1.1204,.0454,0,.2054,.0454,0,1.3772,2.0394,.1022,.69619999,13.7108,.64159999,.14400001,3.5528,2.875,0,6.31,0,1.4464
1983m4,1,1485,5.746,45.674,14.825,.799,2.965,0,0,0,1.621,0,0,2.007,0,0,0,1.357,1.62,3.693,5.539,.194,.266,1.741,0,0,1.621,4.777,42.514,12.634,.326,2.527,0,0,0,.772,0,0,1.428,0,0,0,2.034,1.979,4.196,6.293,.291,.69,1.937,0,0,.772,4.556,43.395,12.021,.301,2.404,0,0,0,.475,0,0,1.487,0,0,0,1.885,4.206,3.531,5.296,.269,.121,2.674,0,0,.475,5.746,45.674,14.825,.799,0,2.965,0,0,0,2.431,4.777,42.514,12.634,.326,0,2.527,0,0,0,5.1,4.556,43.395,12.021,.301,0,2.404,0,0,0,4.218,.821,1.357,1.62,3.693,0,5.539,0,0,.194,0,0,1.033,2.034,1.979,4.196,0,6.293,0,0,.291,0,0,1.009,1.885,4.206,3.531,0,5.296,0,0,.269,0,0,0,0,0,0,0,1.621,0,0,0,0,0,0,0,0,0,0,.772,0,0,0,0,0,0,0,0,0,0,.475,0,0,0,0,0,70.801003,1.6210001,0,2.007,2.8329999,12.404,0,.39899999,3.4820001,2.7920001,0,0,1.989,0,1.6720001,64.486,.77200001,0,1.428,6.1160002,14.793,0,1.036,3.8740001,2.767,0,0,2.0810001,0,2.6470001,65.07,.47499999,0,1.487,5.02,15.188,0,.18099999,5.3470001,3.073,0,0,2.3510001,0,1.808,71.606003,0,0,0,0,0,0,.39899999,0,0,2.007,2.0239999,0,.40200001,11.673,.40200001,0,1.551,2.7920001,0,5.4710002,0,1.6720001,66.518997,0,0,0,0,0,0,1.036,0,0,1.428,1.789,0,1.017,13.502,1.017,0,2.325,2.767,0,5.9549999,0,2.6470001,66.674004,0,0,0,0,0,0,.18099999,0,0,1.487,1.278,0,.80199999,14.042,.80199999,0,2.154,3.073,0,7.698,0,1.808
1983m5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.695002,2.9699999,.2615,1.8355,1.853,12.297,0,.60549998,4.0944999,2.4035001,0,0,4.7159999,0,2.2685,58.8225,2.7735001,0,1.297,3.6250001,12.127,0,.82250002,6.9550002,3.7559999,0,0,6.2029999,0,3.6180001,60.7535,1.4825,.25999999,1.799,3.2235,15.483,0,.47299999,5.954,2.9434999,0,0,5.0655001,0,2.563,67.534002,.2615,0,0,0,0,.1155,.48999998,0,0,1.8355,3.1714998,0,.20100001,7.6360002,.20100001,0,5.0709998,2.4035001,0,8.8110001,0,2.2685,60.406498,0,0,0,0,0,.152,.67,0,0,1.297,3.2820001,0,.50849998,7.8319999,.50849998,0,4.8119999,3.7559999,0,13.1585,0,3.6180001,62.269001,.25999999,0,0,0,0,.1455,.32799999,0,0,1.799,1.884,0,.40099999,9.9054999,.40099999,0,6.0814999,2.9434999,0,11.019,0,2.563
1983m6,2,2737,12.763,37.01,12.134,0,.682,0,0,0,0,.174,.349,1.664,0,0,0,7.892,.698,1.451,1.451,.698,.581,4.707,0,0,0,12.198,27.011,12.036,0,1.915,0,0,0,0,0,0,1.166,0,0,0,6.901,.398,.882,.882,.398,.304,10.036,0,0,0,16.766,24.535,14.758,0,.379,0,0,0,0,.173,.346,2.111,0,0,0,9,1.01,2.379,2.379,1.01,.475,6.561,0,0,0,12.763,37.01,12.134,0,0,.682,0,.436,0,.436,12.198,27.011,12.036,0,0,1.915,0,.567,0,.567,16.766,24.535,14.758,0,0,.379,0,.713,0,.713,0,7.892,.698,1.451,0,1.451,0,0,.698,0,0,0,6.901,.398,.882,0,.882,0,0,.398,0,0,0,9,1.01,2.379,0,2.379,0,0,1.01,0,0,4.319,0,0,0,0,0,0,0,0,0,0,4.775,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,62.589001,4.3189998,.523,1.664,.87300003,12.19,0,.81199998,4.7069998,2.0150001,0,0,7.4429998,0,2.865,53.159,4.7750001,0,1.166,1.1339999,9.4610004,0,.60900003,10.036,4.7449999,0,0,10.325,0,4.5890002,56.437,2.49,.51999998,2.1110001,1.427,15.778,0,.76499999,6.5609999,2.8139999,0,0,7.7800002,0,3.3180001,63.462002,.523,0,0,0,0,.23100001,.58099997,0,0,1.664,4.3189998,0,0,3.599,0,0,8.5909996,2.0150001,0,12.151,0,2.865,54.293999,0,0,0,0,0,.30399999,.30399999,0,0,1.166,4.7750001,0,0,2.1619999,0,0,7.2989998,4.7449999,0,20.362,0,4.5890002,57.863998,.51999998,0,0,0,0,.29100001,.47499999,0,0,2.1110001,2.49,0,0,5.7690001,0,0,10.009,2.8139999,0,14.34,0,3.3180001
1983m7,1,1536,4.828,45.645,12.214,.76,2.443,0,0,0,2.191,0,0,.657,0,0,0,4.232,.615,2.857,4.285,.605,.131,1.874,0,0,2.191,4.005,36.874,10.538,1.504,2.108,0,0,0,1.915,0,0,2.338,0,0,0,5.094,1.091,5.176,7.764,.728,.08,1.815,0,0,1.915,6.782,35.933,10.546,1.312,2.109,0,0,0,1.957,0,0,2.132,0,0,0,5.048,2.816,3.47,5.205,.721,.647,1.686,0,0,1.957,4.828,45.645,12.214,.76,0,2.443,0,0,0,2.645,4.005,36.874,10.538,1.504,0,2.108,0,0,0,4.454,6.782,35.933,10.546,1.312,0,2.109,0,0,0,5.202,.596,4.232,.615,2.857,0,4.285,0,0,.605,0,0,1.083,5.094,1.091,5.176,0,7.764,0,0,.728,0,0,1.423,5.048,2.816,3.47,0,5.205,0,0,.721,0,0,0,0,0,0,0,2.191,0,0,0,0,0,0,0,0,0,0,1.915,0,0,0,0,0,0,0,0,0,0,1.957,0,0,0,0,0,66.860001,2.191,0,.65700001,3.1570001,12.593,0,.197,3.7479999,3.704,0,0,3.5369999,0,3.3559999,56.617001,1.915,0,2.3380001,5.2969999,19.851999,0,.12,3.6300001,4.3169999,0,0,3.1459999,0,2.7679999,59.202999,1.957,0,2.132,6.1459999,17.26,0,.97000003,3.372,3.675,0,0,3.1110001,0,2.174,67.884003,0,0,0,0,0,0,.197,0,0,.65700001,2.7030001,0,.51200002,8.3529997,.51200002,0,4.836,3.704,0,7.2859998,0,3.3559999,58.301998,0,0,0,0,0,0,.12,0,0,2.3380001,2.7579999,0,.84299999,15.114,.84299999,0,5.8210001,4.3169999,0,6.776,0,2.7679999,61.091999,0,0,0,0,0,0,.97000003,0,0,2.132,2.901,0,.94499999,12.915,.94499999,0,5.7690001,3.675,0,6.4829998,0,2.174
1983m8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5205,5.1100001,0,.3285,2.5100001,19.759,0,.0985,1.874,2.318,0,0,3.7694999,0,6.7119999,47.936001,3.5774999,0,1.169,2.6485,26.285501,0,.06,1.8150001,2.1585,0,0,5.1175001,0,9.232,51.970499,5.238,0,1.066,4.4369999,22.2605,0,.48500001,1.686,2.5195,0,0,4.5755,0,5.7620002,58.9645,0,0,0,0,0,0,.0985,0,0,.3285,5.3660002,0,.25600001,11.211,.25600001,0,8.846,2.318,0,5.6439998,0,6.7119999,48.7785,0,0,0,0,0,0,.06,0,0,1.169,3.9989998,0,.4215,13.9385,.4215,0,12.8885,2.1585,0,6.9325001,0,9.232,54.278999,0,0,0,0,0,0,.48500001,0,0,1.066,5.71,0,.4725,13.451,.4725,0,9.5215001,2.5195,0,6.2614999,0,5.7620002
1983m9,1,1511,19.086,25.889,2.884,0,0,0,0,0,0,0,0,0,0,0,0,8.598,2.309,5.88,5.88,4.258,0,0,0,.932,0,13.816,16.862,8.577,0,0,0,0,0,0,0,0,0,0,0,0,12.921,2.381,5.191,5.191,7.035,0,0,0,0,0,18.919,21.193,3.488,0,0,0,0,0,0,0,0,0,0,0,0,8.134,3.707,5.14,5.14,5.14,0,0,0,1.364,0,19.086,25.889,2.884,0,0,0,0,.932,0,.932,13.816,16.862,8.577,0,0,0,0,0,0,0,18.919,21.193,3.488,0,0,0,0,1.364,0,1.364,0,8.598,2.309,5.88,0,5.88,0,0,4.258,0,0,0,12.921,2.381,5.191,0,5.191,0,0,7.035,0,0,0,8.134,3.707,5.14,0,5.14,0,0,5.14,0,0,8.029,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,8.519,0,0,0,0,0,0,0,0,0,0,48.181,8.0290003,0,0,1.863,26.924999,0,0,0,.93199998,0,0,4.0019999,0,10.068,39.255001,5.2399998,0,0,0,32.719002,0,0,0,0,0,0,7.0890002,0,15.696,44.737999,8.5190001,0,0,2.7279999,27.261,0,0,0,1.364,0,0,6.04,0,9.3500004,50.044998,0,0,0,0,0,0,0,0,0,0,8.0290003,0,0,14.069,0,0,12.856,.93199998,0,4.0019999,0,10.068,39.255001,0,0,0,0,0,0,0,0,0,0,5.2399998,0,0,12.763,0,0,19.955999,0,0,7.0890002,0,15.696,47.466,0,0,0,0,0,0,0,0,0,0,8.5190001,0,0,13.987,0,0,13.274,1.364,0,6.04,0,9.3500004
1983m10,1,1480,2.905,41.549,9.45,.469,1.89,0,0,0,1.386,0,0,4.656,0,0,.41,4.387,1.254,5.979,8.968,.627,.525,1.71,0,0,1.386,3.941,33.701,10.766,1.128,2.153,0,0,0,1.272,0,0,2.997,0,0,.398,6.603,1.429,5.658,8.487,.943,.136,3.043,0,0,1.272,4.648,27.382,7.541,1.196,1.508,0,0,0,1.165,0,0,4.858,0,0,.362,8.782,2.891,4.889,7.333,1.234,.391,2.689,0,0,1.165,2.905,41.549,9.45,.469,0,1.89,0,0,0,1.435,3.941,33.701,10.766,1.128,0,2.153,0,0,0,3.22,4.648,27.382,7.541,1.196,0,1.508,0,0,0,4.739,.287,4.387,1.254,5.979,0,8.968,0,0,.627,0,0,.644,6.603,1.429,5.658,0,8.487,0,0,.943,0,0,.948,8.782,2.891,4.889,0,7.333,0,0,1.234,0,0,0,0,0,0,0,1.386,0,0,0,0,0,0,0,0,0,0,1.272,0,0,0,0,0,0,0,0,0,0,1.165,0,0,0,0,0,57.275002,1.386,0,4.6560001,2.1329999,21.215,0,1.279,3.4200001,3.4579999,0,0,.95099998,0,4.2290001,52.951,1.272,0,2.997,4.2620001,23.120001,0,.88200003,6.086,3.233,0,0,2.3789999,0,2.8169999,44.888,1.165,0,4.8579998,6.0489998,25.129,0,1.762,5.3769999,3.6960001,0,0,2.9360001,0,4.1399999,57.848999,0,0,0,0,0,.491,.78799999,.41,0,4.6560001,1.673,0,.287,16.488001,.287,0,5.0139999,3.4579999,0,4.3699999,0,4.2290001,54.238998,0,0,0,0,0,.67799997,.204,.398,0,2.997,1.916,0,.64399999,16.218,.64399999,0,7.546,3.233,0,8.4650002,0,2.8169999,46.783001,0,0,0,0,0,1.176,.58600003,.36199999,0,4.8579998,2.1129999,0,.94800001,16.061001,.94800001,0,10.016,3.6960001,0,8.3140001,0,4.1399999
1983m11,1,1482,2.465,34.339,8.935,.136,1.787,0,0,0,2.196,0,0,2.158,0,0,0,7.262,.997,8.566,12.849,1.024,.3,1.782,0,0,2.196,3.053,24.207,8.451,.844,1.69,0,0,0,1.296,0,0,.874,0,0,0,5.03,1.784,13.01,19.514,.719,.182,2.758,0,0,1.296,2.966,17.66,7.387,.658,1.477,0,0,0,1.619,0,0,2.949,0,0,0,11.841,2.495,9.444,14.167,1.692,.977,4.307,0,0,1.619,2.465,34.339,8.935,.136,0,1.787,0,0,0,3.123,3.053,24.207,8.451,.844,0,1.69,0,0,0,3.38,2.966,17.66,7.387,.658,0,1.477,0,0,0,4.585,.712,7.262,.997,8.566,0,12.849,0,0,1.024,0,0,.859,5.03,1.784,13.01,0,19.514,0,0,.719,0,0,.917,11.841,2.495,9.444,0,14.167,0,0,1.692,0,0,0,0,0,0,0,2.196,0,0,0,0,0,0,0,0,0,0,1.296,0,0,0,0,0,0,0,0,0,0,1.619,0,0,0,0,0,48.421001,2.1960001,0,2.158,3.7249999,30.698,0,.44999999,3.563,4.8060002,0,0,1.277,0,2.7049999,39.077999,1.296,0,.87400001,4.0100002,40.056,0,.273,5.5159998,3.7219999,0,0,.95999998,0,4.2150002,31.879999,1.619,0,2.9489999,5.5019999,39.639,0,1.465,8.6129999,4.1890001,0,0,1.334,0,2.8099999,49.625999,0,0,0,0,0,0,.44999999,0,0,2.158,2.799,0,.60299999,23.125,.60299999,0,8.2860003,4.8060002,0,4.8400002,0,2.7049999,40.339001,0,0,0,0,0,0,.273,0,0,.87400001,1.927,0,.63,35.167,.63,0,5.7480001,3.7219999,0,6.4759998,0,4.2150002,33.714001,0,0,0,0,0,0,1.465,0,0,2.9489999,2.536,0,.917,27.023001,.917,0,13.533,4.1890001,0,9.9469995,0,2.8099999
1983m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7145,3.0365001,.1225,1.371,2.2375,31.948001,0,.368,3.214,4.3020002,0,0,4.7334998,0,3.9514999,37.1215,3.1055,.1825,.91550002,2.7775001,35.085999,0,.1365,3.5754999,5.5494999,0,0,6.3359999,0,5.2135,33.176,1.972,.233,1.9904999,3.1519999,38.4645,0,.81950001,7.131,3.9435,0,0,5.2110001,0,3.9075,45.691999,.1225,0,0,0,.20200001,0,.368,0,0,1.371,3.136,0,.30149999,23.3865,.30149999,0,8.9180002,4.3020002,0,7.948,0,3.9514999,38.5245,.1825,0,0,0,.30649999,0,.1365,0,0,.91550002,3.1145,0,.315,27.498,.315,0,8.0174999,5.5494999,0,9.9115,0,5.2135,34.493999,.233,0,0,0,.1375,0,.81950001,0,0,1.9904999,2.2935001,0,.4585,25.261001,.4585,0,13.6615,3.9435,0,12.3415,0,3.9075
1984m1,2,2450,11.237,23.522,4.328,0,1.711,0,.404,0,0,.082,.163,.584,0,0,0,8.183,.788,10.429,12.431,1.367,.286,2.865,0,.75,2.024,20.615,10.231,1.935,0,1.545,0,.613,0,0,.122,.244,.957,0,0,0,7.863,.691,8.033,11.106,2.424,0,1.635,0,1.545,1.545,16.35,12.725,3.164,0,1.749,0,.275,0,0,.155,.311,1.032,0,0,0,11.652,1.171,9.854,12.474,2.138,.174,5.649,0,.802,1.179,11.237,23.522,4.328,0,0,1.711,0,0,0,.75,20.615,10.231,1.935,0,0,1.545,0,0,0,1.545,16.35,12.725,3.164,0,0,1.749,0,0,0,.802,0,8.183,.788,10.429,0,12.431,0,0,1.367,0,0,0,7.863,.691,8.033,0,11.106,0,0,2.424,0,0,0,11.652,1.171,9.854,0,12.474,0,0,2.138,0,0,3.473,0,.404,0,0,0,0,0,0,0,0,4.302,0,.613,0,0,0,0,0,0,0,0,2.051,0,.275,0,0,0,0,0,0,0,0,41.007999,3.8770001,.245,.58399999,.75,33.198002,0,.28600001,2.865,3.7980001,0,0,8.1899996,0,5.198,35.165001,4.915,.36500001,.95700002,1.545,30.115999,0,0,1.635,7.3769999,0,0,11.712,0,6.2119999,34.472,2.325,.46599999,1.0319999,.80199999,37.290001,0,.17399999,5.6490002,3.698,0,0,9.0880003,0,5.0050001,41.757999,.245,0,0,0,.40400001,0,.28600001,0,0,.58399999,3.473,0,0,23.648001,0,0,9.5500002,3.7980001,0,11.056,0,5.198,36.709999,.36500001,0,0,0,.61299998,0,0,0,0,.95700002,4.302,0,0,19.829,0,0,10.287,7.3769999,0,13.347,0,6.2119999,35.273998,.46599999,0,0,0,.27500001,0,.17399999,0,0,1.0319999,2.0510001,0,0,23.499001,0,0,13.79,3.698,0,14.736,0,5.0050001
