ts,numsurveys,numrespondents,mipds_101_1,mipds_102_1,mipds_103_1,mipds_105_1,mipds_109_1,mipds_110_1,mipds_203_1,mipds_204_1,mipds_207_1,mipds_308_1,mipds_309_1,mipds_401_1,mipds_404_1,mipds_503_1,mipds_509_1,mipds_601_1,mipds_602_1,mipds_603_1,mipds_605_1,mipds_610_1,mipds_804_1,mipds_901_1,mipds_1001_1,mipds_1011_1,mipds_1012_1,mipds_101_2,mipds_102_2,mipds_103_2,mipds_105_2,mipds_109_2,mipds_110_2,mipds_203_2,mipds_204_2,mipds_207_2,mipds_308_2,mipds_309_2,mipds_401_2,mipds_404_2,mipds_503_2,mipds_509_2,mipds_601_2,mipds_602_2,mipds_603_2,mipds_605_2,mipds_610_2,mipds_804_2,mipds_901_2,mipds_1001_2,mipds_1011_2,mipds_1012_2,mipds_101_3,mipds_102_3,mipds_103_3,mipds_105_3,mipds_109_3,mipds_110_3,mipds_203_3,mipds_204_3,mipds_207_3,mipds_308_3,mipds_309_3,mipds_401_3,mipds_404_3,mipds_503_3,mipds_509_3,mipds_601_3,mipds_602_3,mipds_603_3,mipds_605_3,mipds_610_3,mipds_804_3,mipds_901_3,mipds_1001_3,mipds_1011_3,mipds_1012_3,mipds_101_4,mipds_102_4,mipds_103_4,mipds_105_4,mipds_109_4,mipds_110_4,mipds_203_4,mipds_204_4,mipds_207_4,mipds_308_4,mipds_309_4,mipds_401_4,mipds_404_4,mipds_503_4,mipds_509_4,mipds_601_4,mipds_602_4,mipds_603_4,mipds_605_4,mipds_610_4,mipds_804_4,mipds_901_4,mipds_1001_4,mipds_1011_4,mipds_1012_4,mipde_101_1,mipde_102_1,mipde_103_1,mipde_105_1,mipde_108_1,mipde_109_1,mipde_110_1,mipde_501_1,mipde_502_1,mipde_504_1,mipde_101_2,mipde_102_2,mipde_103_2,mipde_105_2,mipde_108_2,mipde_109_2,mipde_110_2,mipde_501_2,mipde_502_2,mipde_504_2,mipde_101_3,mipde_102_3,mipde_103_3,mipde_105_3,mipde_108_3,mipde_109_3,mipde_110_3,mipde_501_3,mipde_502_3,mipde_504_3,mipde_101_4,mipde_102_4,mipde_103_4,mipde_105_4,mipde_108_4,mipde_109_4,mipde_110_4,mipde_501_4,mipde_502_4,mipde_504_4,mipdfp_506_1,mipdfp_601_1,mipdfp_602_1,mipdfp_603_1,mipdfp_604_1,mipdfp_605_1,mipdfp_606_1,mipdfp_608_1,mipdfp_610_1,mipdfp_701_1,mipdfp_702_1,mipdfp_506_2,mipdfp_601_2,mipdfp_602_2,mipdfp_603_2,mipdfp_604_2,mipdfp_605_2,mipdfp_606_2,mipdfp_608_2,mipdfp_610_2,mipdfp_701_2,mipdfp_702_2,mipdfp_506_3,mipdfp_601_3,mipdfp_602_3,mipdfp_603_3,mipdfp_604_3,mipdfp_605_3,mipdfp_606_3,mipdfp_608_3,mipdfp_610_3,mipdfp_701_3,mipdfp_702_3,mipdfp_506_4,mipdfp_601_4,mipdfp_602_4,mipdfp_603_4,mipdfp_604_4,mipdfp_605_4,mipdfp_606_4,mipdfp_608_4,mipdfp_610_4,mipdfp_701_4,mipdfp_702_4,mipdsp_201_1,mipdsp_202_1,mipdsp_203_1,mipdsp_204_1,mipdsp_205_1,mipdsp_207_1,mipdsp_208_1,mipdsp_210_1,mipdsp_211_1,mipdsp_212_1,mipdsp_217_1,mipdsp_201_2,mipdsp_202_2,mipdsp_203_2,mipdsp_204_2,mipdsp_205_2,mipdsp_207_2,mipdsp_208_2,mipdsp_210_2,mipdsp_211_2,mipdsp_212_2,mipdsp_217_2,mipdsp_201_3,mipdsp_202_3,mipdsp_203_3,mipdsp_204_3,mipdsp_205_3,mipdsp_207_3,mipdsp_208_3,mipdsp_210_3,mipdsp_211_3,mipdsp_212_3,mipdsp_217_3,mipdsp_201_4,mipdsp_202_4,mipdsp_203_4,mipdsp_204_4,mipdsp_205_4,mipdsp_207_4,mipdsp_208_4,mipdsp_210_4,mipdsp_211_4,mipdsp_212_4,mipdsp_217_4,mipd_1_1,mipd_2_1,mipd_3_1,mipd_4_1,mipd_5_1,mipd_6_1,mipd_7_1,mipd_8_1,mipd_9_1,mipd_10_1,mipd_11_1,mipd_12_1,mipd_13_1,mipd_14_1,mipd_15_1,mipd_1_2,mipd_2_2,mipd_3_2,mipd_4_2,mipd_5_2,mipd_6_2,mipd_7_2,mipd_8_2,mipd_9_2,mipd_10_2,mipd_11_2,mipd_12_2,mipd_13_2,mipd_14_2,mipd_15_2,mipd_1_3,mipd_2_3,mipd_3_3,mipd_4_3,mipd_5_3,mipd_6_3,mipd_7_3,mipd_8_3,mipd_9_3,mipd_10_3,mipd_11_3,mipd_12_3,mipd_13_3,mipd_14_3,mipd_15_3,mipd_1_4,mipd_2_4,mipd_3_4,mipd_4_4,mipd_5_4,mipd_6_4,mipd_7_4,mipd_8_4,mipd_9_4,mipd_10_4,mipd_11_4,mipd_12_4,mipd_13_4,mipd_14_4,mipd_15_4,cap_1_1,cap_2_1,cap_3_1,cap_4_1,cap_5_1,cap_6_1,cap_7_1,cap_8_1,cap_9_1,cap_10_1,cap_12_1,cap_13_1,cap_14_1,cap_15_1,cap_16_1,cap_17_1,cap_18_1,cap_19_1,cap_20_1,cap_21_1,cap_22_1,cap_23_1,cap_24_1,cap_1_2,cap_2_2,cap_3_2,cap_4_2,cap_5_2,cap_6_2,cap_7_2,cap_8_2,cap_9_2,cap_10_2,cap_12_2,cap_13_2,cap_14_2,cap_15_2,cap_16_2,cap_17_2,cap_18_2,cap_19_2,cap_20_2,cap_21_2,cap_22_2,cap_23_2,cap_24_2,cap_1_3,cap_2_3,cap_3_3,cap_4_3,cap_5_3,cap_6_3,cap_7_3,cap_8_3,cap_9_3,cap_10_3,cap_12_3,cap_13_3,cap_14_3,cap_15_3,cap_16_3,cap_17_3,cap_18_3,cap_19_3,cap_20_3,cap_21_3,cap_22_3,cap_23_3,cap_24_3,cap_1_4,cap_2_4,cap_3_4,cap_4_4,cap_5_4,cap_6_4,cap_7_4,cap_8_4,cap_9_4,cap_10_4,cap_12_4,cap_13_4,cap_14_4,cap_15_4,cap_16_4,cap_17_4,cap_18_4,cap_19_4,cap_20_4,cap_21_4,cap_22_4,cap_23_4,cap_24_4
1988m7,1,1177,.68,5.094,3.093,.68,1.553,.136,1.732,.585,3.513,.505,.505,.423,11.21,2.935,.163,6.799,.46,6.217,4.267,3.315,.816,4.31,0,1.511,.544,1.392,3.353,5.25,1.392,.487,0,2.466,.175,1.422,.356,.356,.919,14.184,4.553,.509,6.087,.347,4.635,3.273,2.574,.25,3.541,0,2.254,.667,1.428,2.844,4.337,1.428,0,0,1.48,.641,1.104,.55,.55,.548,17.223,2.537,.227,5.054,1.324,3.567,2.115,5.202,.743,4.357,0,2.169,.81,1.468,6.477,4.612,1.468,1.808,0,1.676,.28,1.642,.244,.244,.32,17.717,3.136,.773,5.974,.378,3.748,1.284,3.76,.625,2.589,0,2.153,.917,.68,5.094,3.093,.68,0,1.553,.136,2.935,5.87,.65,1.392,3.353,5.25,1.392,0,.487,0,4.553,9.105,1.063,1.428,2.844,4.337,1.428,0,0,0,2.537,5.073,.731,1.468,6.477,4.612,1.468,0,1.808,0,3.136,6.272,1.21,.65,6.799,.46,6.217,0,4.267,1.243,.566,3.315,0,.681,1.063,6.087,.347,4.635,.684,3.273,2.474,1.077,2.574,.197,.419,.731,5.054,1.324,3.567,0,2.115,2.059,.737,5.202,0,.996,1.21,5.974,.378,3.748,0,1.284,.742,1.162,3.76,0,.53,0,0,1.732,.585,.237,3.513,0,1.552,1.887,1.887,.237,0,0,2.466,.175,.585,1.422,0,.297,.906,.906,.585,.586,1.093,1.48,.641,.283,1.104,0,1.428,.637,.637,.283,0,0,1.676,.28,.419,1.642,0,1.392,1.203,1.203,.419,12.519,11.632,1.011,12.055,10.681,22.865,.68099999,4.5650001,6.9840002,4.0469999,.77100003,.505,.99599999,0,10.688,13.266,7.3410001,.713,16.023001,15.23,21.150999,.616,4.302,6.2979999,3.589,1.314,.35600001,3.4460001,0,6.3559999,11.465,8.1730003,1.099,18.32,9.184,20.056999,.99599999,6.164,6.349,3.9660001,.64600003,.55000001,1.186,0,11.845,17.302,8.2329998,.48800001,18.357,11.391,17.048,.52999997,8.9209995,4.0500002,3.987,.31999999,.244,2.148,0,6.9819999,20.722,1.516,1.733,1.063,0,1.732,1.535,.81599998,.163,0,13.174,5.54,3.7739999,1.1339999,12.836,0,.68099999,10.679,4.0469999,.53299999,7.632,0,10.688,26.924,1.069,1.3890001,0,0,2.4660001,1.38,.25,.509,0,17.732,2.888,1.813,1.1109999,12.476,0,.419,9.934,3.589,.347,9.3479996,0,6.3559999,19.075001,1.649,3.398,.616,0,1.48,2.1159999,.74299997,.227,.391,19.063,4.3870001,1.275,.27399999,9.7950001,0,.99599999,10.993,3.9660001,.27399999,7.4380002,0,11.845,26.709999,.73199999,4.1810002,0,0,1.676,2.8050001,.625,.773,0,18.677,3.8710001,2.405,.98400003,7.362,0,.52999997,10.896,3.987,.60600001,6.198,0,6.9819999
1988m8,1,500,7.927,8.345,2.303,0,.868,0,.718,1.944,4.622,0,0,.718,17.59,3.171,0,3.171,0,2.812,2.812,0,.718,.868,0,2.153,0,9.914,4.86,0,0,0,0,2.255,.564,3.286,.311,.622,4.121,11.975,13.102,0,.933,0,2.722,2.722,0,0,3.188,0,.933,1.866,6.565,8.383,3.762,0,0,0,.732,1.578,2.374,.202,.404,2.677,25.077,6.086,.606,2.93,0,.303,.303,0,0,5.48,0,2.55,.606,5.545,5.969,2.333,0,1.454,0,2.181,.803,3.44,.535,1.071,3.212,24.395,5.545,0,4.243,0,2.046,2.046,0,0,1.606,0,1.454,0,7.927,8.345,2.303,0,0,.868,0,0,3.171,0,9.914,4.86,0,0,0,0,0,0,13.102,0,6.565,8.383,3.762,0,0,0,0,0,6.086,0,5.545,5.969,2.333,0,0,1.454,0,0,5.545,0,0,3.171,0,2.812,0,2.812,0,0,0,0,1.436,0,.933,0,2.722,0,2.722,0,0,0,0,.933,0,2.93,0,.303,0,.303,.732,0,0,0,1.212,0,4.243,0,2.046,0,2.046,0,0,0,0,2.181,1.227,0,.718,1.944,0,4.622,0,4.622,0,0,0,.564,0,2.255,.564,0,3.286,0,3.286,0,0,0,.972,0,.732,1.578,0,2.374,0,2.374,0,0,0,.803,0,2.181,.803,0,3.44,0,3.44,0,0,0,19.443001,13.133,0,18.306999,3.171,8.7950001,1.436,8.3450003,.86799997,3.7390001,0,0,21.028999,0,1.735,14.773,9.9549999,.93300003,16.096001,13.102,6.3769999,.93300003,11.431,3.188,4.665,0,0,17.417999,0,1.128,18.711,8.0299997,.60600001,29.091999,6.6919999,4.2680001,1.212,.60600001,5.48,6.5650001,0,0,16.540001,0,2.197,15.302,10.667,1.6059999,28.334,5.5450001,8.3339996,2.181,8.0299997,1.6059999,2.3329999,0,0,15.182,0,.87900001,22.614,0,6.5510001,0,0,.71799999,3.0209999,.71799999,0,0,18.306999,10.471,0,0,5.6240001,0,1.436,3.171,3.7390001,0,21.896,0,1.735,27.875999,.93300003,8.8070002,0,0,2.2550001,3.188,0,0,0,16.096001,7.1360002,0,0,5.4439998,0,.93300003,.93300003,4.665,0,20.607,0,1.128,24.797001,.60600001,3.5220001,0,0,.73199999,0,0,.60600001,0,27.753,5.7199998,0,0,1.3380001,0,1.212,2.9300001,6.5650001,0,22.02,0,2.197,20.847,1.6059999,3.2880001,0,0,2.181,6.2719998,0,0,0,27.607,7.6830001,0,0,4.0910001,0,2.181,4.243,2.3329999,0,16.788,0,.87900001
1988m9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.307201,14.0572,.0762,17.749399,7.5124001,9.4898001,1.4,7.0228002,.99579997,3.2216001,0,.0382,17.196599,0,2.9336,14.788,11.0016,.82980002,16.296201,14.1188,7.6211998,1.1792,9.8693998,3.2914,4.1016,0,.0416,14.904599,0,1.9556,18.3016,8.8823997,.63180001,26.665999,8.6063999,6.1906,1.341,.93540001,5.2232,5.4372,0,.0734,13.907201,0,3.8028,14.2608,12.503,1.3688,25.8742,7.55,10.9652,1.9986,7.3113997,1.767,2.267,0,.042,12.5676,0,1.524,25.6238,.11440001,5.4420001,.0464,0,1.0854,2.6703999,.5744,0,.13279999,17.749399,10.1942,.98120003,0,5.8236001,0,1.4,3.8156,3.2216001,0,18.1916,0,2.9336,28.587199,.87140002,7.2184001,0,0,2.0254001,3.1556,0,0,0,16.296201,6.7556002,1.7162001,0,6.0909998,0,1.1792,1.8508,4.1016,0,18.1968,0,1.9556,26.105201,.7052,3.2054001,0,0,.80179999,.31099999,0,.4848,.0094,25.5948,5.2505998,1.31,0,2.8854,0,1.341,3.623,5.4372,0,19.1304,0,3.8028,21.6794,1.4106,3.3660001,0,0,2.08,5.4515999,0,0,.0964,25.2926,7.4668001,1.9351999,0,5.6550001,0,1.9986,5.4414,2.267,0,14.3346,0,1.524
1988m10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1714,14.9814,.1524,17.1918,11.8538,10.1846,1.364,5.7006001,1.1236,2.7042,0,.0764,13.3642,0,4.1322001,14.803,12.0482,.72660002,16.4964,15.1356,8.8653997,1.4254,8.3077998,3.3947999,3.5382,0,.0832,12.391199,0,2.7831999,17.8922,9.7347998,.65760001,24.239999,10.5208,8.1131999,1.47,1.2648,4.9664001,4.3094,0,.14680001,11.274401,0,5.4085999,13.2196,14.339,1.1316,23.4144,9.5549999,13.5964,1.8162,6.5927998,1.928,2.201,0,.084,9.9532001,0,2.169,28.633599,.22880001,4.3330001,.0928,0,1.4528,2.3197999,.4308,0,.26559999,17.1918,9.9173998,1.9624001,0,6.0232001,0,1.364,4.4602,2.7042,0,14.4872,0,4.1322001,29.298399,.80980002,5.6298001,0,0,1.7958001,3.1232,0,0,0,16.4964,6.3752002,3.4324001,0,6.7379998,0,1.4254,2.7686,3.5382,0,15.7866,0,2.7831999,27.4134,.8044,2.8888,0,0,.87159998,.62199998,0,.3636,.0188,23.4366,4.7811998,2.6200001,0,4.4328,0,1.47,4.316,4.3094,0,16.2408,0,5.4085999,22.5118,1.2152,3.4440001,0,0,1.979,4.6311999,0,0,.1928,22.9782,7.2506001,3.8703999,0,7.2190001,0,1.8162,6.6397999,2.201,0,11.8812,0,2.169
1988m11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0356,15.9056,.22860001,16.6342,16.1952,10.8794,1.328,4.3784001,1.2514,2.1868,0,.1146,9.5317997,0,5.3308001,14.818,13.0948,.62340001,16.6966,16.152401,10.1096,1.6716,6.7461998,3.4981999,2.9748,0,.1248,9.8777996,0,3.6107999,17.4828,10.5872,.68340001,21.814,12.4352,10.0358,1.599,1.5942,4.7096001,3.1816,0,.22020001,8.6416003,0,7.0143999,12.1784,16.175,.89439997,20.9546,11.56,16.2276,1.6338,5.8741998,2.089,2.135,0,.126,7.3388,0,2.8140001,31.643399,.34320002,3.2240001,.1392,0,1.8202,1.9692,.2872,0,.39839998,16.6342,9.6405998,2.9436001,0,6.2228002,0,1.328,5.1048,2.1868,0,10.7828,0,5.3308001,30.009599,.74820001,4.0412001,0,0,1.5662,3.0908,0,0,0,16.6966,5.9948002,5.1486002,0,7.3849998,0,1.6716,3.6863999,2.9748,0,13.3764,0,3.6107999,28.7216,.9036,2.5722,0,0,.94139998,.93299997,0,.2424,.0282,21.2784,4.3117999,3.9300001,0,5.9801999,0,1.599,5.009,3.1816,0,13.3512,0,7.0143999,23.344201,1.0198,3.522,0,0,1.878,3.8108,0,0,.2892,20.6638,7.0344002,5.8055998,0,8.7830002,0,1.6338,7.8381998,2.135,0,9.4278,0,2.8140001
1988m12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8998,16.8298,.30480001,16.0766,20.5366,11.5742,1.292,3.0562,1.3792,1.6694,0,.1528,5.6993999,0,6.5294001,14.833,14.1414,.5202,16.8968,17.169201,11.3538,1.9178,5.1845999,3.6015999,2.4114,0,.1664,7.3643997,0,4.4383998,17.0734,11.4396,.70920001,19.388,14.3496,11.9584,1.728,1.9236,4.4528001,2.0538,0,.29360001,6.0088001,0,8.6201999,11.1372,18.011,.65719998,18.4948,13.565,18.8588,1.4514,5.1555998,2.25,2.069,0,.16799999,4.7243999,0,3.4590001,34.653199,.45760002,2.1150001,.18559999,0,2.1876001,1.6186,.1436,0,.53119998,16.0766,9.3637999,3.9248001,0,6.4224002,0,1.292,5.7494,1.6694,0,7.0784,0,6.5294001,30.720799,.68660001,2.4526,0,0,1.3366,3.0584,0,0,0,16.8968,5.6144002,6.8648003,0,8.0319999,0,1.9178,4.6041999,2.4114,0,10.9662,0,4.4383998,30.0298,1.0028,2.2556,0,0,1.0112,1.244,0,.1212,.0376,19.1202,3.8423999,5.2400002,0,7.5275999,0,1.728,5.702,2.0538,0,10.4616,0,8.6201999,24.176601,.8244,3.6,0,0,1.777,2.9904,0,0,.38559999,18.3494,6.8182002,7.7407997,0,10.347,0,1.4514,9.0365997,2.069,0,6.9743999,0,3.4590001
1989m1,1,1533,2.564,5.48,5.128,0,.593,0,2.555,.541,5.508,.191,.191,1.667,13.853,7.626,0,4.109,0,2.023,3.2,2.113,0,1.507,0,.155,0,2.422,6.029,4.843,0,1.554,0,1.107,.266,3.572,.208,.208,2.464,14.633,5.454,0,.792,0,2.636,3.541,2.808,0,3.705,0,.529,.251,3.247,5.602,6.495,0,1.319,0,1.081,1.241,1.466,.367,.367,1.798,15.163,4.846,0,1.835,0,2.696,3.904,3.602,0,3.185,0,.068,0,2.126,2.946,4.251,0,.773,0,1.676,1.411,3.788,.21,.21,1.095,14.939,4.861,0,3.998,0,4.049,5.473,4.567,0,2.138,0,.933,0,2.564,5.48,5.128,0,0,.593,0,7.626,15.252,1.769,2.422,6.029,4.843,0,0,1.554,0,5.454,10.909,1.823,3.247,5.602,6.495,0,0,1.319,0,4.846,9.693,1.725,2.126,2.946,4.251,0,0,.773,0,4.861,9.722,.986,.747,4.109,0,2.023,.575,3.2,.076,.172,2.113,0,1.256,1.602,.792,0,2.636,.614,3.541,.286,1.921,2.808,0,2.164,1.59,1.835,0,2.696,.623,3.904,.263,.958,3.602,0,1.857,.656,3.998,0,4.049,1.733,5.473,0,1.67,4.567,0,1.269,.664,.512,2.555,.541,.571,5.508,0,1.925,2.453,2.453,.571,0,.362,1.107,.266,.257,3.572,0,.786,4.291,4.291,.257,.047,0,1.081,1.241,.333,1.466,0,1.241,3.275,3.275,.333,.482,.772,1.676,1.411,.542,3.788,0,.96,4.838,4.838,.542,13.764,17.754,.38100001,15.519,24.878,12.269,1.256,1.734,1.507,1.152,0,.191,1.867,0,7.7280002,14.848,15.188,.417,17.097,18.186001,12.598,2.164,3.6229999,3.7049999,1.848,0,.208,4.8509998,0,5.2659998,16.664,12.292,.73500001,16.962,16.264,13.881,1.857,2.253,4.1960001,.926,0,.36700001,3.3759999,0,10.226,10.096,19.847,.41999999,16.035,15.57,21.49,1.2690001,4.4369998,2.411,2.003,0,.20999999,2.1099999,0,4.1040001,37.662998,.57200003,1.006,.23199999,0,2.5550001,1.268,0,0,.66399997,15.519,9.0869999,4.9060001,0,6.6220002,0,1.256,6.3940001,1.152,0,3.3740001,0,7.7280002,31.431999,.625,.86400002,0,0,1.107,3.026,0,0,0,17.097,5.2340002,8.5810003,0,8.6789999,0,2.164,5.5219998,1.848,0,8.5559998,0,5.2659998,31.337999,1.102,1.939,0,0,1.081,1.5549999,0,0,.047,16.962,3.3729999,6.5500002,0,9.0749998,0,1.857,6.395,.926,0,7.572,0,10.226,25.009001,.62900001,3.678,0,0,1.676,2.1700001,0,0,.48199999,16.035,6.6020002,9.6759996,0,11.911,0,1.2690001,10.235,2.003,0,4.5209999,0,4.1040001
1989m2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.95,13.9385,.19050001,21.734,19.6735,10.1245,1.137,3.1734999,2.8540001,.93199998,0,.0955,1.313,0,11.884001,12.407,17.5435,.59650001,19.662,16.5305,13.583,1.082,3.7754999,3.066,2.059,0,.29800001,4.3295,0,5.0669999,15.22,12.815,.36750001,23.81,15.1345,10.6075,1.6125,1.688,3.5105001,.859,0,.18350001,2.0105,0,12.181,9.7139997,18.1995,.48900001,21.7485,18.0785,12.9155,.98950002,3.1499999,3.0285,1.096,0,.2445,1.799,0,8.5485001,31.205499,.28600001,1.381,.116,0,1.697,2.201,0,0,.33199999,21.734,7.0049999,4.4945002,0,7.1755002,0,1.137,4.2515,.93199998,0,4.1670001,0,11.884001,27.8895,.89499998,.58550002,0,0,1.7655,3.3235,0,0,0,19.662,4.9115002,10.7335,0,9.131,0,1.082,5.5009999,2.059,0,7.3954999,0,5.0669999,29.025,.551,1.3095,0,0,1.8504999,1.339,0,0,.0235,23.81,4.3754998,5.605,0,7.1255,0,1.6125,4.811,.859,0,5.5215,0,12.181,26.4125,.73300001,3.1155,0,0,1.41,2.0165001,0,0,.241,21.7485,5.8215001,8.7454998,0,8.276,0,.98950002,6.0189998,1.096,0,4.8274999,0,8.5485001
1989m3,1,663,2.053,5.124,4.107,0,.852,0,.839,.278,3.291,0,0,1.592,24.394,4.019,0,1.753,0,4.441,1.352,.078,0,2.946,0,.203,.17,1.749,4.718,3.499,0,0,0,2.424,0,1.3,.388,.388,1.26,20.967,4.794,0,1.026,0,3.839,2.85,3.03,0,2.427,0,2.27,0,1.968,7.311,3.935,0,.562,0,2.62,.68,2.379,0,0,2.983,26.409,4.312,0,1.942,0,2.516,1.47,.603,0,2.825,0,.188,0,1.14,5.044,2.281,0,.866,0,1.144,2.553,2.795,.279,.279,1.759,24.075,6.161,0,1.445,0,1.91,.27,.358,0,3.286,0,.189,0,2.053,5.124,4.107,0,0,.852,0,4.019,8.038,2.412,1.749,4.718,3.499,0,0,0,0,4.794,9.587,.494,1.968,7.311,3.935,0,0,.562,0,4.312,8.624,1.069,1.14,5.044,2.281,0,0,.866,0,6.161,12.323,2.103,1.858,1.753,0,4.441,.078,1.352,0,.277,.078,0,1.018,.494,1.026,0,3.839,1.494,2.85,.906,1.424,3.03,0,0,1.069,1.942,0,2.516,.121,1.47,0,.683,.603,0,1.368,2.103,1.445,0,1.91,.358,.27,0,0,.358,0,.71,0,.466,.839,.278,0,3.291,0,1.166,2.041,2.041,0,0,1.02,2.424,0,.475,1.3,0,1.319,6.443,6.443,.475,0,1.191,2.62,.68,.423,2.379,0,.964,2.33,2.33,.423,0,1.375,1.144,2.553,.435,2.795,0,0,3.907,3.907,.435,12.136,10.123,0,27.948999,14.469,7.98,1.018,4.6129999,4.2010002,.71200001,0,0,.759,0,16.040001,9.9659996,19.899,.77600002,22.226999,14.875,14.568,0,3.928,2.427,2.27,0,.38800001,3.8080001,0,4.868,13.776,13.338,0,30.658001,14.005,7.3340001,1.368,1.123,2.825,.792,0,0,.64499998,0,14.136,9.3319998,16.552,.55800003,27.462,20.587,4.3410001,.70999998,1.863,3.6459999,.189,0,.27900001,1.488,0,12.993,24.747999,0,1.756,0,0,.83899999,3.1340001,0,0,0,27.948999,4.9229999,4.0830002,0,7.7290001,0,1.018,2.109,.71200001,0,4.96,0,16.040001,24.347,1.165,.30700001,0,0,2.424,3.6210001,0,0,0,22.226999,4.5890002,12.886,0,9.5830002,0,0,5.48,2.27,0,6.2350001,0,4.868,26.712,0,.68000001,0,0,2.6199999,1.123,0,0,0,30.658001,5.3779998,4.6599998,0,5.1760001,0,1.368,3.227,.792,0,3.471,0,14.136,27.816,.83700001,2.553,0,0,1.1440001,1.863,0,0,0,27.462,5.0409999,7.8150001,0,4.6409998,0,.70999998,1.803,.189,0,5.1339998,0,12.993
1989m4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4175,15.7485,0,26.552999,10.728,6.7680001,1.3655,4.0085,5.2750001,.93199998,0,0,.3795,1.903,9.9230005,16.3155,18.5085,.38800001,24.6465,12.3965,10.9575,1.5930001,4.0934999,3.1835001,2.2344999,0,.19400001,1.904,.57550001,3.0095,17.786,15.1125,0,29.569501,8.973,6.6830001,2.9215,2.3635001,3.336,.83649999,0,0,.32249999,2.5144999,9.5824997,15.852499,15.5295,.27900001,31.960999,12.518,4.767,1.0105,3.5060001,3.318,1.0970001,0,.13950001,.74400002,1.391,7.8875,26.216499,0,1.297,0,0,1.4025,2.8495001,0,0,0,26.552999,10.62,3.5870001,0,4.9445001,0,1.3655,2.7524999,.93199998,0,5.6545,1.903,9.9230005,28.465,.58249998,.17500001,0,0,2.136,3.9180001,0,0,0,24.6465,8.6775,7.6949998,0,6.4485,0,1.5930001,4.7565,2.2344999,0,5.0875001,.57550001,3.0095,26.2245,0,1.367,0,0,2.2365,1.3365,0,0,0,29.569501,8.8440001,3.6919999,0,3.8590001,0,2.9215,3.358,.83649999,0,3.6589999,2.5144999,9.5824997,27.319,.41850001,1.8535,0,0,1.901,2.929,0,0,0,31.960999,7.0185001,5.334,0,2.3204999,0,1.0105,3.4979999,1.0970001,0,4.0619999,1.391,7.8875
