country,ccode,cow,imf,wdi,marpor,mapp,ms2000,smg2003,errda,mfh2004,parlgov,govtseq,new,investiture,startyear,startmonth,startday,peyear,pemonth,peday,neyear,nemonth,neday,duration,ciep,ciep_left,pmpd,rft_wkb2000,rft_wkb2011,rft_sw2014,election_follows,tog1,tog2,gpshare,gspshare,gparties,gsparties,sparties,reshuffles,return,return_elect,py1name,py1seat,py1cab_perc,mpppy1,py2name,py2seat,py2cab_perc,mpppy2,py3name,py3seat,py3cab_perc,mpppy3,py4name,py4seat,py4cab_perc,mpppy4,py5name,py5seat,py5cab_perc,mpppy5,py6name,py6seat,py6cab_perc,mpppy6,py7name,py7seat,py7cab_perc,mpppy7,py8name,py8seat,py8cab_perc,mpppy8,py9name,py9seat,py9cab_perc,mpppy9,py10name,py10seat,py10cab_perc,mpppy10,totalseat,portfolio,cpg_wkb2000,cpg_wkb2011,cpg_sw2014,prime,primeparty,mpp_pm,py1seat_upper,totalseat_upper
"Ireland",205,205,178,"IRL",53,1,21,21,921,,573,20,0,1,1994,12,15,1992,11,25,1997,6,6,924,5,1076,85.8736,1,1,1,1,2,2,51.20482,51.20482,3,3,0,0,1,,"FG",47,53.333333,53520,"LP",32,40,53320,"DL",6,6.6666667,53221,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,15,3,3,2,"Bruton","FG",53520,,
"Ireland",205,205,178,"IRL",53,1,22,22,922,,126,21,0,1,1997,6,26,1997,6,6,2002,5,17,1806,5,1806,100,,1,1,1,5,5,48.79518,48.79518,2,2,0,2,0,0,"FF",77,93.333333,53620,"PD",4,6.6666667,53420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,15,3,3,3,"Ahern","FF",53620,,
"Ireland",205,205,178,"IRL",53,1,,,923,,179,22,1,1,2002,6,6,2002,5,17,2007,5,24,1834,5,1806,101.5504,,1,1,1,2,2,53.61446,53.61446,2,2,0,1,2,2,"FF",81,81.25,53620,"PD",8,18.75,53420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,16,,2,3,"Ahern","FF",53620,,
"Ireland",205,205,178,"IRL",53,1,,,924,,864,23,1,1,2007,6,14,2007,5,24,2011,2,25,328,5,1806,18.16168,,,2,0,3,3,51.80723,51.80723,3,3,0,0,2,2,"FF",78,80,53620,"GP",6,13.333333,53110,"PD",2,6.6666667,53420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,15,,3,3,"Ahern","FF",53620,,
"Ireland",205,205,178,"IRL",53,1,,,925,,173,24,2,1,2008,5,7,2007,5,24,2011,2,25,1036,5,1478,70.09472,,,4,1,3,3,52.40964,52.40964,3,3,0,1,2,,"FF",79,81.25,53620,"GP",6,12.5,53110,"PD",2,6.25,53420,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,16,,,3,"Cowen","FF",53620,,
"Ireland",205,205,178,"IRL",53,1,,,,,904,25,2,1,2011,3,9,2011,2,25,,,,,5,1814,,,,,,2,2,68.07229,68.07229,2,2,0,2,0,0,"FG",76,66.666667,53520,"LP",37,33.333333,53320,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,166,15,,,2,"Kenny","FG",53520,,
"Israel",666,666,436,"ISR",72,0,,,,,,0,0,1,1948,5,14,,,,1949,1,25,300,4,,,1,1,1,1,,,,,0,0,0,,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,,,,,,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,922,1,0,1,1949,3,10,1949,1,25,1951,7,30,599,4,1417,42.27241,4,4,4,0,3,3,60,60,4,4,0,,0,0,"MAPAI",46,,72324,"URF",16,,,"PROG",5,,,"SEPH",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,923,2,0,1,1950,10,30,1949,1,25,1951,7,30,126,4,818,15.40342,5,5,5,0,3,3,60,60,4,4,0,,4,,"MAPAI",46,,72324,"URF",16,,,"PROG",5,,,"SEPH",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,1137,3,0,1,1951,3,5,1949,1,25,1951,7,30,216,4,692,31.21387,1,1,1,1,6,6,60,60,4,4,0,,4,,"MAPAI",46,,72324,"URF",16,,,"PROG",5,,,"SEPH",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,924,4,0,1,1951,10,7,1951,7,30,1955,7,26,443,4,1392,31.82471,7,7,7,0,5,5,50,50,2,2,0,,2,2,"MAPAI",45,,72324,"URF",15,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,925,5,0,1,1952,12,23,1951,7,30,1955,7,26,380,4,949,40.04215,3,3,3,0,3,3,65.83334,65.83334,5,5,0,,1,,"MAPAI",45,,72324,"GZ",20,,72420,"HMIZ",8,,,"PROG",4,,,"MIZR",2,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,927,6,0,1,1954,1,7,1951,7,30,1955,7,26,538,4,569,94.55184,4,4,4,0,3,3,68.33334,68.33334,5,5,0,,5,,"MAPAI",45,,72324,"GZ",23,,72420,"HMIZ",8,,,"PROG",4,,,"MIZR",2,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Sharett","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,928,7,0,1,1955,6,29,1951,7,30,1955,7,26,126,4,31,406.4516,1,1,1,1,6,6,49.16667,49.16667,4,4,0,,4,,"MAPAI",45,,72324,"HMIZ",8,,,"PROG",4,,,"MIZR",2,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Sharett","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,929,8,0,1,1955,11,2,1955,7,26,1959,11,3,796,4,1362,58.44347,2,2,2,0,3,3,62.5,62.5,5,5,0,,2,2,"MAPAI",40,,72324,"MAFDAL",11,,72530,"AH",10,,72325,"MAPAM",9,,72311,"PROG",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,930,9,0,1,1958,1,6,1955,7,26,1959,11,3,176,4,566,31.09541,4,4,4,0,3,3,62.5,62.5,5,5,0,,5,,"MAPAI",40,,72324,"MAFDAL",11,,72530,"AH",10,,72325,"MAPAM",9,,72311,"PROG",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,931,10,0,1,1958,7,1,1955,7,26,1959,11,3,385,4,390,98.71795,2,2,2,0,2,2,53.33333,53.33333,4,4,0,,4,,"MAPAI",40,,72324,"AH",10,,72325,"MAPAM",9,,72311,"PROG",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,1083,11,0,1,1959,7,21,1955,7,26,1959,11,3,148,4,5,2960,1,1,1,1,6,6,53.33333,53.33333,4,4,0,,4,,"MAPAI",40,,72324,"AH",10,,72325,"MAPAM",9,,72311,"PROG",5,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,932,12,0,1,1959,12,16,1959,11,3,1961,8,15,412,4,1418,29.05501,2,2,2,0,3,3,67.5,67.5,5,5,0,,4,4,"MAPAI",47,,72324,"MAFDAL",12,,72530,"MAPAM",9,,72311,"AH",7,,72325,"PROG",6,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,1106,13,0,1,1961,1,31,1959,11,3,1961,8,15,275,4,1006,27.33598,1,1,1,1,6,6,67.5,67.5,5,5,0,,5,,"MAPAI",47,,72324,"MAFDAL",12,,72530,"MAPAM",9,,72311,"AH",7,,72325,"PROG",6,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,933,14,0,1,1961,11,2,1961,8,15,1965,11,1,599,4,1382,43.34298,2,2,2,0,2,2,51.66667,51.66667,3,3,0,,3,3,"MAPAI",42,,72324,"MAFDAL",12,,72530,"AH",8,,72325,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Ben-Gurion","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,934,15,0,1,1963,6,24,1961,8,15,1965,11,1,547,4,783,69.85951,2,2,2,0,2,2,51.66667,51.66667,3,3,0,,3,,"MAPAI",42,,72324,"MAFDAL",12,,72530,"AH",8,,72325,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Eshkol","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,935,16,0,1,1964,12,22,1961,8,15,1965,11,1,384,4,236,162.7119,1,1,1,1,3,3,51.66667,53.33333,3,4,1,,3,,"MAPAI",42,,72324,"MAFDAL",12,,72530,"AH",8,,72325,"[PAIS]",2,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Eshkol","MAPAI",72324,,
"Israel",666,666,436,"ISR",72,1,,,,,936,17,0,1,1966,1,10,1965,11,1,1969,10,28,507,4,1391,36.4486,7,7,7,0,3,3,57.5,59.16667,4,5,1,,1,1,"AMT",45,,72323,"MAFDAL",11,,72530,"MAPAM",8,,72311,"ILIB",5,,72410,"[PAIS]",2,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Eshkol","AMT",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,937,18,0,1,1967,6,1,1965,11,1,1969,10,28,655,4,884,74.09502,3,3,3,0,3,3,87.5,89.16666,6,7,1,,4,,"AMT",45,,72323,"GAHAL",26,,72621,"MAFDAL",11,,72530,"RAFI",10,,72322,"MAPAM",8,,72311,"ILIB",5,,72410,"[PAIS]",2,,,"",,,,"",,,,"",,,,120,,4,4,4,"Eshkol","AMT",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,938,19,0,1,1969,3,17,1965,11,1,1969,10,28,273,4,229,119.214,1,1,1,1,3,3,87.5,89.16666,6,7,1,,6,,"AMT",45,,72323,"GAHAL",26,,72621,"MAFDAL",11,,72530,"RAFI",10,,72322,"MAPAM",8,,72311,"ILIB",5,,72410,"[PAIS]",2,,,"",,,,"",,,,"",,,,120,,4,4,4,"Meir","AMT",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,939,20,0,1,1969,12,15,1969,10,28,1973,12,31,232,4,1413,16.41897,4,4,4,0,3,3,81.66666,81.66666,4,4,0,,4,4,"AMT",56,,72320,"GAHAL",26,,72621,"MAFDAL",12,,72530,"ILIB",4,,72410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Meir","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,940,21,0,1,1970,8,4,1969,10,28,1973,12,31,1310,4,1181,110.9229,1,1,1,1,3,3,60,81.66666,3,4,1,,3,,"AMT",56,,72320,"MAFDAL",12,,72530,"ILIB",4,,72410,"[GAHAL]",26,,72621,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Meir","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,1082,22,0,1,1974,3,6,1973,12,31,1977,5,17,89,4,1396,6.375358,2,2,2,0,3,3,54.16667,54.16667,3,3,0,,3,3,"AMT",51,,72320,"MAFDAL",10,,72530,"ILIB",4,,72410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Meir","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,942,23,0,1,1974,6,3,1973,12,31,1977,5,17,148,4,1307,11.32364,4,4,4,0,5,5,48.33333,48.33333,3,3,0,,2,,"AMT",51,,72320,"ILIB",4,,72410,"RATZ",3,,72310,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Rabin","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,943,24,0,1,1974,10,29,1973,12,31,1977,5,17,784,4,1159,67.64452,4,4,4,0,3,3,54.16667,54.16667,3,3,0,,2,,"AMT",51,,72320,"MAFDAL",10,,72530,"ILIB",4,,72410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Rabin","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,944,25,0,1,1976,12,21,1973,12,31,1977,5,17,180,4,375,48,1,1,1,1,6,6,45.83333,45.83333,2,2,0,,2,,"AMT",51,,72320,"ILIB",4,,72410,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,4,4,4,"Rabin","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,945,26,0,1,1977,6,19,1977,5,17,1981,6,30,127,4,1428,8.893558,7,7,7,0,5,5,45.83333,50,2,4,2,,0,0,"LIKUD",43,,72622,"MAFDAL",12,,72530,"[AIS]",4,,72531,"[PAIS]",1,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,2,2,2,"Begin","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,946,27,0,1,1977,10,24,1977,5,17,1981,6,30,1381,4,1301,106.1491,4,4,4,1,2,3,55,59.16667,3,5,2,,2,,"LIKUD",43,,72622,"MAFDAL",12,,72530,"DASH",11,,72412,"[AIS]",4,,72531,"[PAIS]",1,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,2,2,2,"Begin","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1111,28,0,1,1981,8,5,1981,6,30,1984,7,23,717,4,1425,50.31579,7,7,7,0,5,3,47.5,53.33333,3,5,2,,2,2,"LIKUD",48,,72622,"MAFDAL",6,,72530,"TAMI",3,,72532,"[AIS]",4,,72531,"[Tehiya]",3,,72612,"",,,,"",,,,"",,,,"",,,,"",,,,120,,2,2,2,"Begin","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1112,29,0,1,1983,7,23,1981,6,30,1984,7,23,79,4,708,11.15819,2,2,2,0,5,3,47.5,53.33333,3,5,2,,3,,"LIKUD",48,,72622,"MAFDAL",6,,72530,"TAMI",3,,72532,"[AIS]",4,,72531,"[Tehiya]",3,,72612,"",,,,"",,,,"",,,,"",,,,"",,,,120,,2,2,2,"Begin","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1113,30,0,1,1983,10,10,1981,6,30,1984,7,23,339,4,629,53.89507,3,3,3,1,5,3,50,53.33333,4,5,1,,3,,"LIKUD",48,,72622,"MAFDAL",6,,72530,"TAMI",3,,72532,"Tehiya",3,,72612,"[AIS]",4,,72531,"",,,,"",,,,"",,,,"",,,,"",,,,120,,2,2,2,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1115,31,0,1,1984,9,13,1984,7,23,1988,11,1,767,4,1409,54.43577,1,1,1,0,3,3,82.5,86.66666,7,9,2,,2,2,"AMT",44,,72320,"LIKUD",41,,72622,"MAFDAL",4,,72530,"SHAS",4,,72533,"SHINUI",3,,72413,"MSHA",2,,72534,"OMETZ",1,,72425,"[AIS]",2,,72531,"[YHAD]",3,,72414,"",,,,120,,3,3,3,"Peres","AMT",72320,,
"Israel",666,666,436,"ISR",72,1,,,,,951,32,0,1,1986,10,20,1984,7,23,1988,11,1,794,4,642,123.676,2,2,2,1,3,3,82.5,86.66666,7,9,2,,7,,"AMT",44,,72320,"LIKUD",41,,72622,"MAFDAL",4,,72530,"SHAS",4,,72533,"SHINUI",3,,72413,"MSHA",2,,72534,"OMETZ",1,,72425,"[AIS]",2,,72531,"[YHAD]",3,,72414,"",,,,120,,3,3,3,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,953,33,0,1,1988,12,22,1988,11,1,1992,6,23,536,4,1410,38.01418,4,4,4,0,2,3,65.83334,75,2,4,2,,2,2,"LIKUD",40,,72622,"AMT",39,,72323,"[SHAS]",6,,72533,"[MAFDAL]",5,,72530,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,,3,3,3,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,954,34,0,1,1990,6,11,1988,11,1,1992,6,23,239,4,874,27.34554,7,7,7,0,5,3,49.16667,52.5,6,8,2,0,1,,"LIKUD",35,63.636364,72622,"SHAS",6,9.0909091,72533,"MAFDAL",5,9.0909091,72530,"Tehiya",3,4.5454545,72612,"Tsomet",2,4.5454545,72613,"PZI",5,4.5454545,,"Independents",3,4.5454545,,"[DHAT]",2,0,72614,"[MDET]",2,0,72615,"",,,,120,22,2,2,2,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,955,35,0,1,1991,2,5,1988,11,1,1992,6,23,328,4,635,51.65354,4,4,4,0,5,3,50,55,7,9,2,0,6,,"LIKUD",38,60.869565,72622,"SHAS",5,8.6956522,72533,"MAFDAL",5,8.6956522,72530,"Tehiya",3,4.3478261,72612,"Tsomet",2,4.3478261,72613,"PZI",3,4.3478261,,"[AIS]",4,0,72531,"Independents",2,4.3478261,,"[DHAT]",2,0,72614,"MDET",2,4.3478261,72615,120,23,2,2,2,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,,36,0,1,1991,12,30,1988,11,1,1992,6,23,23,4,307,7.491857,4,4,4,0,5,3,48.33333,53.33333,6,8,2,0,6,,"LIKUD",38,65.217391,72622,"SHAS",5,8.6956522,72533,"MAFDAL",5,8.6956522,72530,"Tehiya",3,4.3478261,72612,"PZI",3,4.3478261,,"[AIS]",4,0,72531,"Independents",2,4.3478261,,"[DHAT]",2,0,72614,"MDET",2,4.3478261,72615,"",,,,120,23,2,2,2,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,957,37,0,1,1992,1,22,1988,11,1,1992,6,23,173,4,284,60.91549,1,1,1,1,5,5,44.16667,49.16667,4,6,2,0,4,,"LIKUD",38,71.428571,72622,"SHAS",5,9.5238095,72533,"MAFDAL",5,9.5238095,72530,"PZI",3,4.7619048,,"[AIS]",4,0,72531,"Independents",2,4.7619048,,"[DHAT]",2,0,72614,"",,,,"",,,,"",,,,120,21,2,2,2,"Shamir","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,958,38,0,1,1992,7,13,1992,6,23,1996,5,29,429,4,1441,29.77099,5,5,4,0,2,3,51.66667,55.83333,3,5,2,2,1,1,"LAB",44,78.26087,72323,"MERETZ",12,17.391304,72326,"SHAS",6,4.3478261,72533,"[HADASH]",3,0,72225,"[ADP]",2,0,72901,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,4,4,4,"Rabin","LAB",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,959,39,0,1,1993,9,15,1992,6,23,1996,5,29,481,4,1012,47.52964,7,7,7,0,5,2,46.66667,50.83333,2,4,2,0,2,,"LAB",44,78.26087,72323,"MERETZ",12,21.73913,72326,"[HADASH]",3,0,72225,"[ADP]",2,0,72901,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,4,4,4,"Rabin","LAB",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,1120,40,0,1,1995,1,9,1992,6,23,1996,5,29,317,4,531,59.69868,,,,0,5,3,48.33333,52.5,3,5,2,2,2,,"LAB",44,73.913043,72323,"MERETZ",12,21.73913,72326,"YI'UD",2,4.3478261,,"[HADASH]",3,0,72225,"[ADP]",2,0,72901,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,4,4,4,"Rabin","LAB",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,960,41,0,1,1995,11,22,1992,6,23,1996,5,29,209,4,214,97.66355,1,1,1,1,5,3,48.33333,52.5,3,5,2,0,3,,"LAB",44,70.833333,72323,"MERETZ",12,20.833333,72326,"YI'UD",2,4.1666667,,"Independents",0,4.1666667,,"[HADASH]",3,0,72225,"[ADP]",2,0,72901,"",,,,"",,,,"",,,,"",,,,120,24,4,4,4,"Peres","LAB",72323,,
"Israel",666,666,436,"ISR",72,1,,,,,961,42,0,1,1996,6,18,1996,5,29,1999,5,17,1113,4,1441,77.23803,,1,1,1,3,3,51.66667,55,7,8,1,3,0,,"LIKUD",22,42.857143,72622,"Gesher",5,4.7619048,,"Tsomet",5,9.5238095,72613,"SHAS",10,9.5238095,72533,"MAFDAL",9,14.285714,72530,"YBA",7,9.5238095,72428,"[YHT]",4,0,72535,"TW",4,4.7619048,72427,"Independents",0,4.7619048,,"",,,,120,21,2,2,2,"Netanyahu","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1121,43,1,1,1999,7,6,1999,5,17,2003,1,28,354,4,1411,25.08859,,4,4,0,3,3,58.33333,62.5,8,9,1,1,4,4,"LAB",23,56.521739,72327,"Gesher",2,4.3478261,,"Meimad",1,0,,"SHAS",17,17.391304,72533,"MERETZ",10,8.6956522,72326,"MH",6,4.3478261,72415,"YBA",6,4.3478261,72428,"MAFDAL",5,4.3478261,72530,"[YHT]",5,,72535,"",,,,120,23,,3,3,"Barak","LAB",72327,,
"Israel",666,666,436,"ISR",72,1,,,,,,44,1,1,2000,6,24,1999,5,17,2003,1,28,18,4,1057,1.702933,,4,4,0,5,5,48.33333,48.33333,7,7,0,0,7,,"LAB",23,56.521739,72327,"Gesher",2,4.3478261,,"Meimad",1,4.3478261,,"SHAS",17,17.391304,72533,"MH",6,8.6956522,72415,"YBA",4,4.3478261,72428,"MAFDAL",5,4.3478261,72530,"",,,,"",,,,"",,,,120,23,,3,3,"Barak","LAB",72327,,
"Israel",666,666,436,"ISR",72,1,,,,,962,45,1,1,2000,7,12,1999,5,17,2003,1,28,23,4,1039,2.213667,,4,4,0,5,5,26.66667,26.66667,4,4,0,0,4,,"LAB",23,82.608696,72327,"Gesher",2,4.3478261,,"Meimad",1,4.3478261,,"MH",6,8.6956522,72415,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,,4,4,"Barak","LAB",72327,,
"Israel",666,666,436,"ISR",72,1,,,,,1138,46,1,1,2000,8,4,1999,5,17,2003,1,28,215,4,1016,21.16142,,4,2,0,5,5,25,25,3,3,0,1,3,,"LAB",23,86.956522,72327,"Meimad",1,4.3478261,,"MH",6,8.6956522,72415,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,,4,4,"Barak","LAB",72327,,
"Israel",666,666,436,"ISR",72,1,,,,,965,47,1,1,2001,3,7,1999,5,17,2003,1,28,175,4,801,21.84769,,7,7,0,3,3,59.16667,60,7,8,1,0,1,,"LIKUD",19,37.037037,72622,"LAB",22,29.62963,72327,"SHAS",17,18.518519,72533,"HH",4,3.7037037,72624,"YB",3,3.7037037,72625,"YBA",4,3.7037037,72428,"AE",2,3.7037037,72312,"[Meimad]",1,0,,"",,,,"",,,,120,27,,3,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,966,48,1,1,2001,8,29,1999,5,17,2003,1,28,178,4,626,28.43451,,,4,0,3,3,63.33333,68.33334,8,10,2,0,7,,"LIKUD",19,32.142857,72622,"LAB",22,28.571429,72327,"SHAS",17,17.857143,72533,"HH",4,3.5714286,72624,"YB",3,3.5714286,72625,"YBA",4,3.5714286,72428,"AE",2,3.5714286,72312,"[Meimad]",1,0,,"[YHT]",5,0,72535,"MH",5,7.1428571,72415,120,28,,,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,,49,2,1,2002,2,23,1999,5,17,2003,1,28,20,4,448,4.464286,,,4,0,3,3,58.33333,63.33333,7,9,2,0,7,,"LIKUD",19,36,72622,"LAB",22,24,72327,"SHAS",17,20,72533,"HH",4,4,72624,"YB",3,4,72625,"YBA",4,4,72428,"[Meimad]",1,0,,"[YHT]",5,0,72535,"MH",1,8,72415,"",,,,120,25,,,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,,50,1,1,2002,3,15,1999,5,17,2003,1,28,24,4,428,5.607477,,4,7,0,3,3,52.5,57.5,5,7,2,0,5,,"LIKUD",19,44,72622,"LAB",22,24,72327,"SHAS",17,20,72533,"YBA",4,4,72428,"[Meimad]",1,0,,"[YHT]",5,0,72535,"MH",1,8,72415,"",,,,"",,,,"",,,,120,25,,3,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1122,51,1,1,2002,4,8,1999,5,17,2003,1,28,208,4,404,51.48515,,4,4,0,3,3,56.66667,61.66667,6,8,2,2,5,,"LIKUD",19,42.307692,72622,"LAB",22,23.076923,72327,"SHAS",17,19.230769,72533,"YBA",4,3.8461538,72428,"[Meimad]",1,0,,"[YHT]",5,0,72535,"MH",1,7.6923077,72415,"MAFDAL",5,3.8461538,72530,"",,,,"",,,,120,26,,3,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,1,,,,,1124,52,1,1,2002,11,2,1999,5,17,2003,1,28,117,4,196,59.69388,,1,1,1,5,5,38.33333,43.33333,5,7,2,0,5,,"LIKUD",19,60,72622,"SHAS",17,20,72533,"YBA",4,4,72428,"[Meimad]",1,0,,"[YHT]",5,0,72535,"MH",1,8,72415,"MAFDAL",5,8,72530,"",,,,"",,,,"",,,,120,25,,2,2,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,0,,,,,1125,53,1,1,2003,2,27,2003,1,28,2006,3,28,466,4,1431,32.56464,,4,4,0,3,3,56.66667,56.66667,5,5,0,1,2,2,"LIKUD",40,64,72622,"SHINUI",15,20,72413,"HH",4,4,72624,"YB",3,4,72625,"MAFDAL",6,8,72530,"",,,,"",,,,"",,,,"",,,,"",,,,120,25,,2,2,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,0,,,,,1126,54,1,1,2004,6,7,2003,1,28,2006,3,28,158,4,965,16.37306,,4,4,0,2,2,50.83333,50.83333,3,3,0,1,3,,"LIKUD",40,69.565217,72622,"SHINUI",15,21.73913,72413,"MAFDAL",6,8.6956522,72530,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,,2,2,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,0,,,,,,55,2,1,2004,11,12,2003,1,28,2006,3,28,22,4,807,2.726146,,,4,0,5,5,45.83333,45.83333,2,2,0,1,2,,"LIKUD",40,82.608696,72622,"SHINUI",15,17.391304,72413,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,,,3,"Sharon","LIKUD",72622,,
"Israel",666,666,436,"ISR",72,0,,,,,,56,2,1,2004,12,4,2003,1,28,2006,3,28,37,4,785,4.713376,,,7,0,4,4,33.33333,33.33333,1,1,0,0,1,,"LIKUD",40,100,72622,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,120,23,,,3,"Sharon","LIKUD",72622,,
